Action,CST,Tx pow,Repeat,Duration (ns),Tx ok bytes,Tx bytes,Mean,Std
0,-82,23,0,401810050,383032,383032,0.058662544652628774,0.7071067811865476
1,-77,23,0,78988919,380016,422240,0.2960617805137959,0.7071067811865476
4,-62,23,0,61463883,337792,422240,0.3382018672656916,0.7071067811865476
4,-62,23,0,55385220,422240,422240,0.5382348675082285,0.5773502691896257
1,-77,23,0,89669121,380016,422240,0.3712403933000674,0.5773502691896257
4,-62,23,0,87131687,380016,422240,0.5378730243815901,0.5
4,-62,23,0,55320220,422240,422240,0.6181790895387607,0.4472135954999579
3,-67,23,0,107605111,295568,422240,0.16903286313230975,0.7071067811865476
3,-67,23,0,122941821,380016,422240,0.23949977663190744,0.5773502691896257
2,-72,23,0,500000000,126672,168896,0.0155904,0.7071067811865476
4,-62,23,0,53569968,253344,253344,0.612158819484774,0.408248290463863
4,-62,23,0,94099214,380016,422240,0.5957134661539418,0.3779644730092272
1,-77,23,0,500000000,295568,295568,0.29661909497505057,0.5
3,-67,23,0,47614415,84448,126672,0.2341965414826415,0.5
4,-62,23,0,72766565,380016,422240,0.601593875212233,0.3535533905932738
4,-62,23,0,140179903,295568,422240,0.5635841700275359,0.3333333333333333
4,-62,23,0,206008849,422240,422240,0.5324518538705766,0.31622776601683794
4,-62,23,0,100879268,337792,422240,0.5215126269345571,0.30151134457776363
0,-82,23,0,500000000,0,42224,0.039108363101752516,0.5773502691896257
4,-62,23,0,52405494,295568,380016,0.5358995936239924,0.28867513459481287
1,-77,23,0,402659445,380016,422240,0.26052642109821844,0.4472135954999579
1,-77,23,0,500000000,211120,253344,0.2257666842485154,0.408248290463863
4,-62,23,0,34823972,126672,168896,0.5291143639128364,0.2773500981126146
3,-67,23,0,72630051,422240,422240,0.33046053349909243,0.4472135954999579
3,-67,23,0,123513384,380016,422240,0.338495966632236,0.408248290463863
1,-77,23,0,373352317,380016,422240,0.211410533634123,0.3779644730092272
4,-62,23,0,55631271,422240,422240,0.5580455426573189,0.2672612419124244
3,-67,23,0,100002652,422240,422240,0.3643774311779004,0.3779644730092272
4,-62,23,0,94204210,380016,422240,0.5539416641505063,0.2581988897471611
4,-62,23,0,95007949,337792,422240,0.5466696006725686,0.25
3,-67,23,0,111575613,422240,422240,0.3770508600401739,0.3535533905932738
3,-67,23,0,175571441,380016,422240,0.36475566700467416,0.3333333333333333
4,-62,23,0,55304220,422240,422240,0.5697875728603863,0.24253562503633297
3,-67,23,0,55583220,422240,422240,0.421775943114321,0.31622776601683794
2,-72,23,0,257163387,380016,422240,0.07101809317483908,0.5773502691896257
1,-77,23,0,500000000,42224,42224,0.18628341692985761,0.3535533905932738
3,-67,23,0,73355310,380016,380016,0.4413961314109167,0.30151134457776363
4,-62,23,0,77354451,380016,422240,0.5717235349442418,0.23570226039551584
2,-72,23,0,241320924,337792,422240,0.09633318783104233,0.5
4,-62,23,0,82193013,295568,422240,0.5649269014357476,0.22941573387056177
3,-67,23,0,500000000,168896,337792,0.4080776537933403,0.28867513459481287
4,-62,23,0,19631663,84448,84448,0.563152078414843,0.22360679774997896
