0,-81.7859,-78.9926,-78.7756,-49.7447
1,-79.1994,-78.9926,-49.7447
2,-81.7859,-78.9926,-78.7756,-49.7447
3,-79.1994,-78.9926,-49.7447
4,-81.7859,-78.9926,-78.7756,-49.7447
5,-79.1994,-78.9926,-49.7447
6,-81.7859,-78.9926,-78.7756,-49.7447
7,-79.1994,-78.9926,-49.7447
