Node,CST,Tx power,IP address,x,y,z
12,-82,0,10.1.7.1,29.9324,26.0272,1.5
13,-82,0,10.1.7.2,31.1899,23.3035,1.5
14,-82,0,10.1.8.1,40.8118,38.2324,1.5
15,-82,0,10.1.8.2,40.057,41.1359,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,5.07528,12.6947,1.5
1,-82,0,10.1.1.2,4.01932,9.88672,1.5
2,-82,0,10.1.2.1,10.3243,37.1271,1.5
3,-82,0,10.1.2.2,12.2009,34.7865,1.5
4,-82,0,10.1.3.1,8.83067,43.8343,1.5
5,-82,0,10.1.3.2,5.83203,43.7438,1.5
6,-82,0,10.1.4.1,31.1687,6.82662,1.5
7,-82,0,10.1.4.2,30.8397,3.84471,1.5
8,-82,0,10.1.5.1,21.4536,6.36524,1.5
9,-82,0,10.1.5.2,18.5104,5.78429,1.5
10,-82,0,10.1.6.1,45.4073,9.38817,1.5
11,-82,0,10.1.6.2,42.4109,9.53617,1.5
12,-82,0,10.1.7.1,29.1905,23.0523,1.5
13,-82,0,10.1.7.2,26.8608,21.1622,1.5
14,-82,0,10.1.8.1,3.243,22.8197,1.5
15,-82,0,10.1.8.2,3.73206,25.7795,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,7.58317,5.79448,1.5
1,-82,0,10.1.1.2,10.5766,5.59596,1.5
2,-82,0,10.1.2.1,24.4781,6.80857,1.5
3,-82,0,10.1.2.2,27.4228,6.23501,1.5
4,-82,0,10.1.3.1,17.6996,29.3241,1.5
5,-82,0,10.1.3.2,14.7051,29.5052,1.5
6,-82,0,10.1.4.1,7.70368,5.33213,1.5
7,-82,0,10.1.4.2,10.5495,4.38273,1.5
8,-82,0,10.1.5.1,31.4734,43.2141,1.5
9,-82,0,10.1.5.2,30.4186,46.0225,1.5
10,-82,0,10.1.6.1,10.0553,16.4499,1.5
11,-82,0,10.1.6.2,8.08891,14.1843,1.5
12,-82,0,10.1.7.1,25.1297,31.008,1.5
13,-82,0,10.1.7.2,22.1887,31.6005,1.5
14,-82,0,10.1.8.1,27.0955,44.2818,1.5
15,-82,0,10.1.8.2,25.9468,41.5105,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,24.493,10.228,1.5
1,-82,0,10.1.1.2,26.9948,11.8836,1.5
2,-82,0,10.1.2.1,26.7677,12.2081,1.5
3,-82,0,10.1.2.2,25.7254,9.39501,1.5
4,-82,0,10.1.3.1,24.1017,45.5574,1.5
5,-82,0,10.1.3.2,24.2841,48.5518,1.5
6,-82,0,10.1.4.1,21.0693,14.8043,1.5
7,-82,0,10.1.4.2,18.0693,14.8142,1.5
8,-82,0,10.1.5.1,36.1921,4.1212,1.5
9,-82,0,10.1.5.2,39.0144,3.10415,1.5
10,-82,0,10.1.6.1,44.0399,45.1652,1.5
11,-82,0,10.1.6.2,46.1376,43.0205,1.5
12,-82,0,10.1.7.1,13.3322,43.0435,1.5
13,-82,0,10.1.7.2,14.9888,45.5446,1.5
14,-82,0,10.1.8.1,17.27,16.967,1.5
15,-82,0,10.1.8.2,15.7503,14.3804,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,34.8984,39.2441,1.5
1,-82,0,10.1.1.2,35.8065,36.3849,1.5
2,-82,0,10.1.2.1,4.74137,42.3074,1.5
3,-82,0,10.1.2.2,6.35525,39.7785,1.5
4,-82,0,10.1.3.1,10.7258,41.4964,1.5
5,-82,0,10.1.3.2,9.15946,38.9377,1.5
6,-82,0,10.1.4.1,15.3663,34.8878,1.5
7,-82,0,10.1.4.2,15.7439,31.9116,1.5
8,-82,0,10.1.5.1,14.2817,32.5605,1.5
9,-82,0,10.1.5.2,11.8117,30.8578,1.5
10,-82,0,10.1.6.1,3.9625,28.7099,1.5
11,-82,0,10.1.6.2,5.45038,31.3149,1.5
12,-82,0,10.1.7.1,33.1959,10.6244,1.5
13,-82,0,10.1.7.2,30.1959,10.6237,1.5
14,-82,0,10.1.8.1,29.9643,34.0033,1.5
15,-82,0,10.1.8.2,32.947,34.3247,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,8.909,13.7252,1.5
1,-82,0,10.1.1.2,11.3278,15.4999,1.5
2,-82,0,10.1.2.1,43.8741,21.8123,1.5
3,-82,0,10.1.2.2,40.8753,21.8943,1.5
4,-82,0,10.1.3.1,11.9563,36.1713,1.5
5,-82,0,10.1.3.2,13.5108,38.7371,1.5
6,-82,0,10.1.4.1,11.0172,43.4225,1.5
7,-82,0,10.1.4.2,8.04764,42.9964,1.5
8,-82,0,10.1.5.1,4.98387,4.27592,1.5
9,-82,0,10.1.5.2,2.43798,5.86288,1.5
10,-82,0,10.1.6.1,4.74731,19.5552,1.5
11,-82,0,10.1.6.2,2.152,21.06,1.5
12,-82,0,10.1.7.1,16.9685,24.2509,1.5
13,-82,0,10.1.7.2,19.9683,24.2771,1.5
14,-82,0,10.1.8.1,19.7728,20.0456,1.5
15,-82,0,10.1.8.2,19.3871,17.0705,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,22.9264,23.9935,1.5
1,-82,0,10.1.1.2,20.9322,26.2347,1.5
2,-82,0,10.1.2.1,24.4576,25.4831,1.5
3,-82,0,10.1.2.2,22.5637,27.8097,1.5
4,-82,0,10.1.3.1,37.5067,25.6276,1.5
5,-82,0,10.1.3.2,40.292,26.742,1.5
6,-82,0,10.1.4.1,46.9885,34.2553,1.5
7,-82,0,10.1.4.2,49.932,34.8348,1.5
8,-82,0,10.1.5.1,34.1257,42.859,1.5
9,-82,0,10.1.5.2,31.3212,43.9242,1.5
10,-82,0,10.1.6.1,30.3987,37.9833,1.5
11,-82,0,10.1.6.2,32.3096,40.296,1.5
12,-82,0,10.1.7.1,30.253,15.5941,1.5
13,-82,0,10.1.7.2,28.2504,13.3604,1.5
14,-82,0,10.1.8.1,40.1928,12.2078,1.5
15,-82,0,10.1.8.2,37.3865,13.2684,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,23.158,7.44908,1.5
1,-82,0,10.1.1.2,26.0555,6.67156,1.5
2,-82,0,10.1.2.1,33.553,20.647,1.5
3,-82,0,10.1.2.2,31.4323,22.769,1.5
4,-82,0,10.1.3.1,29.5004,16.5736,1.5
5,-82,0,10.1.3.2,30.4655,13.733,1.5
6,-82,0,10.1.4.1,29.5569,25.5178,1.5
7,-82,0,10.1.4.2,31.7286,27.5875,1.5
8,-82,0,10.1.5.1,16.6096,43.6675,1.5
9,-82,0,10.1.5.2,15.3682,40.9364,1.5
10,-82,0,10.1.6.1,40.3318,9.35517,1.5
11,-82,0,10.1.6.2,39.8572,6.39296,1.5
12,-82,0,10.1.7.1,34.4435,29.1905,1.5
13,-82,0,10.1.7.2,33.6722,32.0897,1.5
14,-82,0,10.1.8.1,9.36486,22.7086,1.5
15,-82,0,10.1.8.2,12.0829,23.9783,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,37.915,10.7246,1.5
1,-82,0,10.1.1.2,36.7077,13.4709,1.5
2,-82,0,10.1.2.1,43.9216,26.1934,1.5
3,-82,0,10.1.2.2,46.7571,27.1733,1.5
4,-82,0,10.1.3.1,32.0914,7.65097,1.5
5,-82,0,10.1.3.2,34.5272,9.40224,1.5
6,-82,0,10.1.4.1,29.0095,42.3986,1.5
7,-82,0,10.1.4.2,30.2587,45.1261,1.5
8,-82,0,10.1.5.1,41.8575,32.1907,1.5
9,-82,0,10.1.5.2,38.8676,32.4368,1.5
10,-82,0,10.1.6.1,9.65599,9.55427,1.5
11,-82,0,10.1.6.2,12.1633,11.2015,1.5
12,-82,0,10.1.7.1,44.7942,33.6387,1.5
13,-82,0,10.1.7.2,44.9894,36.6323,1.5
14,-82,0,10.1.8.1,9.33839,35.105,1.5
15,-82,0,10.1.8.2,9.11394,38.0966,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,24.1426,8.46969,1.5
1,-82,0,10.1.1.2,22.1507,6.22642,1.5
2,-82,0,10.1.2.1,25.8272,30.5181,1.5
3,-82,0,10.1.2.2,23.9569,32.8637,1.5
4,-82,0,10.1.3.1,35.7696,17.4272,1.5
5,-82,0,10.1.3.2,37.3665,19.9669,1.5
6,-82,0,10.1.4.1,8.10217,16.0041,1.5
7,-82,0,10.1.4.2,11.0974,15.8349,1.5
8,-82,0,10.1.5.1,26.4852,11.8845,1.5
9,-82,0,10.1.5.2,27.628,14.6583,1.5
10,-82,0,10.1.6.1,30.4346,40.1884,1.5
11,-82,0,10.1.6.2,31.6961,42.9103,1.5
12,-82,0,10.1.7.1,32.8895,11.2087,1.5
13,-82,0,10.1.7.2,32.7162,14.2037,1.5
14,-82,0,10.1.8.1,26.7538,36.6192,1.5
15,-82,0,10.1.8.2,26.5268,39.6106,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,18.0508,40.3773,1.5
1,-82,0,10.1.1.2,17.7269,37.3949,1.5
2,-82,0,10.1.2.1,24.817,19.9406,1.5
3,-82,0,10.1.2.2,24.3487,22.9039,1.5
4,-82,0,10.1.3.1,25.3711,31.381,1.5
5,-82,0,10.1.3.2,23.4195,29.1026,1.5
6,-82,0,10.1.4.1,19.3751,31.5194,1.5
7,-82,0,10.1.4.2,17.2964,29.3563,1.5
8,-82,0,10.1.5.1,27.4854,33.8623,1.5
9,-82,0,10.1.5.2,25.3831,36.0025,1.5
10,-82,0,10.1.6.1,16.9399,29.8798,1.5
11,-82,0,10.1.6.2,16.4653,26.9176,1.5
12,-82,0,10.1.7.1,15.5151,18.9451,1.5
13,-82,0,10.1.7.2,18.4479,18.3134,1.5
14,-82,0,10.1.8.1,25.0224,31.038,1.5
15,-82,0,10.1.8.2,23.129,28.711,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,15.908,37.1117,1.5
1,-82,0,10.1.1.2,13.0023,36.3654,1.5
2,-82,0,10.1.2.1,29.8321,39.2052,1.5
3,-82,0,10.1.2.2,28.6337,36.455,1.5
4,-82,0,10.1.3.1,40.4275,11.6323,1.5
5,-82,0,10.1.3.2,42.5101,9.47296,1.5
6,-82,0,10.1.4.1,11.2873,4.96969,1.5
7,-82,0,10.1.4.2,11.8756,7.91144,1.5
8,-82,0,10.1.5.1,17.9883,11.6987,1.5
9,-82,0,10.1.5.2,16.5086,9.08897,1.5
10,-82,0,10.1.6.1,22.9815,12.1031,1.5
11,-82,0,10.1.6.2,23.357,9.12667,1.5
12,-82,0,10.1.7.1,41.38,34.7401,1.5
13,-82,0,10.1.7.2,44.2393,35.6481,1.5
14,-82,0,10.1.8.1,9.47964,7.26928,1.5
15,-82,0,10.1.8.2,11.1075,4.74933,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,41.9713,41.7621,1.5
1,-82,0,10.1.1.2,43.8653,39.4355,1.5
2,-82,0,10.1.2.1,22.1533,16.9791,1.5
3,-82,0,10.1.2.2,20.0165,14.8733,1.5
4,-82,0,10.1.3.1,25.1379,8.76491,1.5
5,-82,0,10.1.3.2,23.7511,6.10471,1.5
6,-82,0,10.1.4.1,42.4572,22.8277,1.5
7,-82,0,10.1.4.2,41.3146,20.0539,1.5
8,-82,0,10.1.5.1,24.23,11.6686,1.5
9,-82,0,10.1.5.2,24.1167,14.6664,1.5
10,-82,0,10.1.6.1,24.7809,38.6645,1.5
11,-82,0,10.1.6.2,24.5397,41.6548,1.5
12,-82,0,10.1.7.1,29.1317,30.901,1.5
13,-82,0,10.1.7.2,29.9627,33.7836,1.5
14,-82,0,10.1.8.1,29.1129,40.1542,1.5
15,-82,0,10.1.8.2,28.9005,43.1467,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,13.6836,15.5135,1.5
1,-82,0,10.1.1.2,15.949,13.5468,1.5
2,-82,0,10.1.2.1,18.2442,39.6275,1.5
3,-82,0,10.1.2.2,19.5838,36.9432,1.5
4,-82,0,10.1.3.1,43.7385,11.3791,1.5
5,-82,0,10.1.3.2,42.5792,14.1461,1.5
6,-82,0,10.1.4.1,33.5896,16.9809,1.5
7,-82,0,10.1.4.2,30.5937,17.1369,1.5
8,-82,0,10.1.5.1,14.5246,42.7046,1.5
9,-82,0,10.1.5.2,12.4676,40.5209,1.5
10,-82,0,10.1.6.1,42.5888,8.11517,1.5
11,-82,0,10.1.6.2,45.5867,8.22825,1.5
12,-82,0,10.1.7.1,11.022,42.1812,1.5
13,-82,0,10.1.7.2,8.35152,43.5481,1.5
14,-82,0,10.1.8.1,43.6498,20.8072,1.5
15,-82,0,10.1.8.2,40.7424,21.5468,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,31.9224,18.6494,1.5
1,-82,0,10.1.1.2,29.9169,16.4183,1.5
2,-82,0,10.1.2.1,21.5322,17.9351,1.5
3,-82,0,10.1.2.2,22.7737,20.6661,1.5
4,-82,0,10.1.3.1,21.9124,21.322,1.5
5,-82,0,10.1.3.2,22.6128,18.4049,1.5
6,-82,0,10.1.4.1,19.5063,20.896,1.5
7,-82,0,10.1.4.2,17.1035,19.0997,1.5
8,-82,0,10.1.5.1,31.8716,34.782,1.5
9,-82,0,10.1.5.2,28.8754,34.9332,1.5
10,-82,0,10.1.6.1,26.9675,30.8242,1.5
11,-82,0,10.1.6.2,29.4782,29.1821,1.5
12,-82,0,10.1.7.1,23.2228,13.7492,1.5
13,-82,0,10.1.7.2,23.5497,16.7313,1.5
14,-82,0,10.1.8.1,37.8446,20.0347,1.5
15,-82,0,10.1.8.2,40.3321,18.3577,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,11.2106,10.3894,1.5
1,-82,0,10.1.1.2,8.53735,9.02777,1.5
2,-82,0,10.1.2.1,35.8435,41.108,1.5
3,-82,0,10.1.2.2,36.3274,44.0687,1.5
4,-82,0,10.1.3.1,26.8707,28.3405,1.5
5,-82,0,10.1.3.2,24.7345,30.4469,1.5
6,-82,0,10.1.4.1,11.1266,22.4252,1.5
7,-82,0,10.1.4.2,8.15419,22.8307,1.5
8,-82,0,10.1.5.1,3.86713,17.4251,1.5
9,-82,0,10.1.5.2,0.99642,18.2963,1.5
10,-82,0,10.1.6.1,8.87668,12.7136,1.5
11,-82,0,10.1.6.2,11.3723,14.3785,1.5
12,-82,0,10.1.7.1,8.97843,43.0959,1.5
13,-82,0,10.1.7.2,7.75087,45.8333,1.5
14,-82,0,10.1.8.1,42.2587,21.3234,1.5
15,-82,0,10.1.8.2,42.9555,24.2413,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,35.8387,45.3659,1.5
1,-82,0,10.1.1.2,33.2736,46.9216,1.5
2,-82,0,10.1.2.1,31.094,32.5647,1.5
3,-82,0,10.1.2.2,28.0948,32.6364,1.5
4,-82,0,10.1.3.1,19.8456,14.4408,1.5
5,-82,0,10.1.3.2,21.1115,17.1606,1.5
6,-82,0,10.1.4.1,8.17007,31.7622,1.5
7,-82,0,10.1.4.2,10.6173,30.027,1.5
8,-82,0,10.1.5.1,36.1049,25.3632,1.5
9,-82,0,10.1.5.2,37.0634,22.5205,1.5
10,-82,0,10.1.6.1,46.9065,45.401,1.5
11,-82,0,10.1.6.2,49.5109,43.9119,1.5
12,-82,0,10.1.7.1,31.7112,41.1489,1.5
13,-82,0,10.1.7.2,31.3182,38.1747,1.5
14,-82,0,10.1.8.1,13.8147,11.3721,1.5
15,-82,0,10.1.8.2,11.7265,9.21818,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,37.6919,10.0853,1.5
1,-82,0,10.1.1.2,35.7827,12.3994,1.5
2,-82,0,10.1.2.1,7.07975,13.0344,1.5
3,-82,0,10.1.2.2,8.25837,10.2756,1.5
4,-82,0,10.1.3.1,34.769,34.1673,1.5
5,-82,0,10.1.3.2,37.764,33.9952,1.5
6,-82,0,10.1.4.1,21.4216,31.6984,1.5
7,-82,0,10.1.4.2,19.5431,29.3593,1.5
8,-82,0,10.1.5.1,6.46445,28.4117,1.5
9,-82,0,10.1.5.2,9.01223,29.9956,1.5
10,-82,0,10.1.6.1,15.0634,3.09824,1.5
11,-82,0,10.1.6.2,15.8758,0.210334,1.5
12,-82,0,10.1.7.1,6.27674,22.978,1.5
13,-82,0,10.1.7.2,5.94644,19.9963,1.5
14,-82,0,10.1.8.1,27.264,6.89198,1.5
15,-82,0,10.1.8.2,24.2991,7.34945,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,26.8404,42.8018,1.5
1,-82,0,10.1.1.2,24.8458,40.5609,1.5
2,-82,0,10.1.2.1,30.5701,23.4549,1.5
3,-82,0,10.1.2.2,31.0677,26.4134,1.5
4,-82,0,10.1.3.1,33.5016,35.0196,1.5
5,-82,0,10.1.3.2,33.2392,38.0081,1.5
6,-82,0,10.1.4.1,19.7342,17.7049,1.5
7,-82,0,10.1.4.2,16.7728,17.2251,1.5
8,-82,0,10.1.5.1,4.09648,22.9973,1.5
9,-82,0,10.1.5.2,3.31093,20.102,1.5
10,-82,0,10.1.6.1,37.2018,42.6933,1.5
11,-82,0,10.1.6.2,39.5182,44.5997,1.5
12,-82,0,10.1.7.1,40.2917,22.0464,1.5
13,-82,0,10.1.7.2,42.758,23.7545,1.5
14,-82,0,10.1.8.1,15.7994,18.3638,1.5
15,-82,0,10.1.8.2,16.8791,15.5648,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,43.6775,7.17319,1.5
1,-82,0,10.1.1.2,43.9,4.18145,1.5
2,-82,0,10.1.2.1,3.97333,39.6444,1.5
3,-82,0,10.1.2.2,6.97206,39.5571,1.5
4,-82,0,10.1.3.1,41.7462,26.9882,1.5
5,-82,0,10.1.3.2,39.3342,28.7721,1.5
6,-82,0,10.1.4.1,3.6059,27.4513,1.5
7,-82,0,10.1.4.2,5.79299,25.3978,1.5
8,-82,0,10.1.5.1,31.8135,37.3693,1.5
9,-82,0,10.1.5.2,29.4243,35.5549,1.5
10,-82,0,10.1.6.1,38.4722,18.8643,1.5
11,-82,0,10.1.6.2,40.5728,21.0062,1.5
12,-82,0,10.1.7.1,43.3281,16.084,1.5
13,-82,0,10.1.7.2,41.3166,18.3098,1.5
14,-82,0,10.1.8.1,16.9085,34.2573,1.5
15,-82,0,10.1.8.2,19.1012,32.2098,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,30.8363,28.0004,1.5
1,-82,0,10.1.1.2,32.3018,30.6181,1.5
2,-82,0,10.1.2.1,46.9022,9.12123,1.5
3,-82,0,10.1.2.2,44.6558,7.13283,1.5
4,-82,0,10.1.3.1,27.1718,16.0933,1.5
5,-82,0,10.1.3.2,29.9138,17.3104,1.5
6,-82,0,10.1.4.1,18.9542,39.6495,1.5
7,-82,0,10.1.4.2,21.9485,39.835,1.5
8,-82,0,10.1.5.1,7.48036,45.8562,1.5
9,-82,0,10.1.5.2,9.94693,44.1486,1.5
10,-82,0,10.1.6.1,39.1631,30.3314,1.5
11,-82,0,10.1.6.2,37.3031,32.6852,1.5
12,-82,0,10.1.7.1,29.992,7.79104,1.5
13,-82,0,10.1.7.2,31.5888,5.25131,1.5
14,-82,0,10.1.8.1,24.654,7.63803,1.5
15,-82,0,10.1.8.2,26.4386,5.22655,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,30.8414,10.9903,1.5
1,-82,0,10.1.1.2,32.8077,8.72451,1.5
2,-82,0,10.1.2.1,35.7258,27.6218,1.5
3,-82,0,10.1.2.2,37.4329,30.0888,1.5
4,-82,0,10.1.3.1,13.7991,12.0391,1.5
5,-82,0,10.1.3.2,14.7349,9.18875,1.5
6,-82,0,10.1.4.1,11.9977,13.6547,1.5
7,-82,0,10.1.4.2,14.4393,15.3978,1.5
8,-82,0,10.1.5.1,43.4435,12.1909,1.5
9,-82,0,10.1.5.2,43.8142,15.1679,1.5
10,-82,0,10.1.6.1,11.0379,14.9594,1.5
11,-82,0,10.1.6.2,10.1834,12.0837,1.5
12,-82,0,10.1.7.1,4.47942,4.75579,1.5
13,-82,0,10.1.7.2,6.07288,2.21397,1.5
14,-82,0,10.1.8.1,13.1622,9.06069,1.5
15,-82,0,10.1.8.2,10.39,10.2073,1.5
