Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,163.073,1.29953,162.552,1.59727,0.514752,76.5759,3.16006,19.747,0.018876,0,0.31788,0,0,19.4103,534988,806761904,15101,22772308,10772,16244176,409,132,0,0,0,0
1,0,0,0,0,0.186674,80.5428,0.032876,19.2353,2.18571,0,0.529852,0.27552,0,16.2442,0,0,0,0,0,0,0,0,10760,16226080,0,0
2,0,1.62213,0,1.68353,0.397631,42.3262,3.65024,53.6281,0.016464,0,0.959356,0,0,52.6523,534996,806773968,17697,26687076,13446,20276568,492,141,0,0,0,0
3,0,0,0,0,0.402376,65.4113,0.030772,34.1577,2.62736,0,0.906892,0.745552,0,29.8779,0,0,0,0,0,0,0,0,13446,20276568,0,0
4,0,20.091,0,19.87,2.37657,24.0178,38.0287,35.5795,0.14568,0,29.4196,0,0,6.01423,535005,806787540,196842,296837736,166537,251137796,5980,1051,0,0,0,0
5,0,0,0,0,2.18307,29.9907,0.296148,67.5327,31.893,0,29.2788,1.18193,0,5.17889,0,0,0,0,0,0,0,0,166537,251137796,0,0
6,0,7.68851,0,7.07312,1.43819,60.2907,15.4982,22.775,0.069024,0,0.63582,0,0,22.0701,535013,806799604,79410,119750280,63731,96106348,2424,413,0,0,0,0
7,0,0,0,0,1.48552,37.2878,0.13462,61.0942,12.9356,0,1.18682,2.18855,0,44.7832,0,0,0,0,0,0,0,0,63731,96106348,0,0
8,0,16.665,0,16.965,2.37301,16.6625,32.9002,48.0721,0.172164,0,34.2179,0,0,13.6821,535022,806813176,169804,256064432,138138,208312104,5095,970,0,0,0,0
9,0,0,0,0,1.50687,20.3769,0.320528,77.7983,27.209,0,31.952,1.11785,0,17.5194,0,0,0,0,0,0,0,0,138138,208312104,0,0
10,0,21.926,0,21.9933,3.11767,34.5653,45.2313,17.1491,0.340484,0,0.527268,0,0,16.2813,535031,806826748,233369,351920452,181747,274074476,7618,721,0,0,0,0
11,0,0,0,0,2.02793,38.2116,0.59766,59.2057,40.7698,0,3.26042,1.67193,0,13.5036,0,0,0,0,0,0,0,0,181897,274300676,0,0
12,0,58.4865,0,58.2016,2.49307,0.680497,93.787,3.0425,0.24372,0,0.24318,0,0,2.5556,535039,806838812,488411,736523788,484802,731081416,17390,61,0,0,0,0
13,0,0,0,0,2.35342,1.14173,0.60612,95.8965,92.5641,0,0.473796,0.298144,0,2.56046,0,0,0,0,0,0,0,0,484802,731081416,0,0
14,0,35.294,0,35.1678,3.42675,28.0075,65.1926,3.4165,0.404028,0,0.244584,0,0,2.76789,535048,806852384,337345,508716260,292556,441174448,11345,706,0,0,0,0
15,0,0,0,0,2.45182,30.2122,0.742908,66.6363,60.6276,0,0.65186,0.191664,0,5.16513,0,0,0,0,0,0,0,0,292681,441362948,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,173.543,34.742,173.342,34.8897,2.20545,0.811034,60.223,36.7846,0.16854,0,0.651984,0,0,35.964,534988,806761904,313017,472029636,287981,434275348,10289,894,0,0,0,0
1,0,0,0,0,2.21302,1.01649,0.3931,96.4014,54.8007,0,0.644504,4.7511,0,36.2052,0,0,0,0,0,0,0,0,287981,434275348,0,0
2,0,28.3965,0,28.342,2.14656,0.975155,51.466,45.4177,0.158964,0,45.2477,0,0,0.011068,534996,806773968,267176,402901408,235382,354956056,8411,1133,0,0,0,0
3,0,0,0,0,2.15524,1.15879,0.355036,96.3364,44.8201,0,45.0098,6.02696,0,0.479544,0,0,0,0,0,0,0,0,235382,354956056,0,0
4,0,49.0836,0,48.8224,2.40474,0.5709,81.3883,15.6655,0.209196,0,0.296324,0,0,15.16,535005,806787540,423644,638855152,406860,613544880,14541,592,0,0,0,0
5,0,0,0,0,2.34424,0.904941,0.514476,96.2605,77.4269,0,0.524664,3.14668,0,15.1622,0,0,0,0,0,0,0,0,406860,613544880,0,0
6,0,9.70513,0,9.66326,1.38427,2.91706,18.8716,76.833,0.065388,0,0.288356,0,0,76.4792,535013,806799604,97089,146410212,80447,121314076,2877,592,0,0,0,0
7,0,0,0,0,1.30643,3.11382,0.135788,95.4499,15.3373,0,0.559204,3.11473,0,76.4387,0,0,0,0,0,0,0,0,80447,121314076,0,0
8,0,23.0714,0,23.2666,1.7496,1.45949,41.7085,55.1117,0.12672,0,0.428044,0,0,54.557,535022,806813176,216301,326181908,191242,288392936,6832,893,0,0,0,0
9,0,0,0,0,1.76657,1.63195,0.282,96.3435,36.4071,0,0.569376,4.7492,0,54.6178,0,0,0,0,0,0,0,0,191242,288392936,0,0
10,0,0,0,0,0.0860012,13.7997,0.160796,85.959,4.8e-05,0,0.621332,0,0,85.3376,10001,15081508,1,1508,0,0,0,1,0,0,0,0
11,0,0,0,0,0.0883805,14.1107,6.8e-05,85.8064,3.6e-05,0,0.761588,0.000192,0,85.0446,0,0,0,0,0,0,0,0,0,0,0,0
12,0,28.5375,0,28.3576,2.14646,1.01043,51.6885,45.1654,0.159216,0,44.9951,0,0,0.011068,535039,806838812,268338,404653704,236551,356718908,8452,1132,0,0,0,0
13,0,0,0,0,2.15514,1.19702,0.356416,96.2969,45.0411,0,45.1432,6.02164,0,0.090928,0,0,0,0,0,0,0,0,236551,356718908,0,0
