Action,CST,Tx pow,Repeat,Duration (ns),Tx ok bytes,Tx bytes,Mean,Std
0,-82,23,0,174519528,168896,168896,0.059555512893663114,0.7071067811865476
1,-77,23,0,239537629,168896,168896,0.043390259991260074,0.7071067811865476
4,-62,23,0,25691076,76908,146276,0.18421960995327716,0.7071067811865476
4,-62,23,0,25289590,91988,146276,0.27203916461749145,0.5773502691896257
2,-72,23,0,28192968,126672,168896,0.27649447904881813,0.7071067811865476
4,-62,23,0,93749028,78416,168896,0.2297661736355961,0.5
4,-62,23,0,51135259,126672,168896,0.24479004278899108,0.4472135954999579
3,-67,23,0,206495789,82940,168896,0.024717211061383918,0.7071067811865476
3,-67,23,0,193654494,126672,168896,0.043313562352903644,0.5773502691896257
2,-72,23,0,236545955,168896,168896,0.21362233989255963,0.5773502691896257
0,-82,23,0,500000000,42224,126672,0.04316820859577541,0.5773502691896257
2,-72,23,0,25927154,40716,42224,0.2085367517844825,0.5
1,-77,23,0,312638907,126672,168896,0.04554921131022971,0.5773502691896257
3,-67,23,0,101148206,42224,168896,0.04532969023295388,0.5
3,-67,23,0,39260497,168896,168896,0.14215747024092568,0.4472135954999579
2,-72,23,0,129756282,125164,168896,0.19057360827839573,0.4472135954999579
4,-62,23,0,22762908,126672,168896,0.31814231963544476,0.408248290463863
4,-62,23,0,39001330,168896,168896,0.34883440997087156,0.3779644730092272
0,-82,23,0,84272995,126672,168896,0.07862584770320616,0.5
4,-62,23,0,39348107,84448,168896,0.33824821554220524,0.3535533905932738
1,-77,23,0,22409384,168896,168896,0.26606475775331706,0.5
1,-77,23,0,218907603,168896,168896,0.23184356319521457,0.4472135954999579
2,-72,23,0,224997939,167388,168896,0.17407192446339245,0.408248290463863
3,-67,23,0,94230765,168896,168896,0.15523103637532074,0.408248290463863
3,-67,23,0,140418466,84448,168896,0.14362928186024074,0.3779644730092272
1,-77,23,0,500000000,0,42224,0.19320296932934547,0.408248290463863
4,-62,23,0,26180493,168896,126672,0.3888868297396571,0.3333333333333333
3,-67,23,0,55697613,168896,168896,0.17232753110900206,0.3535533905932738
4,-62,23,0,43979360,168896,168896,0.3972639550903237,0.31622776601683794
4,-62,23,0,33762338,168896,168896,0.41712104629118585,0.30151134457776363
3,-67,23,0,61197628,168896,168896,0.1909215049673659,0.3333333333333333
3,-67,23,0,123694405,126672,168896,0.18443331986421357,0.31622776601683794
4,-62,23,0,22316874,119132,168896,0.4371117573826057,0.28867513459481287
3,-67,23,0,91853603,159848,168896,0.18713795475749392,0.30151134457776363
2,-72,23,0,200648961,126672,168896,0.1603044894034762,0.3779644730092272
1,-77,23,0,394806813,126672,168896,0.1712437851754867,0.3779644730092272
3,-67,23,0,96315334,126672,168896,0.18503215073208912,0.28867513459481287
4,-62,23,0,22786713,168896,168896,0.4736609240820325,0.2773500981126146
2,-72,23,0,22430296,168896,168896,0.2561097501351623,0.3535533905932738
4,-62,23,0,33132342,168896,168896,0.4846422190166617,0.2672612419124244
3,-67,23,0,62131713,126672,168896,0.19010083134035793,0.2773500981126146
4,-62,23,0,49934827,126672,168896,0.47314706839630993,0.2581988897471611
2,-72,23,0,34595608,167388,168896,0.29381950630275305,0.3333333333333333
3,-67,23,0,123713149,42224,168896,0.1795226899932592,0.2672612419124244
0,-82,23,0,55994575,126672,168896,0.1185860726851593,0.4472135954999579
0,-82,23,0,28131768,168896,168896,0.22197549892142218,0.408248290463863
3,-67,23,0,22863872,84448,168896,0.1978602553158154,0.2581988897471611
4,-62,23,0,82755956,126672,168896,0.4553497557369241,0.25
2,-72,23,0,158497152,126672,168896,0.2742739469282651,0.31622776601683794
3,-67,23,0,55847770,126672,168896,0.20294141832485435,0.25
3,-67,23,0,84567137,84448,168896,0.19823330748391157,0.24253562503633297
1,-77,23,0,82072343,126672,168896,0.1735832171788766,0.3535533905932738
2,-72,23,0,293924722,168896,168896,0.2557693036009066,0.30151134457776363
0,-82,23,0,140210792,168896,168896,0.2114442528077974,0.3779644730092272
1,-77,23,0,210886527,126672,168896,0.16251040517091828,0.3333333333333333
4,-62,23,0,40384166,69368,168896,0.4410003342571418,0.24253562503633297
4,-62,23,0,40261820,84448,168896,0.4308419977628308,0.23570226039551584
4,-62,23,0,66197194,168896,168896,0.4246934374880683,0.22941573387056177
4,-62,23,0,102105043,95004,168896,0.409184633629802,0.22360679774997896
4,-62,23,0,23112936,126672,168896,0.42182019171177404,0.21821789023599236
0,-82,23,0,236182337,168896,168896,0.1960153906500377,0.3535533905932738
0,-82,23,0,71711809,168896,168896,0.20644383230420887,0.3333333333333333
4,-62,23,0,27516255,143260,168896,0.4317731318271381,0.21320071635561044
0,-82,23,0,61051907,84448,168896,0.20282365111877895,0.31622776601683794
4,-62,23,0,34521586,95004,168896,0.42772690065121105,0.20851441405707477
4,-62,23,0,101147662,84448,168896,0.4141864756406226,0.2041241452319315
4,-62,23,0,50581097,84448,168896,0.40583837176263315,0.2
0,-82,23,0,500000000,1508,1508,0.1844188828352536,0.30151134457776363
1,-77,23,0,134593955,125164,126672,0.15770475237573417,0.31622776601683794
3,-67,23,0,83884587,126672,168896,0.1975456436584198,0.23570226039551584
0,-82,23,0,500000000,0,0,0.16905064259898248,0.28867513459481287
4,-62,23,0,105328949,126672,168896,0.3959221377535336,0.19611613513818404
1,-77,23,0,204269479,126672,168896,0.15030638479465394,0.30151134457776363
4,-62,23,0,83895787,45240,168896,0.38371643089399354,0.19245008972987526
4,-62,23,0,40222582,43732,168896,0.37479139327779204,0.1889822365046136
1,-77,23,0,500000000,84448,84448,0.13951311939509944,0.28867513459481287
4,-62,23,0,31675294,84448,84448,0.37318236423589335,0.18569533817705186
4,-62,23,0,72749299,84448,168896,0.36550524311461907,0.18257418583505536
1,-77,23,0,500000000,126672,126672,0.13117986405701487,0.2773500981126146
4,-62,23,0,14403166,42224,42224,0.3653537694947259,0.1796053020267749
3,-67,23,0,65182720,168896,168896,0.20393306272495304,0.22941573387056177
4,-62,23,0,44963092,126672,168896,0.36477201794507563,0.1767766952966369
2,-72,23,0,69581902,126672,168896,0.25312671676637005,0.28867513459481287
2,-72,23,0,90151347,168896,168896,0.25139244132008104,0.2773500981126146
4,-62,23,0,275519761,126672,168896,0.35543302997518583,0.17407765595569785
2,-72,23,0,209182546,168896,168896,0.24053394491908517,0.2672612419124244
4,-62,23,0,33063240,168896,168896,0.3634705971503782,0.17149858514250885
4,-62,23,0,73148582,84448,168896,0.35714540519665494,0.1690308509457033
3,-67,23,0,211838430,84448,168896,0.19618959997535998,0.22360679774997896
4,-62,23,0,45161456,126672,168896,0.35681399765105604,0.16666666666666666
4,-62,23,0,79913520,90480,168896,0.35093660955345235,0.1643989873053573
2,-72,23,0,345065709,167388,168896,0.2284785760208152,0.2581988897471611
2,-72,23,0,253587972,168896,168896,0.219321936402433,0.25
2,-72,23,0,500000000,0,42224,0.2064206460258193,0.24253562503633297
3,-67,23,0,143758162,66352,114608,0.18955231015300872,0.21821789023599236
3,-67,23,0,67176618,185484,168896,0.19638322920192391,0.21320071635561044
4,-62,23,0,27534230,165880,168896,0.36121398991460457,0.16222142113076254
2,-72,23,0,223159696,84448,168896,0.19754031671341576,0.23570226039551584
1,-77,23,0,308262857,126672,168896,0.1254223751591814,0.2672612419124244
4,-62,23,0,58098282,28652,168896,0.3535084298562,0.16012815380508713
4,-62,23,0,37226267,122148,168896,0.3547668160404919,0.15811388300841897
4,-62,23,0,50000850,168896,168896,0.35625389205102004,0.15617376188860607
0,-82,23,0,418977029,126672,168896,0.1589091033143215,0.2773500981126146
4,-62,23,0,80200801,126672,168896,0.35240003922756,0.1543033499620919
3,-67,23,0,117582912,126672,168896,0.19360964075015177,0.20851441405707477
4,-62,23,0,73141066,84448,168896,0.34750942156808146,0.15249857033260467
0,-82,23,0,292882684,168896,168896,0.1526280597191295,0.2672612419124244
4,-62,23,0,27635212,168896,168896,0.3567069293962767,0.15075567228888181
3,-67,23,0,28239386,168896,168896,0.21621368305819974,0.2041241452319315
2,-72,23,0,27952320,168896,168896,0.22628379254791434,0.22941573387056177
2,-72,23,0,500000000,42224,84448,0.2154892829205186,0.22360679774997896
2,-72,23,0,500000000,0,0,0.205227888495732,0.21821789023599236
2,-72,23,0,500000000,0,0,0.19589934810956236,0.21320071635561044
0,-82,23,0,500000000,0,0,0.1424528557378542,0.2581988897471611
3,-67,23,0,36076655,84448,84448,0.2190890422621281,0.2
4,-62,23,0,95202908,84448,168896,0.3512061784266211,0.14907119849998599
4,-62,23,0,319817861,42224,168896,0.34392450604383656,0.14744195615489714
1,-77,23,0,500000000,42224,84448,0.11775379014856929,0.2581988897471611
3,-67,23,0,89821938,84448,84448,0.21511305523314972,0.19611613513818404
4,-62,23,0,50278516,126672,168896,0.34320442614909835,0.14586499149789456
1,-77,23,0,67339583,125164,168896,0.12469186109965262,0.25
4,-62,23,0,51032706,126672,168896,0.34241887984278874,0.14433756729740643
1,-77,23,0,173899457,165880,168896,0.12426299701400725,0.24253562503633297
1,-77,23,0,500000000,0,0,0.11735949717989574,0.23570226039551584
4,-62,23,0,69921763,99528,156832,0.33900604741075635,0.14285714285714285
3,-67,23,0,281034561,84448,168896,0.208515658804768,0.19245008972987526
4,-62,23,0,162151260,84448,168896,0.333507889982282,0.1414213562373095
2,-72,23,0,185565586,126672,168896,0.1910348363739395,0.20851441405707477
0,-82,23,0,135777550,168896,168896,0.14311814441104184,0.25
0,-82,23,0,316981692,167388,168896,0.13852254933107475,0.24253562503633297
2,-72,23,0,216648567,126672,168896,0.18607345584865054,0.2041241452319315
1,-77,23,0,500000000,84448,126672,0.11227674469674333,0.22941573387056177
4,-62,23,0,43581465,0,42224,0.3269685195904725,0.14002800840280097
2,-72,23,0,387755540,171912,168896,0.18081317114945478,0.2
3,-67,23,0,125632591,168896,168896,0.20697796565733037,0.1889822365046136
4,-62,23,0,38896361,126672,168896,0.32838872087988474,0.1386750490563073
3,-67,23,0,38387955,126672,168896,0.2138451872119101,0.18569533817705186
3,-67,23,0,50523985,168896,168896,0.22043142473123434,0.18257418583505536
4,-62,23,0,43941304,168896,168896,0.3311185079499897,0.13736056394868904
2,-72,23,0,122035995,168896,168896,0.1804102272190661,0.19611613513818404
3,-67,23,0,39973861,84448,168896,0.22170815006170813,0.1796053020267749
2,-72,23,0,127819559,168896,168896,0.17975167279251766,0.19245008972987526
4,-62,23,0,44213312,168896,168896,0.3336932956230513,0.13608276348795434
0,-82,23,0,500000000,0,84448,0.13082685214601505,0.23570226039551584
1,-77,23,0,458369506,42224,84448,0.10722978635895042,0.22360679774997896
4,-62,23,0,185670448,126672,168896,0.3291528380354395,0.13483997249264842
2,-72,23,0,318517239,168896,168896,0.1756627702535,0.1889822365046136
1,-77,23,0,480071130,126672,168896,0.1036700435601023,0.21821789023599236
1,-77,23,0,500000000,42224,42224,0.09943020521646129,0.21320071635561044
3,-67,23,0,89217258,84448,126672,0.2184203216207837,0.1767766952966369
0,-82,23,0,500000000,0,0,0.12394122834885636,0.22941573387056177
4,-62,23,0,36279655,96512,147784,0.32912175439690755,0.1336306209562122
3,-67,23,0,89481983,168896,168896,0.21884109923101944,0.17407765595569785
4,-62,23,0,44803082,84448,168896,0.3274175839818876,0.13245323570650439
4,-62,23,0,46871539,168896,168896,0.32941888446194756,0.13130643285972254
3,-67,23,0,44315150,126672,168896,0.2227518743081475,0.17149858514250885
4,-62,23,0,39510887,126672,168896,0.3305233934590642,0.13018891098082386
4,-62,23,0,44509324,168896,168896,0.3327985074669932,0.12909944487358055
4,-62,23,0,34001496,125164,168896,0.33477004698712076,0.12803687993289598
3,-67,23,0,123821462,126672,168896,0.21998497277880216,0.1690308509457033
4,-62,23,0,39352415,126672,168896,0.3357604318258597,0.1270001270001905
4,-62,23,0,27806252,168896,168896,0.34229713741542833,0.12598815766974242
4,-62,23,0,500000000,42224,126672,0.33711114464331227,0.125
1,-77,23,0,500000000,0,0,0.09510715281574558,0.20851441405707477
1,-77,23,0,500000000,0,0,0.09114435478175618,0.2041241452319315
2,-72,23,0,61521354,42224,42224,0.17251824310203642,0.18569533817705186
4,-62,23,0,77753664,168896,168896,0.33603784836727757,0.12403473458920845
4,-62,23,0,32886252,167388,168896,0.3404380359082302,0.12309149097933274
