Unable to init server: Could not connect: Connection refused
Unable to init server: Could not connect: Connection refused

(mab_agents.py:11500): Gdk-CRITICAL **: 05:33:23.039: gdk_cursor_new_for_display: assertion 'GDK_IS_DISPLAY (display)' failed
Simulation time: 50.0 s
Waiting for simulation script to connect on port: tcp://localhost:50000
Please start proper ns-3 simulation script using ./waf --run "..."
Start
Progress: 0% 10% 20% 30% 40% 50% 60% 70% 80% 90% 100%
Done
Final step: 44799
Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   0    -82         0    0.023452994668609031    0.156173761888606072          1.48                40
   0    -82         6    0.118304868005766881    0.111111111111111105          2.19                80
   0    -82        12    0.300899804111697255    0.090909090909090912          1.77               120
   0    -82        18    0.412428148146956441    0.070534561585859828          4.83               200
   0    -82        23    0.466092801805569779    0.057639041770423498          5.69               300
   0    -77         0    0.005616363883942829    0.156173761888606072          0.75                40
   0    -77         6    0.319171690140384046    0.090909090909090912          1.36               120
   0    -77        12    0.482341092317180642    0.055814557218594754          3.01               320
   0    -77        18    0.451383263828143144    0.064415662640083082          2.53               240
   0    -77        23    0.543304524017632962    0.035578403348241000          7.48               789
   0    -72         0    0.008813561202558988    0.156173761888606072          0.58                40
   0    -72         6    0.384511350689248910    0.074329414624716636          1.53               180
   0    -72        12    0.421423029621000700    0.067267279399631244          2.03               220
   0    -72        18    0.417828840554350545    0.070534561585859828          2.10               200
   0    -72        23    0.486960688440536638    0.045596075258755323          4.28               480
   0    -67         0    0.005118080260404175    0.218217890235992362          0.12                20
   0    -67         6    0.292702572180402187    0.099503719020998915          0.81               100
   0    -67        12    0.115230405045813444    0.156173761888606072          0.31                40
   0    -67        18    0.429814365548041477    0.067267279399631244          1.77               220
   0    -67        23    0.399188410084275136    0.084215192106651890          1.24               140
   0    -62         0    0.106036191223897250    0.156173761888606072          0.38                40
   0    -62         6    0.135225491443112189    0.156173761888606072          0.39                40
   0    -62        12    0.316698534577697310    0.090909090909090912          0.90               120
   0    -62        18    0.380055411016756828    0.074329414624716636          1.31               180
   0    -62        23    0.373438739432639000    0.084215192106651890          1.15               140
                                                                              49.99              4409    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   1    -82         0    0.000021296582085999    0.218217890235992362          3.26                20
   1    -82         6    0.011566428489094090    0.156173761888606072          7.02                40
   1    -82        12    0.114096704879499161    0.156173761888606072          3.04                40
   1    -82        18    0.135925490911814301    0.156173761888606072          3.88                40
   1    -82        23    0.193060407191924716    0.156173761888606072          1.89                40
   1    -77         0    0.000264353518684347    0.218217890235992362          1.39                20
   1    -77         6    0.050139160477991433    0.156173761888606072          2.90                40
   1    -77        12    0.133520980389063570    0.099503719020998915          5.72               100
   1    -77        18    0.176973289679484336    0.128036879932895975          2.83                60
   1    -77        23    0.196717832541388277    0.111111111111111105          3.30                80
   1    -72         0    0.000000000000000000    0.218217890235992362          0.26                20
   1    -72         6    0.104580989107172923    0.128036879932895975          1.71                60
   1    -72        12    0.160561866873568576    0.111111111111111105          2.04                80
   1    -72        18    0.204292558601586821    0.111111111111111105          2.32                80
   1    -72        23    0.342865228767311347    0.090909090909090912          2.12               120
   1    -67         0    0.000000000000000000    0.156173761888606072          1.40                40
   1    -67         6    0.107462111880318595    0.156173761888606072          0.69                40
   1    -67        12    0.025330426715650060    0.218217890235992362          0.38                20
   1    -67        18    0.179059800839712874    0.128036879932895975          0.86                60
   1    -67        23    0.205119260659451352    0.128036879932895975          1.11                60
   1    -62         0    0.000000000000000000    0.156173761888606072          0.47                40
   1    -62         6    0.009522307575078656    0.218217890235992362          0.24                20
   1    -62        12    0.064673033060916929    0.218217890235992362          0.13                20
   1    -62        18    0.195547572551599130    0.156173761888606072          0.49                40
   1    -62        23    0.258765574062602588    0.128036879932895975          0.55                60
                                                                              49.98              1240    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   2    -82         0    0.041886129707047998    0.218217890235992362          2.71                20
   2    -82         6    0.247411533659114502    0.156173761888606072          3.56                40
   2    -82        12    0.253699718981387989    0.156173761888606072          3.54                40
   2    -82        18    0.340664677954502115    0.096225044864937631          9.80               107
   2    -82        23    0.359319080753890074    0.099503719020998915          6.01               100
   2    -77         0    0.039446405653342634    0.218217890235992362          1.09                20
   2    -77         6    0.183734677242760602    0.156173761888606072          1.76                40
   2    -77        12    0.382938360284513446    0.090909090909090912          2.34               120
   2    -77        18    0.275797593294121346    0.128036879932895975          1.59                60
   2    -77        23    0.337109070151466905    0.111111111111111105          2.30                80
   2    -72         0    0.150229187032057010    0.156173761888606072          0.55                40
   2    -72         6    0.340510905478415726    0.128036879932895975          0.91                60
   2    -72        12    0.492357393366955831    0.070534561585859828          2.21               200
   2    -72        18    0.216639094470259863    0.156173761888606072          0.49                40
   2    -72        23    0.468646015953620432    0.070534561585859828          1.98               200
   2    -67         0    0.121431726107907936    0.156173761888606072          0.46                40
   2    -67         6    0.416263191690957157    0.090909090909090912          0.99               120
   2    -67        12    0.529739218667823586    0.054153036107388232          2.58               340
   2    -67        18    0.365201342411268892    0.128036879932895975          0.51                60
   2    -67        23    0.320143695823347785    0.128036879932895975          0.46                60
   2    -62         0    0.151511428384458524    0.128036879932895975          0.46                60
   2    -62         6    0.429486305630857268    0.090909090909090912          0.77               120
   2    -62        12    0.519409116730614739    0.070534561585859828          1.32               200
   2    -62        18    0.480912237241431229    0.084215192106651890          0.88               140
   2    -62        23    0.340543129899228747    0.111111111111111105          0.62                80
                                                                              49.90              2387    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   3    -82         0    0.054611170787365486    0.156173761888606072          3.47                40
   3    -82         6    0.125223485148325431    0.156173761888606072          5.06                40
   3    -82        12    0.226841092332049910    0.128036879932895975          6.40                60
   3    -82        18    0.335997530382246778    0.099503719020998915          5.70               100
   3    -82        23    0.338603419963649233    0.107832773203438412          5.13                85
   3    -77         0    0.001308784227497091    0.218217890235992362          0.46                20
   3    -77         6    0.199978952114615388    0.156173761888606072          1.00                40
   3    -77        12    0.313782303807964069    0.111111111111111105          1.99                80
   3    -77        18    0.439385233341953008    0.070534561585859828          4.01               200
   3    -77        23    0.428526177468517233    0.074329414624716636          2.22               180
   3    -72         0    0.000000000000000000    0.218217890235992362          0.46                20
   3    -72         6    0.160585958541674678    0.156173761888606072          0.56                40
   3    -72        12    0.388916951916484288    0.078811040623910061          1.72               160
   3    -72        18    0.468889975350351818    0.061898446059017287          3.30               260
   3    -72        23    0.456380183805258743    0.070534561585859828          2.06               200
   3    -67         0    0.011584989436123138    0.218217890235992362          0.18                20
   3    -67         6    0.000755387073848952    0.218217890235992362          0.21                20
   3    -67        12    0.306416555541055735    0.128036879932895975          0.66                60
   3    -67        18    0.359921314712059015    0.099503719020998915          1.05               100
   3    -67        23    0.440679808896328462    0.084215192106651890          1.18               140
   3    -62         0    0.141401560637546331    0.156173761888606072          0.31                40
   3    -62         6    0.359713345526806338    0.156173761888606072          0.24                40
   3    -62        12    0.317337902083263790    0.128036879932895975          0.45                60
   3    -62        18    0.467278545611127194    0.064415662640083082          1.58               240
   3    -62        23    0.353164411691162472    0.128036879932895975          0.46                60
                                                                              49.86              2305    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   4    -82         0    0.004153282177684600    0.218217890235992362          2.25                20
   4    -82         6    0.058953315695204490    0.218217890235992362          0.99                20
   4    -82        12    0.199982158168234891    0.111111111111111105          5.79                80
   4    -82        18    0.266137624370399062    0.099503719020998915          5.98               100
   4    -82        23    0.328672278140478669    0.074329414624716636          8.33               180
