Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
5,0,0,0,0,1.45066,0.356704,0.347292,57.86,57.7217,0,0.138296,0,0,0,0,0,0,0,0,0,0,0,303570,457783560,0,0
6,0,2.54008,0,1.34755,5.96946,8.19043,30.8741,14.9745,0.266748,0,0.440976,0,0,14.2668,321008,484080064,153766,231879128,12633,19050564,1381,4114,0,0,0,0
7,0,0,0,0,1.25424,16.8843,0.40092,41.466,7.53674,0,0.573056,17.1779,0,16.1784,0,0,0,0,0,0,0,0,12633,19050564,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,54.5444,13.914,48.8749,13.6806,8.14834,2.44343,42.1382,7.27582,0.30972,0,0.108348,0,0,6.85775,320992,484055936,209941,316591028,69201,104355108,3626,3873,0,0,0,0
1,0,0,0,0,1.83752,9.24117,0.493228,48.4285,19.5045,0,0.298024,11.0353,0,17.5907,0,0,0,0,0,0,0,0,69201,104355108,0,0
2,0,20.0154,0,17.5398,7.83305,1.94323,41.3276,8.95375,0.25698,0,0.119312,0,0,8.57746,320998,484064984,206341,311162228,99546,150115368,4199,3172,0,0,0,0
3,0,0,0,0,1.8804,8.65316,0.42704,49.0917,22.5095,0,0.308812,7.54487,0,18.7286,0,0,0,0,0,0,0,0,99546,150115368,0,0
4,0,9.42842,0,7.36085,6.92995,5.03022,37.4781,10.5676,0.293088,0,0.183676,0,0,10.0908,321003,484072524,187223,282332284,46892,70713136,3012,3677,0,0,0,0
5,0,0,0,0,1.84185,9.80653,0.460556,47.8915,16.2281,0,0.382836,13.1191,0,18.1615,0,0,0,0,0,0,0,0,46895,70717660,0,0
