Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,1.84374,0.00156832,2.38988,0,51.4617,6.34866,5.12832,37.0568,0.014412,0,1.24674,0.00024,0,35.7954,116655,175915740,8376,12631008,13,19604,13,288,0,0,0,0
1,0,0,0,0,2.38199,47.5677,2.28875,47.7589,1.28068,0,1.60234,1.28846,0,43.5874,0,0,0,0,0,0,0,0,13,19604,0,0
2,0,0.00084448,0,0,36.052,7.37908,1.65509,54.9158,0.004008,0,4.24169,0.001296,0,50.6688,37496,56543968,2340,3528720,7,10556,2,83,0,0,0,0
3,0,0,0,0,3.20576,45.7519,0.600912,50.4432,0.328744,0,2.08234,0.344612,0,47.6875,0,0,0,0,0,0,0,0,7,10556,0,0
4,0,0,0,0,67.8281,29.8017,0.449888,1.92209,0.000528,0,1.32268,0,0,0.598888,5774,8707192,315,475020,0,0,0,13,0,0,0,0
5,0,0,0,0,3.25957,41.4046,0.11492,55.2227,0.06084,0,2.07595,0.049252,0,53.0366,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0.00265408,0,0,58.2992,8.40905,1.22037,32.0558,0.003276,0,3.7795,0.00288,0,28.2702,21358,32207864,1961,2957188,22,33176,1,70,0,0,0,0
7,0,0,0,0,5.32312,34.761,0.381512,59.5555,0.207284,0,5.77866,0.327644,0,53.2419,0,0,0,0,0,0,0,0,22,33176,0,0
8,0,0,0,0,65.1544,31.9033,0.879156,2.0055,0.001008,0,1.23002,0,0,0.774472,17500,26390000,590,889720,0,0,0,22,0,0,0,0
9,0,0,0,0,2.35266,83.0451,0.164084,14.4356,0.086868,0,4.55134,0.09386,0,9.70352,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0.0335379,0,0.051272,16.6573,11.8337,61.3459,10.1895,0.515712,0,1.6094,0.00012,0,8.0643,535031,806826748,299049,450965892,278,419224,276,10405,0,0,0,0
