Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,186.113,25.0071,186.292,26.5167,1.89152,1.4844,25.9747,30.6685,0.070136,0,0.128916,0,0,30.4695,320992,484055936,134080,202192640,124372,187552976,4449,348,0,0,0,0
1,0,0,0,0,1.32617,1.93554,0.166264,56.5912,23.6664,0,0.300248,0,0,32.6245,0,0,0,0,0,0,0,0,124400,187595200,0,0
2,0,39.0439,0,37.7145,1.94302,0.999779,38.2378,18.8439,0.090832,0,0.156888,0,0,18.5962,320998,484064984,198611,299505388,194184,292829472,6938,158,0,0,0,0
3,0,0,0,0,1.31859,1.38038,0.232784,57.0874,36.9337,0,0.316292,0,0,19.8374,0,0,0,0,0,0,0,0,194212,292871696,0,0
4,0,61.0332,0,61.0221,1.47764,0.173632,58.2634,0.13022,0.13022,0,0,0,0,0,321003,484072524,303575,457791100,303547,457748876,10852,0,0,0,0,0
5,0,0,0,0,1.47999,0.356672,0.34726,57.8556,57.7173,0,0.138296,0,0,0,0,0,0,0,0,0,0,0,303547,457748876,0,0
6,0,61.0292,0,61.039,1.45026,0.173632,58.2596,0.13022,0.13022,0,0,0,0,0,321008,484080064,303555,457760940,303527,457718716,10852,0,0,0,0,0
7,0,0,0,0,1.45261,0.356672,0.34726,57.8518,57.7135,0,0.138296,0,0,0,0,0,0,0,0,0,0,0,303527,457718716,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,243.06,61.0352,243.43,61.039,1.50676,0.173648,58.2653,0.130228,0.130228,0,0,0,0,0,320992,484055936,303585,457806180,303557,457763956,10853,0,0,0,0,0
1,0,0,0,0,1.50911,0.356704,0.347288,57.8575,57.7192,0,0.138296,0,0,0,0,0,0,0,0,0,0,0,303557,457763956,0,0
