Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,32.6679,10.4814,52.6847,17.5296,4.79278,6.6694,25.6696,22.8733,0.170088,0,1.04153,0.001248,0,21.6604,320992,484055936,128518,193805144,52129,78610532,2282,2313,0,0,0,0
1,0,0,0,0,1.54537,8.40838,0.2852,49.7608,12.8436,0,1.34191,7.80011,0,27.7752,0,0,0,0,0,0,0,0,53042,79987336,0,0
2,0,10.0706,0,17.6689,6.53514,8.19614,22.9723,22.2961,0.13914,0,0.987824,0.006264,0,21.1629,320998,484064984,111994,168886952,50086,75529688,2147,1855,0,0,0,0
3,0,0,0,0,1.37431,10.962,0.25994,47.4034,11.8397,0,14.2778,3.9989,0,17.287,0,0,0,0,0,0,0,0,50404,76009232,0,0
4,0,11.8113,0,17.4862,3.36576,9.35011,24.7651,22.5188,0.157548,0,0.46788,0.00204,0,21.8913,321003,484072524,125556,189338448,58743,88584444,2537,1954,0,0,0,0
5,0,0,0,0,1.58413,7.02982,0.267232,51.1185,14.4833,0,0.669816,7.18512,0,28.7802,0,0,0,0,0,0,0,0,59696,90021568,0,0
6,0,0.304616,0,0,25.7141,8.27065,1.47484,24.5401,0.00408,0,15.2988,0.00054,0,9.2367,28453,42907124,3138,4732104,1515,2284620,64,49,0,0,0,0
7,0,0,0,0,16.9446,8.19791,0.598996,34.2773,0.715512,0,1.2056,0.12792,0,32.2283,0,0,0,0,0,0,0,0,1558,2349464,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,0.0243291,0.024128,0.0205088,0.0205088,3.61551,0.166176,55.7499,0.494208,0.494208,0,0,0,0,0,320992,484055936,287428,433441424,120,180960,120,10147,0,0,0,0
1,0,0,0,0,3.63061,0.62719,0.701928,55.0608,1.00846,0,0.147088,53.9017,0,0.003504,0,0,0,0,0,0,0,0,120,180960,0,0
2,0,0,0,0,3.65966,0.213098,55.671,0.50832,0.492912,0,0.01512,0,0,0.000288,320998,484064984,287008,432808064,0,0,0,10253,0,0,0,0
3,0,0,0,0,0.376239,4.30181,0.698428,54.6756,0.369756,0,0.141156,54.1626,0,0.002136,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0.000201067,0,0,11.76,3.9913,32.7366,11.5383,0.267132,0,0.33282,0.001536,0,10.9368,321003,484072524,155757,234881556,1,1508,1,5563,0,0,0,0
5,0,0,0,0,0.211976,15.196,0.92116,43.6917,0.49298,0,0.544388,21.9383,0,20.716,0,0,0,0,0,0,0,0,1,1508,0,0
6,0,0,0,0,9.61545,6.16458,30.6952,13.5456,0.2544,0,0.322656,0.00408,0,12.9645,321008,484080064,148184,223461472,0,0,0,5294,0,0,0,0
7,0,0,0,0,0.210743,17.7473,0.511292,41.5516,0.270684,0,0.59326,21.4121,0,19.2756,0,0,0,0,0,0,0,0,0,0,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,44.892,0.0006032,56.6501,0,51.6332,0.837988,0.382612,7.15317,0.000372,0,1.31544,0,0,5.83736,8124,12250992,204,307632,3,4524,3,6,0,0,0,0
1,0,0,0,0,25.7291,2.21987,0.117872,31.9401,0.078324,0,24.2238,0.016188,0,7.62174,0,0,0,0,0,0,0,0,3,4524,0,0
2,0,22.4254,0,28.4077,1.75423,2.35287,34.5893,21.3285,0.196904,0,0.27146,0,0,20.8601,320998,484064984,179020,269962160,111532,168190256,4333,2075,0,0,0,0
3,0,0,0,0,25.1667,0.271483,0.344012,34.2811,23.1415,0,0.138296,11.0013,0,0,0,0,0,0,0,0,0,0,111532,168190256,0,0
