0,-81.0414,-79.2322,-78.0414,-67.3506,-66.1576,-65.2273,-54.391,-45.8726
1,-79.3126,-77.3848,-73.5222,-69.1756,-60.8726,-59.0592,-58.8923,-54.4874
2,-81.4685,-80.4524,-73.8561,-72.0963,-71.5826,-68.9387,-66.1576,-59.6153,-54.1756,-35.2917
3,-80.1252,-78.9446,-73.0865,-71.8632,-69.9702,-69.391,-67.8121,-57.8018,-54.4874,-50.2917
4,-81.4685,-78.883,-78.3861,-77.6949,-75.4793,-72.8746,-72.7527,-72.7206,-72.4986,-65.1252,-52.5557,-49.8253,-39.6764
5,-79.0301,-77.3848,-76.7219,-76.5063,-74.791,-70.9876,-67.9909,-67.9232,-67.8121,-54.6764,-52.4961,-51.6846
6,-81.7878,-77.159,-77.0315,-74.0873,-72.8746,-69.2796,-68.124,-68.025,-66.6913,-66.5953,-52.9232,-48.2349
7,-81.7934,-78.3469,-74.3227,-73.9169,-73.0865,-70.9803,-70.5278,-67.5557,-66.4585,-63.2349,-51.6846
8,-78.16,-77.4153,-77.0315,-76.5242,-75.2244,-73.6749,-68.9213,-67.4452,-64.4006,-58.0678,-43.699
9,-81.5953,-79.2468,-77.7612,-76.7219,-76.6901,-75.137,-74.9661,-70.9803,-65.5965,-58.9327,-58.699,-50.5967
10,-79.4943,-79.2162,-77.6759,-74.4574,-72.3621,-69.1117,-68.9213,-68.1294,-44.9864,-43.9327
11,-81.979,-80.3588,-79.5003,-78.3469,-77.519,-73.0678,-69.0478,-68.0343,-65.0662,-64.4497,-59.9864,-50.5967
12,-81.1495,-76.5095,-75.7307,-71.1368,-69.911,-69.772,-69.1853,-63.8595,-62.5888,-57.9952,-39.4368
13,-75.4268,-75.137,-71.9835,-71.4849,-70.7828,-68.0343,-66.6658,-66.3579,-58.5706,-54.4368
14,-79.9258,-76.9347,-76.6435,-75.7307,-73.7218,-73.3969,-65.316,-60.4268,-58.8835,-38.901
15,-81.2559,-79.5003,-77.0619,-74.8589,-74.1668,-72.9952,-72.4171,-62.4073,-58.5706,-56.2996,-53.901
16,-74.5775,-74.4007,-73.6984,-73.3969,-63.9171,-63.6153,-59.1668,-49.7667
17,-80.5511,-79.8458,-78.3566,-73.9814,-73.8835,-71.4849,-67.5787,-66.6259,-64.7667,-57.5007,-56.2996
18,-78.8431,-78.438,-68.4806,-68.4137,-51.7563,-45.244
19,-78.9171,-77.0619,-70.3985,-67.5787,-61.1131,-60.244
20,-80.1393,-79.2322,-78.8096,-72.0481,-61.4836,-58.5222,-38.8186
21,-80.2273,-77.8612,-77.7277,-71.8632,-59.4165,-58.8923,-53.8186
22,-80.4524,-80.1393,-77.5541,-74.3728,-70.5371,-67.643,-63.9446,-63.4536,-62.7277,-45.2995
23,-81.7934,-79.7288,-76.5801,-76.4836,-74.791,-74.6153,-64.875,-60.2995,-59.4165,-59.0592,-57.8018
24,-78.4706,-78.158,-77.6949,-76.9991,-75.0645,-73.9893,-71.6903,-70.5371,-66.6128,-64.0301,-61.5801,-49.7361
25,-79.3126,-78.4536,-77.8612,-74.2618,-69.9702,-68.8254,-66.4585,-65.7609,-64.875,-64.8253,-64.7361,-52.4961
26,-80.2324,-78.8976,-78.158,-76.1219,-75.8688,-72.4986,-69.2796,-62.9026,-58.9169,-56.2694,-53.8254,-52.9909
27,-81.979,-81.6913,-81.6128,-79.9306,-79.7288,-77.8433,-77.7612,-71.2694,-70.9876,-70.5278,-65.7609,-58.3232
28,-81.7878,-81.477,-78.8976,-76.6995,-75.2244,-75.1721,-73.635,-72.7528,-69.8711,-65.3588,-62.8433,-61.6901,-41.3801
29,-81.95,-79.4006,-77.9026,-76.5063,-75.7933,-74.3227,-74.2618,-70.4766,-69.0478,-65.5965,-58.3232,-56.3801
30,-79.2982,-78.7172,-74.8169,-74.6754,-74.4574,-72.7528,-71.473,-64.2468,-60.7933,-56.8051,-49.4497
31,-79.9306,-74.9661,-72.2504,-72.1185,-71.9835,-71.8051,-70.4766,-65.0662,-60.8696
32,-80.7109,-79.627,-79.2982,-78.338,-78.1302,-72.0045,-69.772,-69.0744,-62.2686,-57.1185,-56.3331,-55.7828
33,-81.95,-79.8458,-78.8595,-77.5598,-77.519,-76.6324,-74.8589,-71.3331,-66.3579,-60.8696,-56.7158
34,-76.8583,-75.6209,-73.5525,-73.5455,-66.2559,-65.5511,-62.5598,-59.649,-49.3405
35,-81.8173,-80.316,-79.4241,-77.5888,-77.2686,-72.2504,-66.6658,-66.6259,-66.1381,-64.3405,-62.4073,-56.7158
36,-76.0339,-75.4769,-73.9702,-73.5455,-68.5562,-66.8173,-63.3566,-62.3117,-44.7888
37,-78.6153,-76.6324,-74.649,-73.6886,-72.4171,-70.3985,-66.1381,-61.2751,-59.7888,-57.5007
38,-78.8431,-77.1247,-73.6422,-68.5562,-68.2137,-58.6886,-50.7058
39,-79.4241,-77.3117,-73.9814,-66.7563,-65.7058,-61.2751,-61.1131
