Action,CST,Tx pow,Repeat,Duration (ns),Tx ok bytes,Tx bytes,Mean,Std
6,-74.0,23.0,0,500000000,380016,380016,0.046771200000000006,0.7071067811865476
0,-64.0,23.0,0,101246561,422240,464464,0.2566408156816309,0.7071067811865476
1,-63.0,23.0,0,280929032,802256,844480,0.17573690995382776,0.7071067811865476
8,-70.0,23.0,0,303519788,717808,844480,0.1455351570026795,0.7071067811865476
7,-71.0,23.0,0,116804973,802256,844480,0.4226669355935727,0.7071067811865476
7,-71.0,23.0,0,128040048,802256,844480,0.5388308649671544,0.5773502691896257
8,-70.0,23.0,0,143896513,844480,844480,0.33778905914879304,0.5773502691896257
7,-71.0,23.0,0,420706977,802256,844480,0.4627977164162173,0.5
9,-62.0,23.0,0,127305332,844480,844480,0.4082154233728403,0.7071067811865476
0,-64.0,23.0,0,275559601,802256,844480,0.290534704249686,0.5773502691896257
1,-63.0,23.0,0,161807172,844480,844480,0.3312728824968176,0.5773502691896257
8,-70.0,23.0,0,259321788,633360,844480,0.3284916695429274,0.5
3,-79.0,23.0,0,500000000,253344,253344,0.0311808,0.7071067811865476
4,-78.0,23.0,0,500000000,126672,168896,0.0155904,0.7071067811865476
9,-62.0,23.0,0,159153720,337792,422240,0.3592175044820922,0.5773502691896257
3,-79.0,23.0,0,500000000,42224,42224,0.024251733333333334,0.5773502691896257
8,-70.0,23.0,0,241926712,717808,802256,0.33582834633626063,0.4472135954999579
2,-82.0,23.0,0,500000000,0,0,0.0,0.7071067811865476
3,-79.0,23.0,0,500000000,1508,1508,0.018281600000000002,0.5
2,-82.0,23.0,0,500000000,85956,85956,0.0070528000000000006,0.5773502691896257
9,-62.0,23.0,0,229130307,591136,675584,0.34879503221420965,0.5
8,-70.0,23.0,0,500000000,633360,844480,0.3058409552802172,0.408248290463863
5,-75.0,23.0,0,3331310,42224,0,0.5,0.7071067811865476
3,-79.0,23.0,0,500000000,211120,253344,0.02501888,0.4472135954999579
8,-70.0,23.0,0,106781303,591136,591136,0.3594847823733951,0.3779644730092272
6,-74.0,23.0,0,342091435,844480,844480,0.13245586797512582,0.5773502691896257
5,-75.0,23.0,0,408887967,802256,844480,0.41382742786037197,0.5773502691896257
1,-63.0,23.0,0,151931651,802256,844480,0.4109277202348895,0.5
7,-71.0,23.0,0,152638183,802256,844480,0.49961497526642173,0.4472135954999579
7,-71.0,23.0,0,327888977,760032,844480,0.46389361424509273,0.408248290463863
0,-64.0,23.0,0,190639321,675584,844480,0.3269404429887891,0.5
4,-78.0,23.0,0,500000000,42224,42224,0.013858133333333333,0.5773502691896257
5,-75.0,23.0,0,500000000,85956,128180,0.315660170895279,0.5
1,-63.0,23.0,0,338403752,506688,633360,0.36559850513310604,0.4472135954999579
1,-63.0,23.0,0,212282688,802256,844480,0.38218720799329287,0.408248290463863
0,-64.0,23.0,0,242375892,802256,844480,0.34302844443054725,0.4472135954999579
1,-63.0,23.0,0,122652488,844480,844480,0.44864650634832054,0.3779644730092272
6,-74.0,23.0,0,500000000,168896,253344,0.10973550098134437,0.5
0,-64.0,23.0,0,84415242,591136,591136,0.4295025017469416,0.408248290463863
9,-62.0,23.0,0,129450368,802256,844480,0.4315874654088356,0.4472135954999579
9,-62.0,23.0,0,213790578,591136,844480,0.41637465460595885,0.408248290463863
1,-63.0,23.0,0,202269828,802256,844480,0.4535851744180612,0.3535533905932738
4,-78.0,23.0,0,500000000,42224,84448,0.012992,0.5
9,-62.0,23.0,0,104812090,760032,760032,0.4843893031174335,0.3779644730092272
9,-62.0,23.0,0,110921120,844480,844480,0.5409689202162723,0.3535533905932738
1,-63.0,23.0,0,117491845,802256,844480,0.49656370434920016,0.3333333333333333
7,-71.0,23.0,0,116782404,844480,844480,0.5247655396915342,0.3779644730092272
3,-79.0,23.0,0,500000000,0,0,0.020849066666666666,0.408248290463863
7,-71.0,23.0,0,468220027,761540,803764,0.4841922711427714,0.3535533905932738
1,-63.0,23.0,0,190277065,717808,844480,0.4933373122198631,0.31622776601683794
9,-62.0,23.0,0,258267846,802256,844480,0.5233405039930781,0.3333333333333333
0,-64.0,23.0,0,442195120,802256,844480,0.40004404190289,0.3779644730092272
9,-62.0,23.0,0,195628595,633360,844480,0.5108533890583938,0.31622776601683794
0,-64.0,23.0,0,481417194,633360,844480,0.3702787776066516,0.3535533905932738
7,-71.0,23.0,0,500000000,380016,506688,0.4407867299046857,0.3333333333333333
7,-71.0,23.0,0,162261680,253344,337792,0.41592442395787155,0.31622776601683794
5,-75.0,23.0,0,500000000,126672,126672,0.2587642967162232,0.4472135954999579
9,-62.0,23.0,0,152444902,548912,717808,0.5046999915798772,0.30151134457776363
6,-74.0,23.0,0,500000000,0,0,0.0877884007850755,0.4472135954999579
9,-62.0,23.0,0,460870093,591136,844480,0.4757970652664462,0.28867513459481287
9,-62.0,23.0,0,144501919,802256,844480,0.49175938243573225,0.2773500981126146
1,-63.0,23.0,0,166884397,844480,844480,0.5051068640342724,0.30151134457776363
2,-82.0,23.0,0,500000000,0,0,0.0052896,0.5
1,-63.0,23.0,0,189055506,802256,844480,0.5065376458826852,0.28867513459481287
1,-63.0,23.0,0,110696120,844480,844480,0.5397986601641203,0.2773500981126146
0,-64.0,23.0,0,134044660,844480,844480,0.41529039881682706,0.3333333333333333
7,-71.0,23.0,0,500000000,464464,633360,0.3885067126889741,0.30151134457776363
9,-62.0,23.0,0,163423186,84448,211120,0.4611765193026079,0.2672612419124244
3,-79.0,23.0,0,500000000,0,0,0.01787062857142857,0.3779644730092272
7,-71.0,23.0,0,500000000,337792,380016,0.3630602199648929,0.28867513459481287
1,-63.0,23.0,0,164763784,422240,464464,0.5237708358149596,0.2672612419124244
5,-75.0,23.0,0,500000000,211120,253344,0.22429824726351932,0.408248290463863
1,-63.0,23.0,0,332078451,380016,591136,0.49824236858008786,0.2581988897471611
2,-82.0,23.0,0,500000000,0,0,0.00423168,0.4472135954999579
1,-63.0,23.0,0,500000000,633360,760032,0.47684622054383236,0.25
0,-64.0,23.0,0,42363240,42224,84448,0.3860285981736918,0.31622776601683794
0,-64.0,23.0,0,156045054,802256,844480,0.4084588022983182,0.30151134457776363
1,-63.0,23.0,0,116811834,802256,844480,0.4985190440465619,0.24253562503633297
9,-62.0,23.0,0,146408944,802256,844480,0.4753918770798894,0.2581988897471611
8,-70.0,23.0,0,121992506,844480,844480,0.4210475296471958,0.3535533905932738
7,-71.0,23.0,0,138844216,844480,844480,0.3927155858796657,0.2773500981126146
4,-78.0,23.0,0,500000000,168896,168896,0.01870848,0.4472135954999579
1,-63.0,23.0,0,257291683,633360,675584,0.4876552814217101,0.23570226039551584
9,-62.0,23.0,0,118089453,802256,844480,0.49793857377503825,0.25
5,-75.0,23.0,0,500000000,211120,211120,0.19967964051158799,0.3779644730092272
5,-75.0,23.0,0,500000000,548912,591136,0.1916092854476395,0.3535533905932738
8,-70.0,23.0,0,9484866,42224,42224,0.43514273963359024,0.3333333333333333
2,-82.0,23.0,0,500000000,42224,42224,0.005258666666666666,0.408248290463863
7,-71.0,23.0,0,171648676,802256,802256,0.40575305053017374,0.2672612419124244
8,-70.0,23.0,0,500000000,548912,633360,0.40514014567023116,0.31622776601683794
