Node,CST,Tx power,IP address,x,y,z
13,-82,0,10.1.7.2,38.3,47.0028,1.5
14,-82,0,10.1.8.1,35.0841,2.80489,1.5
15,-82,0,10.1.8.2,34.6061,3.68326,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,37.8576,12.9664,1.5
1,-82,0,10.1.1.2,37.8875,11.9669,1.5
2,-82,0,10.1.2.1,7.82596,1.81436,1.5
3,-82,0,10.1.2.2,8.00213,2.79872,1.5
4,-82,0,10.1.3.1,40.175,28.3419,1.5
5,-82,0,10.1.3.2,41.1192,28.6712,1.5
6,-82,0,10.1.4.1,4.22996,18.2146,1.5
7,-82,0,10.1.4.2,4.90746,18.9501,1.5
8,-82,0,10.1.5.1,20.6709,35.2309,1.5
9,-82,0,10.1.5.2,20.1863,36.1056,1.5
10,-82,0,10.1.6.1,36.4083,26.563,1.5
11,-82,0,10.1.6.2,37.378,26.3188,1.5
12,-82,0,10.1.7.1,44.5832,3.83008,1.5
13,-82,0,10.1.7.2,44.3537,4.8034,1.5
14,-82,0,10.1.8.1,47.2135,33.9445,1.5
15,-82,0,10.1.8.2,47.5326,32.9968,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,26.387,6.5425,1.5
1,-82,0,10.1.1.2,25.8381,5.70661,1.5
2,-82,0,10.1.2.1,34.7574,17.0153,1.5
3,-82,0,10.1.2.2,34.3216,17.9153,1.5
4,-82,0,10.1.3.1,29.6925,31.4087,1.5
5,-82,0,10.1.3.2,28.8337,31.921,1.5
6,-82,0,10.1.4.1,29.8022,36.9099,1.5
7,-82,0,10.1.4.2,29.8155,35.91,1.5
8,-82,0,10.1.5.1,8.48795,18.5631,1.5
9,-82,0,10.1.5.2,7.70735,17.9381,1.5
10,-82,0,10.1.6.1,33.1053,4.46869,1.5
11,-82,0,10.1.6.2,33.6471,5.30918,1.5
12,-82,0,10.1.7.1,14.4241,48.1459,1.5
13,-82,0,10.1.7.2,13.444,48.3443,1.5
14,-82,0,10.1.8.1,27.7934,9.65912,1.5
15,-82,0,10.1.8.2,28.4756,8.9279,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,42.536,3.47813,1.5
1,-82,0,10.1.1.2,43.1808,2.71378,1.5
2,-82,0,10.1.2.1,27.7328,18.4677,1.5
3,-82,0,10.1.2.2,28.1577,19.373,1.5
4,-82,0,10.1.3.1,22.6149,15.5715,1.5
5,-82,0,10.1.3.2,22.2757,14.6308,1.5
6,-82,0,10.1.4.1,31.9552,45.9665,1.5
7,-82,0,10.1.4.2,31.6847,45.0037,1.5
8,-82,0,10.1.5.1,24.409,26.4621,1.5
9,-82,0,10.1.5.2,25.4054,26.5469,1.5
10,-82,0,10.1.6.1,9.58763,25.6134,1.5
11,-82,0,10.1.6.2,9.33881,26.5819,1.5
12,-82,0,10.1.7.1,44.2272,18.9068,1.5
13,-82,0,10.1.7.2,44.9213,19.6267,1.5
14,-82,0,10.1.8.1,17.5457,7.72046,1.5
15,-82,0,10.1.8.2,17.8814,6.77848,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,6.18935,29.0356,1.5
1,-82,0,10.1.1.2,5.33239,28.5202,1.5
2,-82,0,10.1.2.1,14.3919,11.1628,1.5
3,-82,0,10.1.2.2,14.0441,12.1004,1.5
4,-82,0,10.1.3.1,45.7185,40.7072,1.5
5,-82,0,10.1.3.2,45.0255,41.4282,1.5
6,-82,0,10.1.4.1,5.03243,14.9273,1.5
7,-82,0,10.1.4.2,4.0981,14.5709,1.5
8,-82,0,10.1.5.1,38.9019,33.6692,1.5
9,-82,0,10.1.5.2,38.0154,34.1319,1.5
10,-82,0,10.1.6.1,44.8124,6.96897,1.5
11,-82,0,10.1.6.2,43.8132,7.00819,1.5
12,-82,0,10.1.7.1,38.3861,2.56846,1.5
13,-82,0,10.1.7.2,38.7406,1.63339,1.5
14,-82,0,10.1.8.1,46.0063,33.2374,1.5
15,-82,0,10.1.8.2,45.2889,32.5407,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,18.9117,1.73516,1.5
1,-82,0,10.1.1.2,19.3526,0.837581,1.5
2,-82,0,10.1.2.1,35.5595,29.1703,1.5
3,-82,0,10.1.2.2,35.5701,28.1703,1.5
4,-82,0,10.1.3.1,8.63525,10.884,1.5
5,-82,0,10.1.3.2,8.86073,11.8583,1.5
6,-82,0,10.1.4.1,44.7722,12.2399,1.5
7,-82,0,10.1.4.2,44.9972,13.2142,1.5
8,-82,0,10.1.5.1,46.1789,23.6819,1.5
9,-82,0,10.1.5.2,46.1088,22.6844,1.5
10,-82,0,10.1.6.1,29.5989,24.0119,1.5
11,-82,0,10.1.6.2,29.2941,23.0595,1.5
12,-82,0,10.1.7.1,43.7649,21.9945,1.5
13,-82,0,10.1.7.2,43.5352,22.9677,1.5
14,-82,0,10.1.8.1,25.8227,35.1165,1.5
15,-82,0,10.1.8.2,25.2675,35.9482,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,28.7893,45.339,1.5
1,-82,0,10.1.1.2,27.8199,45.5842,1.5
2,-82,0,10.1.2.1,11.8988,39.4035,1.5
3,-82,0,10.1.2.2,11.4112,38.5304,1.5
4,-82,0,10.1.3.1,27.2961,16.3906,1.5
5,-82,0,10.1.3.2,27.9209,17.1714,1.5
6,-82,0,10.1.4.1,29.8691,30.4148,1.5
7,-82,0,10.1.4.2,30.8642,30.3162,1.5
8,-82,0,10.1.5.1,38.2616,38.59,1.5
9,-82,0,10.1.5.2,38.3688,37.5958,1.5
10,-82,0,10.1.6.1,29.7826,16.4132,1.5
11,-82,0,10.1.6.2,30.772,16.5586,1.5
12,-82,0,10.1.7.1,43.2388,30.0869,1.5
13,-82,0,10.1.7.2,43.9165,30.8223,1.5
14,-82,0,10.1.8.1,24.2596,39.3159,1.5
15,-82,0,10.1.8.2,24.7973,38.4727,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,44.7176,39.9468,1.5
1,-82,0,10.1.1.2,43.8905,39.3847,1.5
2,-82,0,10.1.2.1,14.9246,3.49875,1.5
3,-82,0,10.1.2.2,14.2277,2.7816,1.5
4,-82,0,10.1.3.1,22.3568,24.4522,1.5
5,-82,0,10.1.3.2,22.3206,25.4515,1.5
6,-82,0,10.1.4.1,44.63,25.9976,1.5
7,-82,0,10.1.4.2,45.5259,25.5533,1.5
8,-82,0,10.1.5.1,2.46572,16.1316,1.5
9,-82,0,10.1.5.2,1.91054,16.9633,1.5
10,-82,0,10.1.6.1,42.7196,21.8863,1.5
11,-82,0,10.1.6.2,42.5775,22.8761,1.5
12,-82,0,10.1.7.1,14.6011,15.7255,1.5
13,-82,0,10.1.7.2,13.6465,16.0236,1.5
14,-82,0,10.1.8.1,34.6041,33.6834,1.5
15,-82,0,10.1.8.2,35.221,34.4705,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,9.80583,43.358,1.5
1,-82,0,10.1.1.2,10.5802,42.7253,1.5
2,-82,0,10.1.2.1,24.2282,17.9732,1.5
3,-82,0,10.1.2.2,25.2009,18.2051,1.5
4,-82,0,10.1.3.1,2.09334,43.3625,1.5
5,-82,0,10.1.3.2,3.05797,43.6261,1.5
6,-82,0,10.1.4.1,39.3835,14.6295,1.5
7,-82,0,10.1.4.2,38.8975,15.5034,1.5
8,-82,0,10.1.5.1,14.1912,42.0677,1.5
9,-82,0,10.1.5.2,15.0241,41.5144,1.5
10,-82,0,10.1.6.1,34.9864,41.3624,1.5
11,-82,0,10.1.6.2,35.9803,41.4726,1.5
12,-82,0,10.1.7.1,4.87255,36.3088,1.5
13,-82,0,10.1.7.2,5.58395,37.0116,1.5
14,-82,0,10.1.8.1,41.6685,47.2287,1.5
15,-82,0,10.1.8.2,42.6405,46.9936,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,17.6347,3.72812,1.5
1,-82,0,10.1.1.2,18.6343,3.70237,1.5
2,-82,0,10.1.2.1,31.9491,25.6946,1.5
3,-82,0,10.1.2.2,31.0558,26.1441,1.5
4,-82,0,10.1.3.1,23.4676,26.7285,1.5
5,-82,0,10.1.3.2,24.0612,25.9237,1.5
6,-82,0,10.1.4.1,18.4542,26.4566,1.5
7,-82,0,10.1.4.2,19.1044,27.2164,1.5
8,-82,0,10.1.5.1,44.4039,20.0497,1.5
9,-82,0,10.1.5.2,44.6059,19.0703,1.5
10,-82,0,10.1.6.1,9.56424,35.7023,1.5
11,-82,0,10.1.6.2,9.66662,34.7075,1.5
12,-82,0,10.1.7.1,38.0782,13.5014,1.5
13,-82,0,10.1.7.2,37.1658,13.9106,1.5
14,-82,0,10.1.8.1,17.3964,3.59103,1.5
15,-82,0,10.1.8.2,16.8164,4.4057,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,23.2851,20.3046,1.5
1,-82,0,10.1.1.2,23.4386,21.2927,1.5
2,-82,0,10.1.2.1,13.1602,27.2103,1.5
3,-82,0,10.1.2.2,13.1871,28.21,1.5
4,-82,0,10.1.3.1,43.7857,30.3405,1.5
5,-82,0,10.1.3.2,44.5894,29.7455,1.5
6,-82,0,10.1.4.1,24.1025,12.814,1.5
7,-82,0,10.1.4.2,24.5246,13.7206,1.5
8,-82,0,10.1.5.1,34.6081,5.09585,1.5
9,-82,0,10.1.5.2,33.6615,4.77347,1.5
10,-82,0,10.1.6.1,1.75422,20.5038,1.5
11,-82,0,10.1.6.2,2.00892,19.5367,1.5
12,-82,0,10.1.7.1,46.3395,31.4016,1.5
13,-82,0,10.1.7.2,46.4574,32.3946,1.5
14,-82,0,10.1.8.1,38.9623,14.0866,1.5
15,-82,0,10.1.8.2,38.6186,13.1475,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,19.9206,4.27751,1.5
1,-82,0,10.1.1.2,18.9209,4.30123,1.5
2,-82,0,10.1.2.1,16.271,6.16859,1.5
3,-82,0,10.1.2.2,16.0898,7.15204,1.5
4,-82,0,10.1.3.1,8.78293,29.937,1.5
5,-82,0,10.1.3.2,9.45354,29.1952,1.5
6,-82,0,10.1.4.1,40.6862,32.174,1.5
7,-82,0,10.1.4.2,39.9347,31.5142,1.5
8,-82,0,10.1.5.1,33.9643,7.10651,1.5
9,-82,0,10.1.5.2,33.684,8.06642,1.5
10,-82,0,10.1.6.1,32.938,4.1298,1.5
11,-82,0,10.1.6.2,33.0183,5.12657,1.5
12,-82,0,10.1.7.1,7.05576,47.4173,1.5
13,-82,0,10.1.7.2,8.05236,47.4996,1.5
14,-82,0,10.1.8.1,11.7314,2.97278,1.5
15,-82,0,10.1.8.2,12.4235,2.25102,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,8.46697,46.4345,1.5
1,-82,0,10.1.1.2,8.52312,47.4329,1.5
2,-82,0,10.1.2.1,39.0953,39.3985,1.5
3,-82,0,10.1.2.2,39.4052,40.3493,1.5
4,-82,0,10.1.3.1,33.9086,28.3809,1.5
5,-82,0,10.1.3.2,33.2147,29.101,1.5
6,-82,0,10.1.4.1,4.41422,11.9117,1.5
7,-82,0,10.1.4.2,3.43962,12.1356,1.5
8,-82,0,10.1.5.1,38.4695,30.2607,1.5
9,-82,0,10.1.5.2,38.819,29.3237,1.5
10,-82,0,10.1.6.1,47.8968,32.1617,1.5
11,-82,0,10.1.6.2,48.4356,33.0041,1.5
12,-82,0,10.1.7.1,39.5563,1.05979,1.5
13,-82,0,10.1.7.2,38.6147,0.723016,1.5
14,-82,0,10.1.8.1,14.6411,28.4625,1.5
15,-82,0,10.1.8.2,14.7078,27.4647,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,35.6871,48.5521,1.5
1,-82,0,10.1.1.2,36.6721,48.7244,1.5
2,-82,0,10.1.2.1,30.0708,38.7007,1.5
3,-82,0,10.1.2.2,29.0782,38.5792,1.5
4,-82,0,10.1.3.1,21.9404,25.3963,1.5
5,-82,0,10.1.3.2,22.7233,24.7741,1.5
6,-82,0,10.1.4.1,45.1147,40.3702,1.5
7,-82,0,10.1.4.2,44.6921,39.4639,1.5
8,-82,0,10.1.5.1,1.53182,5.6249,1.5
9,-82,0,10.1.5.2,1.48586,6.62385,1.5
10,-82,0,10.1.6.1,25.5978,40.9161,1.5
11,-82,0,10.1.6.2,24.6413,41.208,1.5
12,-82,0,10.1.7.1,9.26969,47.2845,1.5
13,-82,0,10.1.7.2,9.37021,48.2795,1.5
14,-82,0,10.1.8.1,20.977,20.9313,1.5
15,-82,0,10.1.8.2,21.1312,19.9433,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,20.8556,36.5133,1.5
1,-82,0,10.1.1.2,21.6499,35.9057,1.5
2,-82,0,10.1.2.1,2.35098,42.2853,1.5
3,-82,0,10.1.2.2,3.30241,41.9775,1.5
4,-82,0,10.1.3.1,21.4893,19.614,1.5
5,-82,0,10.1.3.2,22.4047,20.0165,1.5
6,-82,0,10.1.4.1,18.3206,42.5782,1.5
7,-82,0,10.1.4.2,17.4084,42.9881,1.5
8,-82,0,10.1.5.1,15.8035,11.4156,1.5
9,-82,0,10.1.5.2,16.6598,11.932,1.5
10,-82,0,10.1.6.1,36.2354,3.44196,1.5
11,-82,0,10.1.6.2,36.9408,4.15075,1.5
12,-82,0,10.1.7.1,15.1967,5.9942,1.5
13,-82,0,10.1.7.2,15.0264,5.00879,1.5
14,-82,0,10.1.8.1,23.402,23.5336,1.5
15,-82,0,10.1.8.2,22.4739,23.9061,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,37.8104,43.7747,1.5
1,-82,0,10.1.1.2,38.5105,43.0607,1.5
2,-82,0,10.1.2.1,7.40057,1.51205,1.5
3,-82,0,10.1.2.2,7.79315,0.592328,1.5
4,-82,0,10.1.3.1,26.5461,8.3185,1.5
5,-82,0,10.1.3.2,27.5436,8.38883,1.5
6,-82,0,10.1.4.1,37.9496,48.4336,1.5
7,-82,0,10.1.4.2,36.977,48.6661,1.5
8,-82,0,10.1.5.1,34.6469,34.4779,1.5
9,-82,0,10.1.5.2,35.6463,34.4432,1.5
10,-82,0,10.1.6.1,9.24051,41.2012,1.5
11,-82,0,10.1.6.2,10.1924,41.5077,1.5
12,-82,0,10.1.7.1,43.9585,27.1427,1.5
13,-82,0,10.1.7.2,44.3399,26.2183,1.5
14,-82,0,10.1.8.1,25.0939,27.5465,1.5
15,-82,0,10.1.8.2,24.7499,26.6075,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,26.963,41.883,1.5
1,-82,0,10.1.1.2,27.491,41.0337,1.5
2,-82,0,10.1.2.1,10.248,36.615,1.5
3,-82,0,10.1.2.2,11.2176,36.3704,1.5
4,-82,0,10.1.3.1,15.8553,44.0055,1.5
5,-82,0,10.1.3.2,14.9784,43.5249,1.5
6,-82,0,10.1.4.1,24.9874,9.90101,1.5
7,-82,0,10.1.4.2,24.9043,10.8975,1.5
8,-82,0,10.1.5.1,38.5427,34.1067,1.5
9,-82,0,10.1.5.2,39.2122,33.3639,1.5
10,-82,0,10.1.6.1,41.0784,20.5703,1.5
11,-82,0,10.1.6.2,41.9718,20.121,1.5
12,-82,0,10.1.7.1,22.9578,44.5156,1.5
13,-82,0,10.1.7.2,22.1569,45.1144,1.5
14,-82,0,10.1.8.1,13.9619,46.71,1.5
15,-82,0,10.1.8.2,13.0113,46.3997,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,43.3475,12.4314,1.5
1,-82,0,10.1.1.2,44.1869,11.8879,1.5
2,-82,0,10.1.2.1,43.9388,37.0281,1.5
3,-82,0,10.1.2.2,44.0931,36.0401,1.5
4,-82,0,10.1.3.1,36.4951,2.0558,1.5
5,-82,0,10.1.3.2,35.8166,1.32122,1.5
6,-82,0,10.1.4.1,6.08746,10.1344,1.5
7,-82,0,10.1.4.2,5.08914,10.1925,1.5
8,-82,0,10.1.5.1,44.369,19.619,1.5
9,-82,0,10.1.5.2,43.4881,19.1457,1.5
10,-82,0,10.1.6.1,5.3065,34.3733,1.5
11,-82,0,10.1.6.2,5.91285,33.5781,1.5
12,-82,0,10.1.7.1,8.02216,16.4779,1.5
13,-82,0,10.1.7.2,7.90656,17.4712,1.5
14,-82,0,10.1.8.1,37.8006,10.4184,1.5
15,-82,0,10.1.8.2,38.7717,10.6568,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,35.3445,46.4592,1.5
1,-82,0,10.1.1.2,36.3431,46.5123,1.5
2,-82,0,10.1.2.1,38.6924,21.3824,1.5
3,-82,0,10.1.2.2,38.2738,22.2905,1.5
4,-82,0,10.1.3.1,30.1145,6.28926,1.5
5,-82,0,10.1.3.2,30.2057,7.2851,1.5
6,-82,0,10.1.4.1,33.6908,8.19152,1.5
7,-82,0,10.1.4.2,34.2579,9.01515,1.5
8,-82,0,10.1.5.1,37.4181,7.31542,1.5
9,-82,0,10.1.5.2,37.4597,6.31629,1.5
10,-82,0,10.1.6.1,33.9932,7.94878,1.5
11,-82,0,10.1.6.2,33.3612,7.17386,1.5
12,-82,0,10.1.7.1,41.7964,14.9267,1.5
13,-82,0,10.1.7.2,41.895,15.9219,1.5
14,-82,0,10.1.8.1,47.1572,23.9621,1.5
15,-82,0,10.1.8.2,47.3768,22.9865,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,36.734,31.4416,1.5
1,-82,0,10.1.1.2,37.0166,32.4009,1.5
2,-82,0,10.1.2.1,8.21367,34.6285,1.5
3,-82,0,10.1.2.2,8.99378,34.0029,1.5
4,-82,0,10.1.3.1,17.8041,33.3771,1.5
5,-82,0,10.1.3.2,17.5241,34.3371,1.5
6,-82,0,10.1.4.1,8.06713,4.9974,1.5
7,-82,0,10.1.4.2,8.67774,4.20547,1.5
8,-82,0,10.1.5.1,35.7493,25.6083,1.5
9,-82,0,10.1.5.2,36.5812,26.1633,1.5
10,-82,0,10.1.6.1,46.9873,7.00211,1.5
11,-82,0,10.1.6.2,47.3165,7.94636,1.5
12,-82,0,10.1.7.1,24.3984,16.5837,1.5
13,-82,0,10.1.7.2,25.3984,16.585,1.5
14,-82,0,10.1.8.1,37.0296,20.3086,1.5
15,-82,0,10.1.8.2,38.0157,20.1427,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,27.0204,24.0462,1.5
1,-82,0,10.1.1.2,27.3382,23.098,1.5
2,-82,0,10.1.2.1,36.5901,31.105,1.5
3,-82,0,10.1.2.2,35.6408,31.4196,1.5
4,-82,0,10.1.3.1,26.1962,32.4067,1.5
5,-82,0,10.1.3.2,25.2213,32.1842,1.5
6,-82,0,10.1.4.1,33.4991,42.4011,1.5
7,-82,0,10.1.4.2,34.4452,42.0772,1.5
8,-82,0,10.1.5.1,8.88855,30.8403,1.5
9,-82,0,10.1.5.2,9.68207,31.4489,1.5
10,-82,0,10.1.6.1,38.9101,2.04344,1.5
11,-82,0,10.1.6.2,37.9218,2.19573,1.5
12,-82,0,10.1.7.1,16.1979,22.2201,1.5
13,-82,0,10.1.7.2,16.145,21.2215,1.5
14,-82,0,10.1.8.1,37.146,41.9435,1.5
15,-82,0,10.1.8.2,37.1171,40.9439,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,4.33303,18.789,1.5
1,-82,0,10.1.1.2,4.50241,17.8035,1.5
2,-82,0,10.1.2.1,40.3554,31.9292,1.5
3,-82,0,10.1.2.2,41.0334,31.1941,1.5
4,-82,0,10.1.3.1,3.75999,40.3284,1.5
5,-82,0,10.1.3.2,2.90431,39.8109,1.5
6,-82,0,10.1.4.1,16.5993,46.2579,1.5
7,-82,0,10.1.4.2,15.6769,45.8715,1.5
8,-82,0,10.1.5.1,39.4391,46.9465,1.5
9,-82,0,10.1.5.2,39.6513,47.9237,1.5
10,-82,0,10.1.6.1,10.8324,22.2234,1.5
11,-82,0,10.1.6.2,11.694,21.7158,1.5
12,-82,0,10.1.7.1,13.7425,18.5078,1.5
13,-82,0,10.1.7.2,14.0502,19.4593,1.5
14,-82,0,10.1.8.1,3.40157,32.0928,1.5
15,-82,0,10.1.8.2,2.7903,31.3014,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,29.2117,3.40569,1.5
1,-82,0,10.1.1.2,28.4569,4.06164,1.5
2,-82,0,10.1.2.1,8.37594,6.84995,1.5
3,-82,0,10.1.2.2,9.29973,7.23285,1.5
4,-82,0,10.1.3.1,28.2389,27.4544,1.5
5,-82,0,10.1.3.2,28.3747,26.4637,1.5
6,-82,0,10.1.4.1,4.49951,18.4106,1.5
7,-82,0,10.1.4.2,3.88037,17.6253,1.5
8,-82,0,10.1.5.1,18.1976,19.7571,1.5
9,-82,0,10.1.5.2,17.4986,20.4722,1.5
10,-82,0,10.1.6.1,20.6774,29.2655,1.5
11,-82,0,10.1.6.2,21.0107,28.3227,1.5
12,-82,0,10.1.7.1,30.3808,26.1206,1.5
13,-82,0,10.1.7.2,30.8,25.2127,1.5
14,-82,0,10.1.8.1,42.2493,39.4354,1.5
