Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,112.743,11.2876,112.672,11.3088,3.82027,4.80161,38.3738,3.02916,0.369588,0,0.249044,0,0,2.41052,267494,403380952,195812,295284496,46782,70547256,2979,4016,0,0,0,0
1,0,0,0,0,2.52864,7.90938,0.569616,39.0119,16.1348,0,0.380312,18.2775,0,4.21927,0,0,0,0,0,0,0,0,46877,70690516,0,0
2,0,0.0311251,0,0.0096512,2.94639,18.292,26.9552,1.81216,0.234588,0,0.50502,0,0,1.07255,267498,403386984,137033,206645764,129,194532,37,4858,0,0,0,0
3,0,0,0,0,0.227548,22.3683,0.334076,27.0705,0.378532,0,0.612048,22.9253,0,3.15466,0,0,0,0,0,0,0,0,135,203580,0,0
4,0,29.4668,0,29.3728,3.13447,2.2723,43.773,0.82534,0.462472,0,0.100376,0,0,0.262492,267502,403393016,224462,338488696,122127,184167516,6956,1080,0,0,0,0
5,0,0,0,0,0.359566,7.13536,0.760692,41.7442,37.2684,0,0.216452,2.62512,0,1.63427,0,0,0,0,0,0,0,0,122213,184297204,0,0
6,0,0.500656,0,0.362523,4.03662,17.0426,26.5977,2.32606,0.232428,0,0.461496,0,0,1.63214,267506,403399048,133575,201431100,2075,3129100,253,4541,0,0,0,0
7,0,0,0,0,0.315469,17.5888,0.335176,31.7604,1.50531,0,0.436804,20.6098,0,9.20852,0,0,0,0,0,0,0,0,2075,3129100,0,0
8,0,1.67858,0,1.56591,3.29808,14.55,30.2314,1.95448,0.2748,0,0.469052,1.2e-05,0,1.21061,267511,403406588,153670,231734360,6957,10491156,976,4518,0,0,0,0
9,0,0,0,0,0.171409,19.2193,0.4055,30.236,5.40137,0,0.513912,20.7221,0,3.59864,0,0,0,0,0,0,0,0,6976,10519808,0,0
10,0,1.15018,0,1.24742,4.52924,6.92027,32.2457,6.30888,0.287328,0,0.441284,0,0,5.58027,267515,403412620,162796,245496368,4767,7188636,720,5097,0,0,0,0
11,0,0,0,0,0.473639,11.0898,0.419648,38.0157,4.04362,0,0.480604,22.6748,0,10.8168,0,0,0,0,0,0,0,0,4768,7190144,0,0
12,0,0.00410176,0,0.0036192,5.55816,17.5825,22.6516,4.20796,0.19032,0,0.351436,0,0,3.66621,267519,403418652,110958,167324664,17,25636,12,3953,0,0,0,0
13,0,0,0,0,0.119561,17.5585,0.271432,32.0501,0.207384,0,0.553144,14.1435,0,17.146,0,0,0,0,0,0,0,0,17,25636,0,0
14,0,14.5171,0,14.5148,3.56585,6.86314,36.8576,2.71792,0.333744,0,0.23684,0,0,2.14733,267524,403426192,187960,283443680,60167,90731836,3684,3032,0,0,0,0
15,0,0,0,0,0.370856,12.2055,0.529476,36.8934,19.8624,0,0.363776,11.6651,0,5.00212,0,0,0,0,0,0,0,0,60325,90970100,0,0
16,0,0.61454,0,0.593549,3.16773,9.151,28.489,9.20498,0.25386,0,0.705616,0,0,8.2455,267528,403432224,144928,218551424,2547,3840876,363,4843,0,0,0,0
17,0,0,0,0,0.333354,18.8892,0.366336,30.4185,2.11792,0,0.665684,23.2039,0,4.43101,0,0,0,0,0,0,0,0,2548,3842384,0,0
18,0,0.0147181,0,0.0144768,4.22971,3.27099,41.8399,0.729296,0.367116,0,0.091952,0,0,0.270228,267532,403438256,213625,322146500,61,91988,61,7570,0,0,0,0
19,0,0,0,0,0.482275,8.61346,0.521336,40.4475,0.599732,0,0.240596,37.354,0,2.25311,0,0,0,0,0,0,0,0,61,91988,0,0
