Unable to init server: Could not connect: Connection refused
Unable to init server: Could not connect: Connection refused

(mab_agents.py:22948): Gdk-CRITICAL **: 02:40:28.981: gdk_cursor_new_for_display: assertion 'GDK_IS_DISPLAY (display)' failed
Simulation time: 100.0 s
Seed: 1
Waiting for simulation script to connect on port: tcp://localhost:50001
Please start proper ns-3 simulation script using ./waf --run "..."
Start
Progress: 0% 10% 20% 30% 40% 50% 60% 70% 80% 90% 100%
Done
Final step: 5264
Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
  14  -82.0        23    0.004503893333333338    0.316227766016837941          4.50                 9
  14  -80.0        23    0.000000000000000000    0.333333333333333315          4.00                 8
  14  -78.0        23    0.002814933333333336    0.353553390593273786          3.50                 7
  14  -77.0        23    0.003686222222222223    0.288675134594812866          5.50                11
  14  -76.0        23    0.004914962962962964    0.333333333333333315          4.00                 8
  14  -75.0        23    0.000000000000000000    0.353553390593273786          3.50                 7
  14  -73.0        23    0.014878933333333342    0.408248290463863017          2.50                 5
  14  -72.0        23    0.009829925925925928    0.333333333333333315          4.00                 8
  14  -71.0        23    0.020017303703703724    0.333333333333333315          4.00                 8
  14  -70.0        23    0.026566517730713841    0.316227766016837941          4.41                 9
  14  -69.0        23    0.031527253333333352    0.316227766016837941          4.50                 9
  14  -68.0        23    0.080145828671913971    0.277350098112614574          5.57                12
  14  -67.0        23    0.140439798687559597    0.301511344577763629          4.69                10
  14  -65.0        23    0.376404210390117344    0.223606797749978964          6.74                19
  14  -62.0        23    0.624927531667831548    0.138675049056307287         12.43                51
                                                                              99.81               264    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
  15  -64.0        23    0.487558681145798256    0.160128153805087131         13.53                38
  15  -63.0        23    0.586466285696236489    0.128036879932895975         15.52                60
  15  -82.0        23    0.002502162962962965    0.333333333333333315          4.00                 8
  15  -81.0        23    0.000000000000000000    0.316227766016837941          4.50                 9
  15  -80.0        23    0.000000000000000000    0.377964473009227198          3.00                 6
  15  -78.0        23    0.001876622222222224    0.288675134594812866          5.50                11
  15  -76.0        23    0.005428799999999998    0.353553390593273786          3.50                 7
  15  -75.0        23    0.005004325925925931    0.333333333333333315          4.00                 8
  15  -74.0        23    0.000000000000000000    0.408248290463863017          2.50                 5
  15  -73.0        23    0.000000000000000000    0.316227766016837941          4.50                 9
  15  -72.0        23    0.019366090053290146    0.333333333333333315          3.94                 8
  15  -71.0        23    0.038239224242424256    0.301511344577763629          5.00                10
  15  -70.0        23    0.044234666666666679    0.301511344577763629          4.53                10
  15  -68.0        23    0.137678239390942980    0.267261241912424397          5.79                13
  15  -67.0        23    0.207513478099589893    0.277350098112614574          5.36                12
  15  -66.0        23    0.318464125131800835    0.229415733870561772          6.94                18
  15  -62.0        23    0.518899042589703208    0.185695338177051861          7.74                28
                                                                              99.84               260    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
  16  -64.0        23    0.048502947431961090    0.267261241912424397          6.09                13
  16  -63.0        23    0.093007134154486401    0.223606797749978964          7.31                19
  16  -81.0        23    0.003159619047619048    0.267261241912424397          6.50                13
  16  -79.0        23    0.000000000000000000    0.267261241912424397          6.50                13
  16  -78.0        23    0.000000000000000000    0.250000000000000000          7.50                15
  16  -76.0        23    0.000123733333333330    0.277350098112614574          6.00                12
  16  -75.0        23    0.005951573333333337    0.258198889747161098          7.00                14
  16  -74.0        23    0.026619159751070841    0.235702260395515839          8.10                17
  16  -73.0        23    0.006491580952380953    0.267261241912424397          6.48                13
  16  -71.0        23    0.005345183202442120    0.250000000000000000          7.05                15
  16  -70.0        23    0.032928533797036565    0.258198889747161098          6.41                14
  16  -68.0        23    0.037700000000000011    0.250000000000000000          7.50                15
  16  -67.0        23    0.057522852491025386    0.258198889747161098          6.24                14
  16  -65.0        23    0.042680487972339559    0.235702260395515839          7.00                17
  16  -62.0        23    0.041122650950327758    0.267261241912424397          3.93                13
                                                                              99.62               217    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
  17  -63.0        23    0.345682969478184832    0.188982236504613599          9.12                27
  17  -81.0        23    0.002047224242424245    0.301511344577763629          5.00                10
  17  -79.0        23    0.001732266666666668    0.277350098112614574          6.00                12
  17  -78.0        23    0.006376685714285719    0.267261241912424397          6.50                13
  17  -77.0        23    0.027517409523809537    0.267261241912424397          6.38                13
  17  -76.0        23    0.019580765755965204    0.316227766016837941          4.43                 9
  17  -74.0        23    0.039881373364879368    0.267261241912424397          6.31                13
  17  -73.0        23    0.062785102528442452    0.258198889747161098          6.87                14
  17  -71.0        23    0.061526400000000002    0.267261241912424397          6.00                13
  17  -70.0        23    0.068160125767129529    0.258198889747161098          5.95                14
  17  -69.0        23    0.105925971877718794    0.277350098112614574          5.53                12
  17  -68.0        23    0.159170036578476393    0.250000000000000000          6.68                15
  17  -67.0        23    0.131697993908641231    0.250000000000000000          5.74                15
  17  -65.0        23    0.288942749784305175    0.196116135138184045          9.65                25
  17  -62.0        23    0.379901904210846408    0.174077655955697852          9.48                32
                                                                              99.64               237    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
  18  -82.0        23    0.002573653333333337    0.316227766016837941          4.50                 9
  18  -80.0        23    0.002814933333333336    0.250000000000000000          7.50                15
  18  -79.0        23    0.007506488888888896    0.288675134594812866          5.50                11
  18  -78.0        23    0.016688533333333342    0.288675134594812866          5.50                11
  18  -77.0        23    0.023065420313339847    0.288675134594812866          5.43                11
  18  -76.0        23    0.015281066666666659    0.316227766016837941          4.50                 9
  18  -75.0        23    0.046754702222222243    0.258198889747161098          7.00                14
  18  -74.0        23    0.051273644852063274    0.277350098112614574          5.06                12
  18  -73.0        23    0.058768536824985514    0.250000000000000000          6.15                15
  18  -70.0        23    0.065206583373511484    0.242535625036332969          6.96                16
  18  -69.0        23    0.142841167021673154    0.223606797749978964          8.36                19
  18  -66.0        23    0.342409382965368048    0.160128153805087131         13.27                38
  18  -65.0        23    0.300853285000429294    0.179605302026774910          9.21                30
  18  -62.0        23    0.321121393645623476    0.160128153805087131         10.95                38
                                                                              99.89               248    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
  19  -64.0        23    0.608242676291120832    0.134839972492648424         11.51                54
  19  -81.0        23    0.005004325925925931    0.333333333333333315          4.00                 8
  19  -80.0        23    0.018900266666666665    0.316227766016837941          4.50                 9
  19  -79.0        23    0.035588799999999997    0.288675134594812866          5.50                11
  19  -78.0        23    0.032024436363636381    0.301511344577763629          5.00                10
  19  -77.0        23    0.042901470379859849    0.316227766016837941          4.33                 9
  19  -76.0        23    0.105838182530234720    0.250000000000000000          7.19                15
  19  -75.0        23    0.127658707116850428    0.258198889747161098          6.15                14
  19  -72.0        23    0.203295400187975428    0.267261241912424397          6.02                13
  19  -71.0        23    0.363013519511654170    0.213200716355610442          7.96                21
  19  -69.0        23    0.282788024805726346    0.250000000000000000          6.01                15
  19  -68.0        23    0.542761881411180869    0.176776695296636893          9.38                31
  19  -67.0        23    0.512712437267564991    0.200000000000000011          5.82                24
  19  -66.0        23    0.578206983858229440    0.158113883008418971          9.61                39
  19  -62.0        23    0.537465365561517361    0.166666666666666657          6.97                35
                                                                              99.96               308    Tot

Mean throughputs: [13.9495  4.8426  4.1534  5.2481  9.5955  8.0046  2.0484  5.6640  7.1675
 12.2636  7.0639  2.8205  5.9221  2.1867  7.5360  6.9533  0.7511  3.8022
  3.6863 11.3933]
Aggregate throughput: 125.0529
Min-Max: 13.1984
JFI: 0.6452 [0.0500, 1]
Node 0:
  CST counts:       {-76.0: 8, -77.0: 9, -62.0: 35, -66.0: 47, -78.0: 9, -70.0: 34, -69.0: 26, -65.0: 49, -72.0: 15, -68.0: 26, -63.0: 31, -81.0: 7, -73.0: 10, -75.0: 10, -79.0: 10, -80.0: 7}
  Tx pow counts:    {23.0: 333}
Node 1:
  CST counts:       {-73.0: 15, -72.0: 13, -67.0: 23, -76.0: 10, -65.0: 28, -78.0: 11, -66.0: 25, -82.0: 9, -62.0: 42, -77.0: 11, -71.0: 15, -81.0: 14, -70.0: 20, -80.0: 11}
  Tx pow counts:    {23.0: 247}
Node 2:
  CST counts:       {-76.0: 12, -73.0: 14, -66.0: 17, -80.0: 11, -72.0: 13, -62.0: 42, -69.0: 12, -79.0: 13, -67.0: 16, -70.0: 11, -64.0: 31, -82.0: 9, -71.0: 16, -78.0: 13, -77.0: 9}
  Tx pow counts:    {23.0: 239}
Node 3:
  CST counts:       {-75.0: 11, -74.0: 12, -65.0: 21, -82.0: 11, -73.0: 10, -62.0: 42, -67.0: 12, -79.0: 12, -66.0: 11, -69.0: 11, -64.0: 26, -63.0: 40, -78.0: 11, -77.0: 8, -70.0: 13}
  Tx pow counts:    {23.0: 251}
Node 4:
  CST counts:       {-75.0: 8, -79.0: 6, -68.0: 12, -62.0: 44, -64.0: 42, -78.0: 11, -74.0: 6, -65.0: 28, -82.0: 8, -66.0: 29, -69.0: 10, -71.0: 9, -63.0: 47, -70.0: 8, -73.0: 6, -81.0: 8, -72.0: 8}
  Tx pow counts:    {23.0: 290}
Node 5:
  CST counts:       {-74.0: 10, -73.0: 10, -69.0: 13, -75.0: 8, -65.0: 35, -79.0: 9, -66.0: 24, -63.0: 58, -62.0: 50, -78.0: 8, -71.0: 11, -82.0: 11, -70.0: 13, -81.0: 9}
  Tx pow counts:    {23.0: 269}
Node 6:
  CST counts:       {-75.0: 12, -77.0: 9, -67.0: 14, -62.0: 21, -64.0: 17, -76.0: 13, -74.0: 9, -65.0: 17, -81.0: 11, -66.0: 16, -68.0: 12, -71.0: 13, -63.0: 25, -69.0: 12, -73.0: 7, -80.0: 11, -72.0: 11}
  Tx pow counts:    {23.0: 230}
Node 7:
  CST counts:       {-75.0: 13, -73.0: 15, -66.0: 32, -80.0: 10, -72.0: 12, -62.0: 45, -69.0: 13, -79.0: 12, -68.0: 15, -70.0: 9, -63.0: 39, -81.0: 8, -71.0: 14, -78.0: 11, -76.0: 8}
  Tx pow counts:    {23.0: 256}
Node 8:
