Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
3,0,0,0,0,0.105665,4.06048,0.614524,95.2833,93.1392,0,0.257952,0.2894,0,1.59676,0,0,0,0,0,0,0,0,489583,738291164,0,0
4,0,17.2414,0,16.6477,2.76671,2.23747,33.8802,61.1418,0.11862,0,1.15076,0.00102,0,59.8714,535005,806787540,174930,263794440,142916,215517328,5113,1136,0,0,0,0
5,0,0,0,0,0.0526634,6.0336,0.253432,93.6864,27.2983,0,3.28412,4.66505,0,58.4389,0,0,0,0,0,0,0,0,143055,215726940,0,0
6,0,38.1846,0,39.4511,3.09919,1.155,67.8917,27.8856,0.199496,0,1.87842,0,0,25.8077,535013,806799604,352449,531493092,316517,477307636,11317,1275,0,0,0,0
7,0,0,0,0,0.153472,9.19446,0.453188,90.225,60.2854,0,27.2047,0.97458,0,1.76027,0,0,0,0,0,0,0,0,316521,477313668,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,171.833,58.0312,175.032,59.2825,3.92975,0.586216,94.9996,0.587292,0.228136,0,0.002448,0,0,0.356708,534988,806761904,493068,743546544,481028,725390224,17220,397,0,0,0,0
1,0,0,0,0,0.276821,4.26381,0.581496,94.9754,91.6545,0,0.232084,0.196608,0,2.89212,0,0,0,0,0,0,0,0,481028,725390224,0,0
2,0,28.5696,0,28.1966,2.76906,1.28247,52.3736,43.6556,0.163968,0,2.56289,0.000552,0,40.9282,534996,806773968,271713,409743204,236817,357120036,8464,1240,0,0,0,0
3,0,0,0,0,0.125607,7.10813,0.364832,92.4769,45.1811,0,1.03907,3.46612,0,42.7906,0,0,0,0,0,0,0,0,237176,357661408,0,0
4,0,27.3856,0,27.9969,2.73254,1.43218,50.7226,45.1881,0.161796,0,3.01354,0.000444,0,42.0124,535005,806787540,263048,396676384,227003,342320524,8119,1279,0,0,0,0
5,0,0,0,0,0.236282,7.31434,0.357472,92.1673,43.3218,0,2.12792,3.51422,0,43.2034,0,0,0,0,0,0,0,0,227253,342697524,0,0
6,0,57.8469,0,59.5563,3.03989,1.75585,95.0043,0.2695,0.2695,0,0,0,0,0,535013,806799604,494052,745030416,479500,723086000,17291,364,0,0,0,0
7,0,0,0,0,1.39986,3.74929,0.641192,94.2739,92.0491,0,0.23016,0.085184,0,1.90947,0,0,0,0,0,0,0,0,479500,723086000,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,179.052,58.7385,181.047,60.1945,3.39929,0.552297,95.3441,0.716624,0.223984,0,0.009096,1.2e-05,0,0.483532,534988,806761904,495520,747244160,486891,734231628,17398,303,0,0,0,0
1,0,0,0,0,0.149006,3.59999,0.578316,95.6797,92.6178,0,0.741112,0.543048,0,1.77769,0,0,0,0,0,0,0,0,486919,734273852,0,0
2,0,28.748,0,28.687,2.70147,1.31409,50.3835,45.6202,0.161628,0,1.64461,0.000168,0,43.8138,534996,806773968,261218,393916744,238296,359350368,8657,674,0,0,0,0
3,0,0,0,0,0.144935,6.67244,0.359276,92.8427,46.2077,0,1.88435,0.458056,0,44.2925,0,0,0,0,0,0,0,0,238678,359926424,0,0
4,0,61.0417,0,61.0559,2.39864,0.289312,97.1151,0.21698,0.21698,0,0,0,0,0,535005,806787540,506010,763063080,505982,763020856,18082,0,0,0,0,0
5,0,0,0,0,2.40255,0.594272,0.57862,96.4392,96.2089,0,0.230336,0,0,0,0,0,0,0,0,0,0,0,505982,763020856,0,0
6,0,30.5242,0,31.1094,2.64099,1.27004,52.5366,43.577,0.142516,0,0.769936,9.6e-05,0,42.6645,535013,806799604,272704,411237632,253019,381552652,9045,697,0,0,0,0
7,0,0,0,0,0.212641,6.77949,0.3379,92.7481,48.2054,0,0.92954,0.564344,0,43.0488,0,0,0,0,0,0,0,0,253243,381890444,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,234.071,58.3686,240.863,60.431,3.45589,0.618989,95.0572,0.894864,0.225116,0,0.002156,0,0,0.667592,534988,806761904,493995,744944460,483825,729608100,17300,346,0,0,0,0
1,0,0,0,0,0.11322,4.2704,0.578416,95.0596,92.1003,0,0.230208,0.308792,0,2.4203,0,0,0,0,0,0,0,0,483825,729608100,0,0
2,0,58.6014,0,59.8399,3.42969,0.60022,95.2518,0.7798,0.22404,0,0.002064,0,0,0.553696,534996,806773968,494965,746407220,485754,732517032,17358,321,0,0,0,0
3,0,0,0,0,0.150687,4.01907,0.577792,95.3087,92.4311,0,0.228896,0.34188,0,2.30675,0,0,0,0,0,0,0,0,485782,732559256,0,0
4,0,58.7672,0,60.3128,3.04433,0.803905,95.4587,0.69718,0.225248,0,0.003408,1.2e-05,0,0.468512,535005,806787540,496494,748712952,487129,734590532,17427,316,0,0,0,0
5,0,0,0,0,0.0906438,4.12066,0.580604,95.2069,92.7465,0,0.229064,0.601612,0,1.62971,0,0,0,0,0,0,0,0,487213,734717204,0,0
6,0,58.3337,0,60.279,3.55979,0.849066,95.0421,0.626776,0.224936,0,0.00254,0,0,0.3993,535013,806799604,493831,744697148,483535,729170780,17285,359,0,0,0,0
7,0,0,0,0,0.162751,4.19733,0.577936,95.1344,91.9976,0,0.23046,0.327428,0,2.5789,0,0,0,0,0,0,0,0,483535,729170780,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,229.503,59.8005,231.844,60.4985,2.70478,0.80058,96.2105,0.313812,0.221492,0,0.001032,7.2e-05,0,0.091216,534988,806761904,501044,755574352,495694,747506552,17710,187,0,0,0,0
1,0,0,0,0,0.0707647,4.09364,0.579652,95.2803,94.3142,0,0.230256,0.222468,0,0.513388,0,0,0,0,0,0,0,0,495862,747759896,0,0
2,0,59.66,0,60.7857,2.68524,0.78182,96.0375,0.572084,0.22154,0,0.001756,0,0,0.348788,534996,806773968,500108,754162864,494529,745749732,17666,197,0,0,0,0
3,0,0,0,0,0.110215,4.14299,0.578872,95.2393,94.0581,0,0.229856,0.250228,0,0.701112,0,0,0,0,0,0,0,0,494529,745749732,0,0
4,0,57.0095,0,57.1713,4.66458,0.49636,94.2819,0.605716,0.229552,0,0.003012,0,0,0.373152,535005,806787540,488254,736287032,472559,712618972,16894,548,0,0,0,0
5,0,0,0,0,0.071277,4.54576,0.578612,94.8474,89.9353,0,0.261484,0.218284,0,4.43236,0,0,0,0,0,0,0,0,472559,712618972,0,0
6,0,53.0329,0,53.388,3.09329,0.967708,95.5276,0.500856,0.2865,0,0.000832,0.021588,0,0.191936,535013,806799604,496888,749307104,439596,662910768,15703,2043,0,0,0,0
7,0,0,0,0,0.112902,4.71124,0.698988,94.561,93.2542,0,0.228948,0.324768,0,0.753132,0,0,0,0,0,0,0,0,489968,738871744,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,234.031,58.1628,241.775,60.583,3.51996,0.660939,94.7762,1.07483,0.22448,0,0.00516,0,0,0.845192,534988,806761904,492350,742463800,482119,727035452,17235,351,0,0,0,0
1,0,0,0,0,0.0902729,4.19532,0.576572,95.1644,91.7614,0,0.303908,0.303468,0,2.79568,0,0,0,0,0,0,0,0,482119,727035452,0,0
