Action,CST,Tx pow,Repeat,Duration (ns),Tx ok bytes,Tx bytes,Mean,Std
0,-82,23,0,500000000,675584,802256,0.0831488,0.7071067811865476
1,-77,23,0,39345607,0,42224,0.0,0.7071067811865476
4,-62,23,0,458641943,591136,844480,0.07931590329931949,0.7071067811865476
4,-62,23,0,184258172,757016,844480,0.2214291780139205,0.5773502691896257
2,-72,23,0,500000000,506688,548912,0.0623616,0.7071067811865476
4,-62,23,0,106050122,126672,295568,0.20282431647793853,0.5
4,-62,23,0,233420317,633360,844480,0.22905055431858995,0.4472135954999579
3,-67,23,0,331533263,760032,844480,0.1410754371274052,0.7071067811865476
3,-67,23,0,500000000,506688,717808,0.13562469141827013,0.5773502691896257
2,-72,23,0,280644193,168896,126672,0.06626426296348083,0.5773502691896257
0,-82,23,0,500000000,84448,84448,0.062361599999999996,0.5773502691896257
4,-62,23,0,147960021,716300,760032,0.29018156660845684,0.408248290463863
1,-77,23,0,500000000,126672,126672,0.010393600000000001,0.5773502691896257
3,-67,23,0,154075833,633360,717808,0.2282016900030548,0.5
3,-67,23,0,168370804,758524,844480,0.2934556374511253,0.4472135954999579
4,-62,23,0,161643964,802256,844480,0.33599044541224476,0.3779644730092272
3,-67,23,0,301111665,717808,844480,0.2934460531902251,0.408248290463863
4,-62,23,0,285517637,714792,844480,0.33250694868666353,0.3535533905932738
0,-82,23,0,500000000,0,0,0.0467712,0.5
4,-62,23,0,228706101,717808,844480,0.3384822215400906,0.3333333333333333
1,-77,23,0,500000000,42224,84448,0.0103936,0.5
1,-77,23,0,500000000,253344,295568,0.0207872,0.4472135954999579
2,-72,23,0,87328173,462956,464464,0.21281623245277626,0.5
3,-67,23,0,241273638,633360,844480,0.2976802516057265,0.3779644730092272
3,-67,23,0,184982622,675584,844480,0.3166571197006339,0.3535533905932738
1,-77,23,0,500000000,0,42224,0.017322666666666667,0.408248290463863
4,-62,23,0,382756791,633360,802256,0.32499993457859394,0.31622776601683794
