0,-77.9788,-76.559,-76.3297,-75.3633,-73.4447,-65.8263
1,-81.4176,-80.9269,-80.4986,-78.7266,-65.8263
2,-80.9269,-77.9748,-76.559,-65.8263
3,-65.8263
4,-81.4176,-76.3297,-65.8263,-65.49,-52.6648
5,-78.7266,-75.3633,-74.2848,-69.2554,-65.8263
6,-77.9788,-69.2554,-65.8263,-52.6648
7,-80.4986,-77.9748,-74.2848,-73.4447,-65.8263,-65.49
