Unable to init server: Could not connect: Connection refused
Unable to init server: Could not connect: Connection refused

(mab_agents.py:11193): Gdk-CRITICAL **: 05:12:37.038: gdk_cursor_new_for_display: assertion 'GDK_IS_DISPLAY (display)' failed
Simulation time: 50.0 s
Waiting for simulation script to connect on port: tcp://localhost:50000
Please start proper ns-3 simulation script using ./waf --run "..."
Start
Progress: 0% 10% 20% 30% 40% 50% 60% 70% 80% 90% 100%
Done
Final step: 49212
Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   0    -82         0    0.113931263782049166    0.218217890235992362          0.47                20
   0    -82         6    0.313916422780437410    0.128036879932895975          1.22                60
   0    -82        12    0.585421971753957493    0.090909090909090912          2.00               120
   0    -82        18    0.467737361386710848    0.111111111111111105          1.70                80
   0    -82        23    0.485251757329617506    0.111111111111111105          2.02                80
   0    -77         0    0.027308085478731609    0.218217890235992362          0.23                20
   0    -77         6    0.311368711730996672    0.128036879932895975          0.70                60
   0    -77        12    0.625854173927983037    0.084215192106651890          1.69               140
   0    -77        18    0.653248581292403374    0.070534561585859828          2.17               200
   0    -77        23    0.696708116319909809    0.067267279399631244          2.00               220
   0    -72         0    0.226042372220278120    0.156173761888606072          0.45                40
   0    -72         6    0.379804431629917338    0.156173761888606072          0.46                40
   0    -72        12    0.807533674940014490    0.022935538512984369         14.26              1900
   0    -72        18    0.504579250356583797    0.156173761888606072          0.45                40
   0    -72        23    0.807678603052065403    0.031295877196220290          7.47              1020
   0    -67         0    0.031726635606827272    0.218217890235992362          0.20                20
   0    -67         6    0.124247340119870361    0.218217890235992362          0.22                20
   0    -67        12    0.776646808364172658    0.041065078117659089          3.97               592
   0    -67        18    0.770506077220878383    0.042220033092074907          3.99               560
   0    -67        23    0.750131174695882752    0.061898446059017287          1.81               260
   0    -62         0    0.007650685543296835    0.218217890235992362          0.13                20
   0    -62         6    0.078440830797867470    0.218217890235992362          0.13                20
   0    -62        12    0.192219422496317710    0.218217890235992362          0.49                20
   0    -62        18    0.587198584703340964    0.099503719020998915          0.85               100
   0    -62        23    0.596957347284855944    0.099503719020998915          0.91               100
                                                                              50.00              5752    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   1    -82         0    0.000000000000000000    0.218217890235992362          9.55                20
   1    -82         6    0.097588310629581537    0.218217890235992362          1.84                20
   1    -82        12    0.282250435805449174    0.218217890235992362          0.81                20
