Action,CST,Tx pow,Repeat,Duration (ns),Tx ok bytes,Tx bytes,Mean,Std
0,-82,23,0,500000000,211120,211120,0.025984,0.7071067811865476
1,-77,23,0,500000000,253344,295568,0.0311808,0.7071067811865476
4,-62,23,0,483038925,1140048,1182272,0.14524046897462767,0.7071067811865476
4,-62,23,0,500000000,1308944,1477840,0.20422751264975178,0.5773502691896257
2,-72,23,0,500000000,0,0,0.0,0.7071067811865476
4,-62,23,0,344768433,211120,211120,0.17201226666191607,0.5
4,-62,23,0,247272897,1604512,1688960,0.297334880165305,0.4472135954999579
3,-67,23,0,500000000,1182272,1224496,0.1455104,0.7071067811865476
3,-67,23,0,238256487,295568,464464,0.14790110548935387,0.5773502691896257
2,-72,23,0,500000000,126672,168896,0.010393600000000001,0.5773502691896257
0,-82,23,0,500000000,1508,1508,0.0174464,0.5773502691896257
4,-62,23,0,500000000,1140048,1182272,0.29455026680442087,0.408248290463863
1,-77,23,0,500000000,42224,42224,0.024251733333333334,0.5773502691896257
3,-67,23,0,110556157,168896,253344,0.1579318045508395,0.5
3,-67,23,0,500000000,1351168,1477840,0.1928644836406716,0.4472135954999579
4,-62,23,0,72438360,211120,211120,0.30371522489553904,0.3779644730092272
4,-62,23,0,500000000,1055600,1266720,0.29823082178359667,0.3535533905932738
4,-62,23,0,155342156,380016,422240,0.29854795767531767,0.3333333333333333
0,-82,23,0,500000000,0,0,0.0130848,0.5
4,-62,23,0,438605504,1640704,1682928,0.3147328942318016,0.31622776601683794
1,-77,23,0,500000000,126672,168896,0.025984,0.5
1,-77,23,0,500000000,0,0,0.0207872,0.4472135954999579
2,-72,23,0,500000000,971152,1055600,0.0675584,0.5
3,-67,23,0,500000000,422240,422240,0.1780430697005597,0.408248290463863
3,-67,23,0,51550157,42224,42224,0.1670098534879473,0.3779644730092272
1,-77,23,0,500000000,0,0,0.017322666666666667,0.408248290463863
4,-62,23,0,491559138,1476332,1688960,0.3197249079960411,0.30151134457776363
3,-67,23,0,500000000,1393392,1477840,0.1890072218019539,0.3535533905932738
