Action,CST,Tx pow,Repeat,Duration (ns),Tx ok bytes,Tx bytes,Mean,Std
0,-82,23,0,500000,0,1508,0.0,0.7071067811865476
1,-77,23,0,19488008,42224,42224,0.1333332785988183,0.7071067811865476
4,-62,23,0,10902072,42224,42224,0.23834001463208093,0.7071067811865476
4,-62,23,0,5550038,42224,42224,0.4710113261841456,0.5773502691896257
4,-62,23,0,5541038,42224,42224,0.5877271988772788,0.5
4,-62,23,0,21923820,0,42224,0.470181759101823,0.4472135954999579
4,-62,23,0,33488278,0,42224,0.3918181325848525,0.408248290463863
3,-67,23,0,11666538,42224,42224,0.22272245631051818,0.7071067811865476
3,-67,23,0,5478038,42224,42224,0.46470190959151897,0.5773502691896257
2,-72,23,0,5586038,42224,42224,0.46515974291617773,0.7071067811865476
4,-62,23,0,11201142,42224,42224,0.40212306984344687,0.3779644730092272
2,-72,23,0,5559038,42224,42224,0.6217191639921946,0.5773502691896257
1,-77,23,0,10314972,42224,42224,0.25682597008277613,0.5773502691896257
3,-67,23,0,5469038,42224,42224,0.5860819218428243,0.5
3,-67,23,0,5460038,42224,42224,0.6592231869997756,0.4472135954999579
2,-72,23,0,5670116,42224,42224,0.6954204877720447,0.5
3,-67,23,0,11013081,42224,42224,0.6279985255342166,0.408248290463863
2,-72,23,0,22414868,0,42224,0.5563363902176357,0.4472135954999579
0,-82,23,0,210406021,42224,42224,0.008232970988347651,0.5773502691896257
4,-62,23,0,5469038,42224,42224,0.4706354309376085,0.3535533905932738
1,-77,23,0,21980256,42224,42224,0.2517270693935876,0.5
1,-77,23,0,17306270,42224,42224,0.26143850196416274,0.4472135954999579
2,-72,23,0,5469038,42224,42224,0.6219839849474865,0.408248290463863
3,-67,23,0,5451038,42224,42224,0.6744786945633345,0.3779644730092272
3,-67,23,0,5451038,42224,42224,0.709338821335173,0.3535533905932738
1,-77,23,0,16754172,42224,42224,0.2695619947343026,0.408248290463863
3,-67,23,0,5505038,42224,42224,0.7354131762901689,0.3333333333333333
3,-67,23,0,16503146,42224,42224,0.6933616121905699,0.31622776601683794
2,-72,23,0,16718117,42224,42224,0.5775360449203522,0.3779644730092272
2,-72,23,0,5546666,0,42224,0.5053440393053081,0.3535533905932738
3,-67,23,0,11707849,42224,42224,0.6706808443342543,0.30151134457776363
3,-67,23,0,12297680,40716,42224,0.6487483985006196,0.28867513459481287
4,-62,23,0,5478038,42224,42224,0.5237493626282654,0.3333333333333333
3,-67,23,0,5514038,42224,42224,0.6713421530961062,0.2773500981126146
2,-72,23,0,21989804,0,42224,0.44919470160471836,0.3333333333333333
3,-67,23,0,16713139,0,42224,0.6233891421606701,0.2672612419124244
3,-67,23,0,118517036,42224,42224,0.5847531025826609,0.2581988897471611
