Action,CST,Tx pow,Repeat,Duration (ns),Tx ok bytes,Tx bytes,Mean,Std
0,-82,23,0,491065,0,1508,0.0,0.7071067811865476
1,-77,23,0,29424476,42224,42224,0.08830743493953809,0.7071067811865476
4,-62,23,0,10929105,1508,42224,0.008491088703054825,0.7071067811865476
4,-62,23,0,5636666,0,42224,0.00566072580203655,0.5773502691896257
2,-72,23,0,5934106,42224,42224,0.43787556204759404,0.7071067811865476
4,-62,23,0,5600666,0,42224,0.004245544351527413,0.5
2,-72,23,0,11363502,42224,42224,0.4443583104972955,0.5773502691896257
3,-67,23,0,5643105,42224,42224,0.4604557242865408,0.7071067811865476
3,-67,23,0,11323745,0,42224,0.30697048285769385,0.5773502691896257
2,-72,23,0,33098650,42224,42224,0.3725210890868958,0.5
0,-82,23,0,16822851,0,42224,0.0,0.5773502691896257
2,-72,23,0,11888859,42224,42224,0.3854398947909496,0.4472135954999579
1,-77,23,0,16029366,1508,42224,0.062731206177755,0.5773502691896257
3,-67,23,0,10932038,42224,42224,0.34907121047411227,0.5
3,-67,23,0,5765708,0,42224,0.2792569683792898,0.4472135954999579
2,-72,23,0,50931016,0,42224,0.3211999123257913,0.408248290463863
3,-67,23,0,22221564,42224,42224,0.27169129481939125,0.408248290463863
4,-62,23,0,5478032,42224,42224,0.19312880652250097,0.4472135954999579
0,-82,23,0,5559032,42224,42224,0.2337097537844718,0.5
4,-62,23,0,5478032,42224,42224,0.31905098130315,0.408248290463863
1,-77,23,0,5487032,42224,42224,0.28382486228838366,0.5
1,-77,23,0,5523032,42224,42224,0.41524637870131276,0.4472135954999579
2,-72,23,0,5586032,42224,42224,0.4082171370072042,0.3779644730092272
3,-67,23,0,6049106,42224,42224,0.35560713197804983,0.3779644730092272
3,-67,23,0,5478032,42224,42224,0.429738972381593,0.3535533905932738
1,-77,23,0,17208177,42224,42224,0.3963713095670167,0.408248290463863
4,-62,23,0,5896689,0,42224,0.2734722696884143,0.3779644730092272
3,-67,23,0,5751064,42224,42224,0.4823928748505627,0.3333333333333333
2,-72,23,0,5684130,42224,42224,0.47147309537337545,0.3535533905932738
2,-72,23,0,11021766,0,42224,0.41908719588744486,0.3333333333333333
3,-67,23,0,11154489,42224,42224,0.48074290221444305,0.31622776601683794
3,-67,23,0,5541032,42224,42224,0.5223004413328026,0.30151134457776363
2,-72,23,0,16349115,42224,42224,0.4089649063287051,0.31622776601683794
3,-67,23,0,11133142,42224,42224,0.5176742766494578,0.28867513459481287
2,-72,23,0,5741032,42224,42224,0.4540774699661376,0.30151134457776363
1,-77,23,0,11579799,0,42224,0.3397468367717286,0.3779644730092272
3,-67,23,0,5652064,42224,42224,0.5485802342882351,0.2773500981126146
3,-67,23,0,5541032,42224,42224,0.5763870627331038,0.2672612419124244
2,-72,23,0,5532032,42224,42224,0.4945211518065579,0.28867513459481287
3,-67,23,0,5523032,42224,42224,0.6006900881744321,0.2581988897471611
3,-67,23,0,5568032,42224,42224,0.6214799557497481,0.25
4,-62,23,0,5550032,42224,42224,0.3563326061719848,0.3535533905932738
2,-72,23,0,6086483,42224,42224,0.5221600187135027,0.2773500981126146
3,-67,23,0,5645666,0,42224,0.5849223112938806,0.24253562503633297
0,-82,23,0,12561513,42224,42224,0.2697094281805347,0.4472135954999579
0,-82,23,0,5469032,42224,42224,0.38312835699581543,0.408248290463863
3,-67,23,0,5505032,42224,42224,0.6048715742673164,0.23570226039551584
4,-62,23,0,5460032,42224,42224,0.4224944603242756,0.3333333333333333
2,-72,23,0,15062007,42224,42224,0.5095076645533068,0.2672612419124244
3,-67,23,0,5559032,42224,42224,0.622238281681557,0.22941573387056177
3,-67,23,0,5586032,42224,42224,0.6376423918522632,0.22360679774997896
1,-77,23,0,16559185,42224,42224,0.336507465968849,0.3535533905932738
2,-72,23,0,5586032,42224,42224,0.5375618525894651,0.2581988897471611
0,-82,23,0,21475160,42224,42224,0.36296590773535253,0.3779644730092272
1,-77,23,0,5514032,42224,42224,0.403836440169153,0.3333333333333333
4,-62,23,0,5559032,42224,42224,0.47372891580563675,0.31622776601683794
3,-67,23,0,5550032,42224,42224,0.6518667999334401,0.21821789023599236
