Action,CST,Tx pow,Repeat,Duration (ns),Tx ok bytes,Tx bytes,Mean,Std
0,-82,23,0,500000000,253344,295568,0.0311808,0.7071067811865476
0,-82,23,0,500000000,126672,168896,0.031180799999999998,0.5773502691896257
0,-82,23,0,500000000,84448,126672,0.0285824,0.5
0,-82,23,0,500000000,295568,295568,0.03741696,0.4472135954999579
0,-82,23,0,500000000,33176,43732,0.03254186666666666,0.408248290463863
0,-82,23,0,500000000,0,0,0.027893028571428564,0.3779644730092272
0,-82,23,0,500000000,0,0,0.024406399999999995,0.3535533905932738
0,-82,23,0,500000000,168896,211120,0.026313955555555553,0.3333333333333333
0,-82,23,0,500000000,327236,380016,0.0317376,0.31622776601683794
0,-82,23,0,500000000,168896,168896,0.032631854545454544,0.30151134457776363
0,-82,23,0,500000000,380016,380016,0.03770773333333333,0.28867513459481287
0,-82,23,0,500000000,464464,464464,0.04360172307692308,0.2773500981126146
0,-82,23,0,500000000,42224,42224,0.04122971428571429,0.2672612419124244
0,-82,23,0,500000000,0,0,0.03848106666666667,0.2581988897471611
0,-82,23,0,500000000,0,0,0.036076000000000004,0.25
0,-82,23,0,500000000,0,0,0.03395388235294118,0.24253562503633297
0,-82,23,0,500000000,0,0,0.03206755555555556,0.23570226039551584
0,-82,23,0,500000000,0,0,0.030379789473684214,0.22941573387056177
0,-82,23,0,500000000,0,0,0.028860800000000002,0.22360679774997896
0,-82,23,0,500000000,0,0,0.027486476190476193,0.21821789023599236
0,-82,23,0,500000000,0,0,0.02623709090909091,0.21320071635561044
0,-82,23,0,500000000,0,0,0.02509634782608696,0.20851441405707477
0,-82,23,0,500000000,0,0,0.024050666666666668,0.2041241452319315
0,-82,23,0,500000000,0,0,0.023088640000000004,0.2
0,-82,23,0,500000000,0,0,0.022200615384615388,0.19611613513818404
0,-82,23,0,500000000,42224,42224,0.02176331851851852,0.19245008972987526
0,-82,23,0,500000000,295568,380016,0.023584457142857146,0.1889822365046136
0,-82,23,0,500000000,211120,211120,0.024563200000000004,0.18569533817705186
0,-82,23,0,500000000,0,0,0.02374442666666667,0.18257418583505536
0,-82,23,0,500000000,0,0,0.022978477419354843,0.1796053020267749
0,-82,23,0,500000000,0,0,0.022260400000000003,0.1767766952966369
0,-82,23,0,500000000,0,0,0.021585842424242427,0.17407765595569785
0,-82,23,0,500000000,42224,84448,0.021256658823529416,0.17149858514250885
0,-82,23,0,500000000,126672,126672,0.021540205714285717,0.1690308509457033
0,-82,23,0,500000000,337792,337792,0.02325155555555556,0.16666666666666666
0,-82,23,0,500000000,168896,253344,0.02374676756756757,0.1643989873053573
0,-82,23,0,500000000,253344,253344,0.024762947368421058,0.16222142113076254
0,-82,23,0,500000000,209612,253344,0.025450994871794877,0.16012815380508713
0,-82,23,0,500000000,168896,168896,0.02585408,0.15811388300841897
0,-82,23,0,500000000,0,0,0.02522349268292683,0.15617376188860607
0,-82,23,0,500000000,212628,212628,0.025869104761904765,0.1543033499620919
0,-82,23,0,500000000,42224,84448,0.025509209302325583,0.15249857033260467
0,-82,23,0,500000000,0,0,0.024929454545454546,0.15075567228888181
0,-82,23,0,500000000,506688,548912,0.027147093333333337,0.14907119849998599
0,-82,23,0,500000000,464464,506688,0.029042365217391307,0.14744195615489714
0,-82,23,0,500000000,0,0,0.028424442553191494,0.14586499149789456
0,-82,23,0,500000000,0,0,0.02783226666666667,0.14433756729740643
0,-82,23,0,500000000,0,0,0.0272642612244898,0.14285714285714285
0,-82,23,0,500000000,211120,253344,0.027758336000000005,0.1414213562373095
0,-82,23,0,500000000,422240,464464,0.029252015686274512,0.14002800840280097
0,-82,23,0,500000000,295568,253344,0.030088615384615387,0.1386750490563073
0,-82,23,0,500000000,461448,506688,0.03166406037735849,0.13736056394868904
0,-82,23,0,500000000,168896,211120,0.031847585185185184,0.13608276348795434
0,-82,23,0,500000000,295568,422240,0.03259136,0.13483997249264842
0,-82,23,0,500000000,337792,380016,0.03349417142857143,0.1336306209562122
0,-82,23,0,500000000,377000,380016,0.034534624561403514,0.13245323570650439
0,-82,23,0,500000000,209612,253344,0.03482880000000001,0.13130643285972254
0,-82,23,0,500000000,168896,168896,0.034943132203389835,0.13018891098082386
0,-82,23,0,500000000,337792,337792,0.035746560000000004,0.12909944487358055
0,-82,23,0,500000000,168896,168896,0.035842098360655744,0.12803687993289598
0,-82,23,0,500000000,211120,295568,0.036102193548387104,0.1270001270001905
0,-82,23,0,500000000,422240,380016,0.03717892063492064,0.12598815766974242
0,-82,23,0,500000000,126672,126672,0.037085200000000006,0.125
0,-82,23,0,500000000,253344,253344,0.0374740676923077,0.12403473458920845
0,-82,23,0,500000000,168896,168896,0.03753619393939395,0.12309149097933274
0,-82,23,0,500000000,168896,211120,0.0375964656716418,0.12216944435630522
0,-82,23,0,500000000,0,42224,0.037043576470588244,0.12126781251816648
0,-82,23,0,500000000,0,0,0.036506713043478266,0.1203858530857692
0,-82,23,0,500000000,0,0,0.03598518857142858,0.11952286093343936
0,-82,23,0,500000000,0,0,0.03547835492957747,0.11867816581938534
0,-82,23,0,500000000,0,0,0.0349856,0.11785113019775792
0,-82,23,0,500000000,0,0,0.034506345205479454,0.11704114719613055
0,-82,23,0,500000000,0,0,0.034040043243243244,0.11624763874381928
0,-82,23,0,500000000,377000,422240,0.034823509333333336,0.11547005383792516
0,-82,23,0,500000000,168896,211120,0.03491233684210527,0.11470786693528089
0,-82,23,0,500000000,380016,422240,0.03567376623376624,0.11396057645963795
0,-82,23,0,500000000,211120,253344,0.035882666666666674,0.11322770341445958
0,-82,23,0,500000000,380016,422240,0.03661253670886076,0.1125087900926024
0,-82,23,0,500000000,295568,295568,0.037064320000000005,0.11180339887498948
0,-82,23,0,500000000,253344,295568,0.03737663209876544,0.1111111111111111
0,-82,23,0,500000000,253344,337792,0.0376813268292683,0.11043152607484655
0,-82,23,0,500000000,42224,42224,0.03735255903614459,0.10976425998969035
0,-82,23,0,500000000,295568,295568,0.03777401904761906,0.10910894511799618
0,-82,23,0,500000000,295568,337792,0.03818556235294119,0.10846522890932808
0,-82,23,0,500000000,84448,126672,0.0379832558139535,0.10783277320343841
0,-82,23,0,500000000,168896,253344,0.038024533333333346,0.10721125348377948
0,-82,23,0,500000000,84448,168896,0.03782865454545456,0.10660035817780522
0,-82,23,0,500000000,84448,168896,0.0376371775280899,0.105999788000636
0,-82,23,0,500000000,380016,422240,0.03825834666666668,0.10540925533894598
0,-82,23,0,500000000,294060,295568,0.03863335384615386,0.10482848367219183
0,-82,23,0,500000000,168896,295568,0.03866532173913045,0.10425720702853739
0,-82,23,0,500000000,168896,168896,0.03869660215053765,0.10369516947304253
0,-82,23,0,500000000,211120,211120,0.03883778723404256,0.10314212462587934
0,-82,23,0,500000000,506688,548912,0.039741844210526324,0.10259783520851541
0,-82,23,0,500000000,250328,253344,0.03996973333333334,0.10206207261596575
0,-82,23,0,500000000,126672,126672,0.039879125773195884,0.1015346165133619
0,-82,23,0,500000000,337792,337792,0.040320653061224496,0.10101525445522107
0,-82,23,0,500000000,126672,126672,0.04022833131313132,0.10050378152592121
0,-82,23,0,500000000,295568,337792,0.0405536,0.1
0,-82,23,0,500000000,295568,337792,0.040872427722772275,0.09950371902099892
0,-82,23,0,500000000,253344,253344,0.04108310588235294,0.09901475429766743
0,-82,23,0,500000000,380016,422240,0.041592419417475726,0.0985329278164293
0,-82,23,0,500000000,380016,380016,0.042091938461538456,0.09805806756909202
0,-82,23,0,500000000,84448,126672,0.04188903619047618,0.09759000729485333
0,-82,23,0,500000000,84448,84448,0.041689962264150934,0.09712858623572641
0,-82,23,0,500000000,168896,168896,0.041688882242990645,0.09667364890456635
0,-82,23,0,500000000,253344,253344,0.04188029629629629,0.09622504486493763
0,-82,23,0,500000000,0,0,0.0414960733944954,0.09578262852211514
0,-82,23,0,500000000,0,0,0.041118836363636356,0.09534625892455922
0,-82,23,0,500000000,84448,126672,0.04093566846846846,0.0949157995752499
0,-82,23,0,500000000,0,0,0.040570171428571423,0.0944911182523068
0,-82,23,0,500000000,0,0,0.04021114336283185,0.09407208683835973
0,-82,23,0,500000000,0,0,0.03985841403508771,0.0936585811581694
0,-82,23,0,500000000,0,0,0.03951181913043478,0.09325048082403138
0,-82,23,0,500000000,0,0,0.03917119999999999,0.09284766908852593
0,-82,23,0,500000000,0,0,0.038836403418803414,0.09245003270420486
0,-82,23,0,500000000,0,0,0.0385072813559322,0.09205746178983233
0,-82,23,0,500000000,0,0,0.03818369075630251,0.09166984970282113
0,-82,23,0,500000000,0,0,0.037865493333333326,0.09128709291752768
0,-82,23,0,500000000,0,0,0.03755255537190082,0.09090909090909091
0,-82,23,0,500000000,0,0,0.0372447475409836,0.09053574604251853
0,-82,23,0,500000000,0,0,0.03694194471544715,0.09016696346674323
0,-82,23,0,500000000,131196,131196,0.03690446451612902,0.08980265101338746
0,-82,23,0,500000000,295568,337792,0.03719127039999998,0.08944271909999159
0,-82,23,0,500000000,410176,464464,0.03769742222222221,0.0890870806374748
0,-82,23,0,500000000,0,42224,0.03740059212598424,0.08873565094161137
0,-82,23,0,500000000,168896,168896,0.037433199999999986,0.08838834764831845
0,-82,23,0,500000000,211120,253344,0.037545872868217034,0.08804509063256238
0,-82,23,0,500000000,42224,42224,0.037337009230769214,0.08770580193070292
0,-82,23,0,500000000,126672,126672,0.03729001526717555,0.0873704056661038
0,-82,23,0,500000000,203580,211120,0.03738715151515149,0.08703882797784893
0,-82,23,0,500000000,506688,506688,0.03804381353383457,0.086710996952412
0,-82,23,0,500000000,42224,42224,0.037837468656716396,0.08638684255813601
0,-82,23,0,500000000,84448,126672,0.03771117037037035,0.08606629658238704
0,-82,23,0,500000000,0,0,0.03743388235294115,0.08574929257125442
0,-82,23,0,500000000,170404,212628,0.03746681459854012,0.0854357657716761
0,-82,23,0,500000000,0,0,0.03719531594202896,0.08512565307587486
0,-82,23,0,500000000,0,0,0.036927723741007175,0.08481889296799709
0,-82,23,0,500000000,253344,253344,0.03710939428571426,0.08451542547285165
0,-82,23,0,500000000,295568,337792,0.03736220141843969,0.08421519210665189
0,-82,23,0,500000000,380016,422240,0.03775783661971828,0.08391813582966891
0,-82,23,0,500000000,295568,295568,0.0380025734265734,0.08362420100070908
0,-82,23,0,500000000,253344,253344,0.03817173333333331,0.08333333333333333
0,-82,23,0,500000000,113100,168896,0.03810047999999998,0.08304547985373997
0,-82,23,0,500000000,0,0,0.037839517808219154,0.0827605888602368
0,-82,23,0,500000000,0,0,0.03758210612244896,0.08247860988423225
0,-82,23,0,500000000,0,0,0.03732817297297295,0.08219949365267865
0,-82,23,0,500000000,0,0,0.03707764832214763,0.08192319205190404
0,-82,23,0,500000000,170404,212628,0.03711010133333331,0.08164965809277261
0,-82,23,0,500000000,253344,337792,0.037277329801324484,0.08137884587711594
0,-82,23,0,500000000,380016,422240,0.037647494736842084,0.08111071056538127
0,-82,23,0,500000000,84448,168896,0.03753729673202612,0.08084520834544433
0,-82,23,0,500000000,126672,168896,0.037496020779220755,0.08058229640253803
0,-82,23,0,500000000,0,0,0.03725411096774191,0.08032193289024989
0,-82,23,0,500000000,42224,42224,0.03708192820512818,0.08006407690254357
0,-82,23,0,500000000,0,0,0.03684573757961781,0.07980868844676221
0,-82,23,0,500000000,42224,42224,0.036678318987341745,0.07955572841757301
0,-82,23,0,500000000,337792,380016,0.03697058616352199,0.07930515857181442
0,-82,23,0,500000000,337792,380016,0.03725919999999998,0.07905694150420949
0,-82,23,0,500000000,84448,84448,0.03715688944099377,0.07881104062391006
0,-82,23,0,500000000,0,0,0.03692752592592591,0.07856742013183861
0,-82,23,0,500000000,168896,168896,0.036956034355828206,0.07832604499879574
0,-82,23,0,500000000,84448,211120,0.03685744390243901,0.07808688094430304
0,-82,23,0,500000000,294060,337792,0.037072756363636356,0.0778498944161523
0,-82,23,0,500000000,126672,126672,0.0370372626506024,0.0776150525706333
0,-82,23,0,500000000,253344,337792,0.037188905389221545,0.07738232325341368
0,-82,23,0,500000000,42224,84448,0.03702940952380951,0.07715167498104596
0,-82,23,0,500000000,168896,211120,0.03705630295857987,0.07692307692307693
0,-82,23,0,500000000,337792,337792,0.03732743529411763,0.07669649888473705
0,-82,23,0,500000000,111592,168896,0.037269782456140335,0.07647191129018725
0,-82,23,0,500000000,541372,591136,0.037827869767441846,0.07624928516630233
0,-82,23,0,500000000,253344,295568,0.037969683236994206,0.07602859212697055
0,-82,23,0,500000000,211120,211120,0.03805013333333331,0.07580980435789034
0,-82,23,0,500000000,422240,464464,0.03842662399999998,0.07559289460184544
0,-82,23,0,500000000,84448,126672,0.038326399999999976,0.07537783614444091
0,-82,23,0,500000000,253344,253344,0.03846219209039546,0.07516460280028288
0,-82,23,0,500000000,128180,170404,0.038423370786516836,0.07495316889958614
0,-82,23,0,500000000,168896,168896,0.03844097430167596,0.07474350927519359
0,-82,23,0,500000000,295568,337792,0.03863160888888887,0.07453559924999299
