153.81270388403996,0.7215586386589368,40.92311671880867,40.431797135659146,42.83818624250376,55.732918612342864,14.809801893534193,0.0,0.0,0.0,0.0,-70.25247720967103,-68.77278355621596,-62.116844602609724,-68.92826274848747,7.0,7.0,7.0,7.0
185.90148834125856,0.7379445796336522,40.108649038157,61.03789942380773,61.038432899408924,42.89537215678995,20.929783861251927,0.0,0.0,0.0,0.0,-62.0,-62.0,-73.28358399184297,-73.09737248840804,7.0,7.0,7.0,7.0
167.76763550560744,0.6652747965502349,54.84405936291341,50.36668409855337,61.03746542510871,6.193406062195293,50.170079919750066,0.0,0.0,0.0,0.0,-75.3024184841287,-62.0,-72.46759941089837,-62.8419922713611,7.0,7.0,7.0,7.0
166.4478017780565,0.664056496992973,50.443816040179414,55.65653209184758,5.212716051668165,53.34251631672308,52.236037317817676,0.0,0.0,0.0,0.0,-67.82865251003034,-69.45614035087719,-62.949077341938086,-68.69763844487986,7.0,7.0,7.0,7.0
186.39695943592926,0.7553378431681278,35.11245621122083,25.925129050082887,38.40366899616887,61.03758526130372,61.030576128373774,0.0,0.0,0.0,0.0,-77.39731857842094,-77.33825018076645,-62.0,-62.0,7.0,7.0,7.0,7.0
243.16853090696506,0.9960044554101066,0.5147539474017364,61.03558900307639,61.03478187315623,60.52083505567465,60.5773249750578,0.0,0.0,0.0,0.0,-62.0,-62.0,-62.11880452942268,-62.09093439732764,7.0,7.0,7.0,7.0
179.36699881829622,0.7346046624196175,32.553143334975054,61.036891104163644,28.49331656766713,61.046459902642184,28.7903312438233,0.0,0.0,0.0,0.0,-62.0,-62.55452476807282,-62.0,-62.0,7.0,7.0,7.0,7.0
128.21228866240338,0.9800812920939862,1.7229828665037878,32.13051384726889,32.70385311368252,32.39705145427324,30.980870247178732,0.0,0.0,0.0,0.0,-77.58546641470538,-77.967306088407,-77.72090645765888,-78.76577669902913,7.0,7.0,7.0,7.0
131.83242028458417,0.8455894685886265,13.528655647249089,39.5572840636059,38.28378778848255,26.02862841635681,27.962720016138928,0.0,0.0,0.0,0.0,-71.92912318742377,-63.53487807836952,-64.60727796793371,-64.26865671641791,7.0,7.0,7.0,7.0
177.63168848067613,0.7275813874696074,33.34688704009162,61.032394168781735,27.871506180912366,27.690450545445202,61.037337585536825,0.0,0.0,0.0,0.0,-62.0,-65.63570938999315,-64.89344121191255,-62.0,7.0,7.0,7.0,7.0
166.7213678883671,0.7334457715691407,38.61620476943243,50.907829563310344,32.349595223031876,61.04007393572865,22.42386916629622,0.0,0.0,0.0,0.0,-64.19785876055178,-70.58868205510052,-62.0,-72.17384649026897,7.0,7.0,7.0,7.0
126.27530321809512,0.8270764418031109,18.588524131996845,22.765996485554968,30.56464475483055,41.35452061755181,31.590141360157787,0.0,0.0,0.0,0.0,-73.99728874830546,-77.89394946808511,-76.4943729903537,-76.88716956802064,7.0,7.0,7.0,7.0
209.95456455002332,0.9467628553159438,7.41063643711157,55.62142910693338,54.803992540804884,51.31835023246323,48.21079266982181,0.0,0.0,0.0,0.0,-62.59102564102564,-62.92319307429032,-64.55933290570879,-62.46017094017094,7.0,7.0,7.0,7.0
185.7885070798618,0.7618108091237263,29.640222185296118,31.40746605341583,61.04768823871195,60.8814267602704,32.451926027463614,0.0,0.0,0.0,0.0,-72.25004112518506,-62.0,-62.0,-73.87345879299157,7.0,7.0,7.0,7.0
120.06955849517743,0.7770601236595522,23.551423471048846,27.86497282159791,20.43997109874582,27.77322000503904,43.991394569794664,0.0,0.0,0.0,0.0,-67.81365820178449,-77.12012813667913,-68.26228944654521,-77.02279309910591,7.0,7.0,7.0,7.0
171.92275542814284,0.6368963321042949,60.25615029416877,61.01848971808854,54.158756164173134,0.7623394239197663,55.9831701219614,0.0,0.0,0.0,0.0,-62.0,-63.74550956657556,-65.68202080237741,-70.2117994100295,7.0,7.0,7.0,7.0
163.561692023683,0.6851398653820073,50.138513971060256,10.89289939892175,51.22175369860289,61.031413369982005,40.41562555617638,0.0,0.0,0.0,0.0,-67.40789473684211,-72.31516271430039,-62.0,-67.99213875717494,7.0,7.0,7.0,7.0
179.21878257020575,0.7340449294374845,32.59571957860253,28.695513857342384,28.447576129988118,61.032396874284615,61.04329570859065,0.0,0.0,0.0,0.0,-62.0,-62.0,-62.0,-62.0,7.0,7.0,7.0,7.0
