Simulation time: 50.0 s
Waiting for simulation script to connect on port: tcp://localhost:50000
Please start proper ns-3 simulation script using ./waf --run "..."
Start
Progress: 0% 10% 20% 30% 40% 50% 60% 70% 80% 90% 100%
Done
Final step: 42992
Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   0  -64.0        23    0.715186088357661953    0.034647946433761852          7.20               832
   0  -63.0        23    0.683335827305356358    0.046778026972498797          4.08               456
   0  -81.0        23    0.371863847642401379    0.132453235706504385          1.64                56
   0  -80.0        23    0.409688260141442995    0.124034734589208454          1.77                64
   0  -78.0        23    0.423721660242471487    0.105999788000636003          1.45                88
   0  -74.0        23    0.486986912291083984    0.081923192051904042          2.13               148
   0  -69.0        23    0.804657712322188412    0.030700277992275836          7.97              1060
   0  -62.0        23    0.883273532617345314    0.015967841215554487         23.74              3921
                                                                              50.00              6625    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   1  -64.0        23    0.331330781968425692    0.095782628522115137          2.94               108
   1  -81.0        23    0.180057776363611477    0.149071198499985985          6.57                44
   1  -77.0        23    0.175635461503956813    0.158113883008418971          4.14                39
   1  -72.0        23    0.188346836595210593    0.137360563948689035          5.37                52
   1  -71.0        23    0.112465713899918829    0.164398987305357291          4.35                36
   1  -69.0        23    0.331447308281327513    0.097590007294853329          5.70               104
   1  -66.0        23    0.233445178927723790    0.108465228909328082          6.59                84
   1  -65.0        23    0.288812772088566649    0.088045090632562384          6.10               128
   1  -62.0        23    0.323054645178381117    0.090909090909090912          8.01               120
                                                                              49.77               715    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   2  -82.0        23    0.201558957415014506    0.242535625036332969          3.73                16
   2  -81.0        23    0.123164188023948254    0.242535625036332969          6.20                16
   2  -80.0        23    0.058275160742797559    0.242535625036332969          4.85                16
   2  -79.0        23    0.043215062194309269    0.277350098112614574          4.51                12
   2  -76.0        23    0.104926630754552802    0.242535625036332969          4.78                16
   2  -75.0        23    0.144490112216439981    0.218217890235992362          3.16                20
   2  -70.0        23    0.378304240906528810    0.174077655955697852          0.96                32
   2  -69.0        23    0.475860905156328451    0.101534616513361903         11.35                96
   2  -62.0        23    0.583868927244530322    0.074953168899586142         10.02               177
                                                                              49.55               401    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   3  -64.0        23    0.534251276980722278    0.096673648904566353          6.07               106
   3  -82.0        23    0.147486396725743346    0.200000000000000011          5.13                24
   3  -80.0        23    0.119004619001374171    0.242535625036332969          2.89                16
   3  -79.0        23    0.266133468024343400    0.174077655955697852          3.28                32
   3  -77.0        23    0.330863584822741474    0.156173761888606072          2.55                40
   3  -73.0        23    0.485174293959643066    0.090909090909090912          5.75               120
   3  -71.0        23    0.446106482516292480    0.103695169473042526          7.66                92
   3  -69.0        23    0.606026848622955416    0.079808688446762213          3.86               156
   3  -68.0        23    0.571534902009133816    0.069843029576957816          2.74               204
   3  -67.0        23    0.564974323696206926    0.101534616513361903          2.99                96
   3  -66.0        23    0.605830350059205158    0.069843029576957816          4.09               204
   3  -62.0        23    0.563631181503616685    0.113960576459637947          2.71                76
                                                                              49.72              1166    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   4  -63.0        23    0.736141501694131728    0.020012010810811352         20.53              2496
   4  -81.0        23    0.179117025312146405    0.164398987305357291          5.31                36
   4  -79.0        23    0.080246349221166302    0.218217890235992362          3.43                20
   4  -78.0        23    0.152329350018492182    0.200000000000000011          1.90                24
   4  -75.0        23    0.433485630092945107    0.120385853085769198          2.15                68
   4  -73.0        23    0.252424767529391691    0.174077655955697852          1.60                32
   4  -70.0        23    0.364426503213956088    0.149071198499985985          1.00                44
   4  -68.0        23    0.455793983819563042    0.090909090909090912          2.29               120
   4  -65.0        23    0.633106703457753994    0.068518870982753166          2.29               212
   4  -62.0        23    0.720215525546192947    0.028903665650803999          9.48              1196
                                                                              50.00              4248    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   5  -64.0        23    0.621595183619263913    0.051639777949432225          4.22               374
   5  -81.0        23    0.092113305494899059    0.200000000000000011          6.31                24
   5  -80.0        23    0.113192528320558733    0.200000000000000011          5.11                24
   5  -79.0        23    0.111380408463583214    0.174077655955697852          5.95                32
   5  -78.0        23    0.227982835552359903    0.149071198499985985          4.17                44
   5  -75.0        23    0.294905582028543722    0.111111111111111105          7.00                80
   5  -70.0        23    0.479813065993187959    0.089442719099991588          2.59               124
   5  -69.0        23    0.508441401932353543    0.062378286155180533          5.36               256
   5  -65.0        23    0.583000284464130991    0.052057920629535355          4.17               368
   5  -62.0        23    0.605906610318909133    0.042070316191167127          5.11               564
                                                                              49.99              1890    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   6  -64.0        23    0.570437165851591987    0.057259833431386825          3.30               304
   6  -81.0        23    0.068065668419339170    0.185695338177051861          6.25                28
