Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,15.0165,5.21245,13.3784,4.92694,9.56874,4.66369,37.2829,8.49341,0.32156,0,1.32046,0,0,6.85138,320992,484055936,182440,275119520,25924,39093392,2045,4472,0,0,0,0
1,0,0,0,0,0.622888,13.1195,0.4869,45.774,11.1056,0,2.41008,15.1873,0,17.0711,0,0,0,0,0,0,0,0,25924,39093392,0,0
2,0,2.91165,0,2.50268,8.11266,7.35358,33.5766,10.9662,0.295232,0,1.49636,1.2e-05,0,9.17463,320998,484064984,164852,248596816,14481,21837348,1283,4611,0,0,0,0
3,0,0,0,0,0.553337,14.1206,0.439084,44.8907,7.04402,0,2.34178,17.7287,0,17.7762,0,0,0,0,0,0,0,0,14487,21846396,0,0
4,0,4.05893,0,3.78025,4.79405,12.6299,38.7689,3.81606,0.342492,0,0.078912,0,0,3.39466,321003,484072524,196529,296365732,20187,30441996,1973,5066,0,0,0,0
5,0,0,0,0,0.637196,18.0631,0.516048,40.7872,10.7081,0,0.281276,22.4781,0,7.31964,0,0,0,0,0,0,0,0,20192,30449536,0,0
6,0,2.83343,0,2.1685,5.4164,17.0045,30.3257,7.2568,0.257652,0,1.83797,7.2e-05,0,5.16111,321008,484080064,151424,228347392,14092,21250736,1211,4200,0,0,0,0
7,0,0,0,0,0.553667,21.5161,0.384788,37.5488,6.66636,0,0.9878,16.8126,0,13.082,0,0,0,0,0,0,0,0,14103,21267324,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,148.759,61.0344,147,61.039,1.45832,0.173648,58.2645,0.130228,0.130228,0,0,0,0,0,320992,484055936,303581,457800148,303553,457757924,10853,0,0,0,0,0
1,0,0,0,0,1.46067,0.356704,0.347288,57.8568,57.7185,0,0.138296,0,0,0,0,0,0,0,0,0,0,0,303553,457757924,0,0
2,0,61.037,0,61.039,1.48561,0.173803,58.2673,0.130276,0.130276,0,0,0,0,0,320998,484064984,303595,457821260,303566,457777528,10853,0,0,0,0,0
3,0,0,0,0,1.48772,0.357097,0.347356,57.8595,57.7212,0,0.138296,0,0,0,0,0,0,0,0,0,0,0,303566,457777528,0,0
4,0,14.8126,0,12.1267,5.65803,5.05081,40.2728,9.04671,0.291756,0,0.223608,0,0,8.53134,321003,484072524,203559,306966972,73670,111094360,3937,3336,0,0,0,0
5,0,0,0,0,1.86529,8.99703,0.472648,48.6881,21.1287,0,0.41484,12.1602,0,14.9843,0,0,0,0,0,0,0,0,73670,111094360,0,0
6,0,11.8746,0,12.7957,8.34854,3.27087,36.6744,11.7321,0.2691,0,0.15302,0,0,11.3099,321008,484080064,181285,273377780,59058,89059464,3017,3459,0,0,0,0
7,0,0,0,0,1.86837,9.35147,0.42658,48.3766,16.2395,0,0.362916,9.10423,0,22.67,0,0,0,0,0,0,0,0,59036,89026288,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,83.2319,9.8024,83.5257,9.84121,3.2273,4.88095,26.4336,25.4796,0.194244,0,14.9228,0,0,10.3625,320992,484055936,134570,202931560,48752,73518016,2631,2179,0,0,0,0
1,0,0,0,0,1.43704,10.3996,0.314644,47.8648,14.1114,0,14.7349,6.48463,0,12.5338,0,0,0,0,0,0,0,0,48752,73518016,0,0
2,0,60.9003,0,60.8695,1.49475,0.306078,58.1371,0.129992,0.129992,0,0,0,0,0,320998,484064984,302915,456795820,302886,456752088,10829,0,0,0,0,0
3,0,0,0,0,1.6299,0.355952,0.346592,57.7302,57.5919,0,0.138296,0,0,0,0,0,0,0,0,0,0,0,302886,456752088,0,0
4,0,9.72258,0,10.1114,3.23681,4.65524,26.5554,25.5686,0.19542,0,15.1315,0,0,10.2418,321003,484072524,135191,203868028,48355,72919340,2637,2195,0,0,0,0
5,0,0,0,0,1.43707,10.399,0.3164,47.8636,14.1565,0,14.6886,6.43672,0,12.5818,0,0,0,0,0,0,0,0,48355,72919340,0,0
6,0,2.80669,0,2.70354,9.91194,5.6336,29.1048,15.3697,0.237792,0,0.27834,0,0,14.8536,321008,484080064,139447,210286076,13959,21050172,1152,3831,0,0,0,0
7,0,0,0,0,1.44313,11.1173,0.354152,47.1015,6.30122,0,0.50734,13.5882,0,26.7047,0,0,0,0,0,0,0,0,13959,21050172,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,69.2401,0.399721,68.3607,0.230422,6.38242,16.1646,26.7965,10.67,0.22962,0,0.147124,0,0,10.2932,320992,484055936,131461,198243188,1988,2997904,395,4301,0,0,0,0
1,0,0,0,0,0.210278,18.1496,0.33132,41.3222,2.277,0,0.351768,20.7744,0,17.919,0,0,0,0,0,0,0,0,1992,3003936,0,0
