Simulation time: 50.0 s
Waiting for simulation script to connect on port: tcp://localhost:50000
Please start proper ns-3 simulation script using ./waf --run "..."
Start
Progress: 0% 10% 20% 30% 40% 50% 60% 70% 80% 90% 100%
Done
Final step: 54706
Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   0  -64.0        15    0.865888051563708627    0.021821789023599238         12.98              2099
   0  -63.0        15    0.836059784480850943    0.034001020045902296          5.39               864
   0  -82.0        15    0.330501823219310098    0.164398987305357291          1.01                36
   0  -81.0        15    0.554167046500635418    0.109764259989690346          1.25                82
   0  -78.0        15    0.807085425777936072    0.036249971679720688          6.23               760
   0  -77.0        15    0.831675612399646824    0.032986956237702106          7.40               918
   0  -67.0        15    0.854648858441384940    0.026002548374617188          9.73              1478
   0  -62.0        15    0.836784015658186719    0.030860669992418380          6.00              1049
                                                                              50.00              7286    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   1  -64.0        15    0.398779720784782410    0.098058067569092022          7.62               103
   1  -81.0        15    0.018559514292994482    0.258198889747161098          4.39                14
   1  -80.0        15    0.010898874700106167    0.223606797749978964          6.55                19
   1  -79.0        15    0.076517559256481349    0.213200716355610442          6.53                21
   1  -77.0        15    0.220314045965088412    0.166666666666666657          4.56                35
   1  -70.0        15    0.165751669927634682    0.169030850945703304          4.64                34
   1  -69.0        15    0.253704952449262888    0.160128153805087131          3.46                38
   1  -66.0        15    0.327167027767194141    0.128036879932895975          3.86                60
   1  -65.0        15    0.295419679200595864    0.132453235706504385          4.25                56
   1  -62.0        15    0.305545614979822966    0.141421356237309503          3.99                49
                                                                              49.86               429    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   2  -64.0        15    0.640297903335136698    0.054312544659356837          3.17               338
   2  -82.0        15    0.208325371982995083    0.200000000000000011          4.16                24
   2  -81.0        15    0.092892923512190931    0.229415733870561772          4.06                18
   2  -80.0        15    0.160707270937124003    0.192450089729875262          4.91                26
   2  -79.0        15    0.338751771952413905    0.142857142857142849          6.74                48
   2  -78.0        15    0.354633418597342487    0.136082763487954339          7.77                53
   2  -77.0        15    0.288420367524042598    0.179605302026774910          4.69                30
   2  -70.0        15    0.535141681917760792    0.080321932890249886          7.46               154
   2  -69.0        15    0.516653521367112734    0.099503719020998915          4.19               100
   2  -62.0        15    0.617942458130322003    0.058823529411764705          2.47               288
                                                                              49.60              1079    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   3  -64.0        15    0.832170263034791802    0.025768403601503658         10.27              1505
   3  -82.0        15    0.274609147096585238    0.171498585142508847          3.34                33
   3  -79.0        15    0.195131177401547867    0.196116135138184045          3.27                25
   3  -77.0        15    0.474739016102197375    0.123091490979332738          1.49                65
   3  -73.0        15    0.710220278116990955    0.062500000000000000          2.75               255
   3  -72.0        15    0.768162958628369696    0.052486388108147798          3.93               362
   3  -68.0        15    0.822303912415682792    0.031670317760976820          7.07               996
   3  -67.0        15    0.780129395830113648    0.049147318718299041          3.01               413
   3  -66.0        15    0.833803701875002745    0.024899052235614633         10.81              1612
   3  -62.0        15    0.797887729604124241    0.039253433598942983          4.05               648
                                                                              50.00              5914    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   4  -64.0        15    0.468733718659937626    0.066964953018242498          3.15               222
   4  -63.0        15    0.424590748354139402    0.086710996952411995          1.35               132
