Node,CST,Tx power,IP address,x,y,z
1,-82,15,10.1.1.2,0.861593,3.7901,1.5
2,-82,23,10.1.2.1,14.116,3.8469,1.5
3,-82,15,10.1.2.2,13.0725,6.65956,1.5
4,-82,23,10.1.3.1,26.7265,6.30893,1.5
5,-82,15,10.1.3.2,24.6478,8.47196,1.5
6,-82,23,10.1.4.1,33.336,4.16061,1.5
7,-82,15,10.1.4.2,30.533,3.09144,1.5
8,-82,23,10.1.5.1,46.1585,5.72243,1.5
9,-82,15,10.1.5.2,43.499,7.11061,1.5
10,-82,23,10.1.6.1,56.651,3.49741,1.5
11,-82,15,10.1.6.2,53.6533,3.61506,1.5
12,-82,23,10.1.7.1,66.1155,3.13071,1.5
13,-82,15,10.1.7.2,67.1789,0.325478,1.5
14,-82,23,10.1.8.1,76.7505,5.68645,1.5
15,-82,15,10.1.8.2,74.5984,3.59637,1.5
16,-82,23,10.1.9.1,85.912,4.45195,1.5
17,-82,15,10.1.9.2,86.7573,1.5735,1.5
18,-82,23,10.1.10.1,96.2627,6.0669,1.5
19,-82,15,10.1.10.2,94.6262,8.58123,1.5
20,-82,23,10.1.11.1,3.70969,14.6901,1.5
21,-82,15,10.1.11.2,2.02274,17.1708,1.5
22,-82,23,10.1.12.1,16.863,14.7228,1.5
23,-82,15,10.1.12.2,14.2601,13.2312,1.5
24,-82,23,10.1.13.1,24.594,15.6908,1.5
25,-82,15,10.1.13.2,25.9339,18.375,1.5
26,-82,23,10.1.14.1,35.7663,16.5906,1.5
27,-82,15,10.1.14.2,35.7223,13.5909,1.5
28,-82,23,10.1.15.1,43.3939,13.0698,1.5
29,-82,15,10.1.15.2,41.2166,15.1337,1.5
30,-82,23,10.1.16.1,55.2382,13.449,1.5
31,-82,15,10.1.16.2,54.0446,16.2013,1.5
32,-82,23,10.1.17.1,63.2626,14.3893,1.5
33,-82,15,10.1.17.2,66.214,13.851,1.5
34,-82,23,10.1.18.1,76.5881,15.9526,1.5
35,-82,15,10.1.18.2,74.9712,13.4256,1.5
36,-82,23,10.1.19.1,83.5469,16.098,1.5
37,-82,15,10.1.19.2,81.4649,13.938,1.5
38,-82,23,10.1.20.1,96.9566,13.9351,1.5
39,-82,15,10.1.20.2,95.8388,16.7191,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,23,10.1.1.1,4.49264,3.06126,1.5
1,-82,15,10.1.1.2,5.81523,0.368539,1.5
2,-82,23,10.1.2.1,15.88,5.34752,1.5
3,-82,15,10.1.2.2,15.9117,2.34769,1.5
4,-82,23,10.1.3.1,23.6363,3.82367,1.5
5,-82,15,10.1.3.2,24.3127,6.74641,1.5
6,-82,23,10.1.4.1,36.6477,3.93666,1.5
7,-82,15,10.1.4.2,37.3227,6.85973,1.5
8,-82,23,10.1.5.1,46.7649,4.89016,1.5
9,-82,15,10.1.5.2,46.5546,1.89754,1.5
10,-82,23,10.1.6.1,55.3832,4.91766,1.5
11,-82,15,10.1.6.2,54.4688,2.06042,1.5
12,-82,23,10.1.7.1,66.5637,4.74954,1.5
13,-82,15,10.1.7.2,65.8744,7.66928,1.5
14,-82,23,10.1.8.1,75.0686,5.84305,1.5
15,-82,15,10.1.8.2,73.4028,8.33811,1.5
16,-82,23,10.1.9.1,83.3952,5.80346,1.5
