0,-75.6468,-74.4668,-70.8674,-69.6024,-46.7324
1,-76.5251,-75.4186,-69.6109,-68.1561,-46.7324
2,-73.1863,-72.942,-71.8919,-71.5358,-46.7324
3,-73.7582,-72.4751,-71.77,-70.2616,-46.7324
4,-71.6458,-70.1867,-46.7324
5,-70.9883,-69.524,-46.7324
6,-79.4272,-78.5447,-46.7324
7,-79.817,-78.9461,-46.7324
8,-68.4508,-66.5625,-46.7324
9,-67.9243,-66.0448,-46.7324
10,-81.8233,-81.5032,-76.2713,-75.2575,-71.5358,-70.2616,-46.7324
11,-81.1554,-80.8409,-77.0523,-76.1155,-72.942,-71.77,-46.7324
12,-81.5151,-46.7324
13,-81.394,-46.7324
14,-70.1867,-69.524,-46.7324
15,-71.6458,-70.9883,-46.7324
16,-46.7324
17,-46.7324
18,-46.7324
19,-46.7324
20,-80.4623,-79.7746,-78.9461,-78.5447,-70.8674,-69.6109,-46.7324
21,-80.3684,-79.817,-79.6491,-79.4272,-69.6024,-68.1561,-46.7324
22,-46.7324
23,-46.7324
24,-80.4623,-80.3684,-76.5251,-76.1155,-75.6468,-75.2575,-72.4751,-71.8919,-46.7324
25,-79.7746,-79.6491,-77.0523,-76.2713,-75.4186,-74.4668,-73.7582,-73.1863,-46.7324
26,-81.8233,-81.5151,-81.394,-81.1554,-46.7324
27,-81.5032,-80.8409,-46.7324
28,-66.5625,-66.0448,-46.7324
29,-68.4508,-67.9243,-46.7324
30,-46.7324
31,-46.7324
