Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,178.854,58.8823,179.112,58.9881,2.5455,0.724241,95.6171,1.14156,0.233856,0,0.065044,0,0,0.84266,534988,806761904,497952,750911616,488083,736029164,17520,266,0,0,0,0
1,0,0,0,0,2.45537,1.38873,0.594096,95.5849,93.2834,0,0.296812,0.958512,0,1.04622,0,0,0,0,0,0,0,0,488083,736029164,0,0
2,0,58.6392,0,58.7052,2.71033,0.706076,95.6891,0.95704,0.276288,0,0.06126,0,0,0.619492,534996,806773968,498048,751056384,486068,732990544,17468,321,0,0,0,0
3,0,0,0,0,2.60269,1.32411,0.653496,95.4769,93.0411,0,0.293528,1.34184,0,0.800452,0,0,0,0,0,0,0,0,486068,732990544,0,0
4,0,61.002,0,61.0113,2.41328,0.2908,97.0807,0.221732,0.221732,0,0,0,0,0,535005,806787540,505801,762747908,505653,762524724,18074,0,0,0,0,0
5,0,0,0,0,2.41718,0.595632,0.585232,96.4031,96.1728,0,0.230336,0,0,0,0,0,0,0,0,0,0,0,505653,762524724,0,0
6,0,0.330192,0,0.407763,8.09725,85.7364,2.89454,3.27971,0.021696,0,0.005544,0,0,3.25247,474947,716220076,13848,20882784,2737,4127396,188,325,0,0,0,0
7,0,0,0,0,2.52513,92.7624,0.033556,4.70192,1.00124,0,0.18016,1.55844,0,1.96209,0,0,0,0,0,0,0,0,2737,4127396,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,127.606,61.043,127.342,61.0559,2.40532,0.289328,97.1172,0.216988,0.216988,0,0,0,0,0,534988,806761904,506021,763079668,505993,763037444,18083,0,0,0,0,0
1,0,0,0,0,2.40922,0.594304,0.578648,96.4413,96.211,0,0.230336,0,0,0,0,0,0,0,0,0,0,0,505993,763037444,0,0
2,0,61.0379,0,61.039,2.44045,0.289296,97.1094,0.216964,0.216964,0,0,0,0,0,534996,806773968,505979,763016332,505951,762974108,18081,0,0,0,0,0
3,0,0,0,0,2.44436,0.594256,0.578584,96.4336,96.203,0,0.230572,0,0,0,0,0,0,0,0,0,0,0,505951,762974108,0,0
4,0,5.48309,0,5.20924,4.86066,0.555466,93.6017,1.05448,0.994884,0,0.059328,0,0,0.000264,535005,806787540,482645,727828660,45450,68538600,14487,2793,0,0,0,0
5,0,0,0,0,4.98527,0.84232,1.62679,92.6126,77.6459,0,0.230572,14.7361,0,0,0,0,0,0,0,0,0,0,45450,68538600,0,0
6,0,0.042224,0,0.0373984,11.0233,0.260048,87.9762,0.769668,0.769668,0,0,0,0,0,535013,806799604,446940,673985520,350,527800,291,15672,0,0,0,0
7,0,0,0,0,1.30631,10.3156,1.09473,87.3072,2.12392,0,0.302364,74.632,0,10.2489,0,0,0,0,0,0,0,0,350,527800,0,0
