Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,20.4338,7.55137,1.5
1,-82,0,10.1.1.2,23.5198,1.26834,1.5
2,-82,0,10.1.2.1,32.9197,28.1277,1.5
3,-82,0,10.1.2.2,32.9936,21.1281,1.5
4,-82,0,10.1.3.1,12.7264,14.413,1.5
5,-82,0,10.1.3.2,14.3048,21.2327,1.5
6,-82,0,10.1.4.1,39.8291,15.4299,1.5
7,-82,0,10.1.4.2,41.4042,22.2504,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,27.842,40.2543,1.5
1,-82,0,10.1.1.2,21.0556,41.9704,1.5
2,-82,0,10.1.2.1,15.1741,35.8026,1.5
3,-82,0,10.1.2.2,11.7613,29.6909,1.5
4,-82,0,10.1.3.1,26.7221,18.543,1.5
5,-82,0,10.1.3.2,31.096,24.0082,1.5
6,-82,0,10.1.4.1,28.6518,29.0611,1.5
7,-82,0,10.1.4.2,35.6177,28.3709,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,39.7882,36.2101,1.5
1,-82,0,10.1.1.2,33.9988,32.2752,1.5
2,-82,0,10.1.2.1,17.4435,8.87406,1.5
3,-82,0,10.1.2.2,12.565,3.85404,1.5
4,-82,0,10.1.3.1,23.0176,24.5891,1.5
5,-82,0,10.1.3.2,22.7637,31.5845,1.5
6,-82,0,10.1.4.1,39.7225,25.7482,1.5
7,-82,0,10.1.4.2,45.9935,22.6377,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,13.6044,38.7685,1.5
1,-82,0,10.1.1.2,19.0249,34.3393,1.5
2,-82,0,10.1.2.1,24.4211,19.7299,1.5
3,-82,0,10.1.2.2,31.2304,21.353,1.5
4,-82,0,10.1.3.1,7.82,38.7719,1.5
5,-82,0,10.1.3.2,14.5725,40.617,1.5
6,-82,0,10.1.4.1,35.7876,17.2221,1.5
7,-82,0,10.1.4.2,32.3854,23.3397,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,19.476,9.04609,1.5
1,-82,0,10.1.1.2,26.4737,8.86582,1.5
2,-82,0,10.1.2.1,30.2118,25.521,1.5
3,-82,0,10.1.2.2,23.9588,28.6674,1.5
4,-82,0,10.1.3.1,23.8507,26.2964,1.5
5,-82,0,10.1.3.2,28.0055,20.6628,1.5
6,-82,0,10.1.4.1,20.0907,26.0924,1.5
7,-82,0,10.1.4.2,24.6417,31.4111,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,23.7139,21.4784,1.5
1,-82,0,10.1.1.2,24.7883,28.3955,1.5
2,-82,0,10.1.2.1,16.1201,26.6577,1.5
3,-82,0,10.1.2.2,16.3086,33.6552,1.5
4,-82,0,10.1.3.1,39.0893,29.0054,1.5
5,-82,0,10.1.3.2,44.715,24.8399,1.5
6,-82,0,10.1.4.1,24.3269,15.8605,1.5
7,-82,0,10.1.4.2,27.2816,22.2064,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,21.1904,9.45813,1.5
1,-82,0,10.1.1.2,14.1924,9.62423,1.5
2,-82,0,10.1.2.1,18.4532,10.8764,1.5
3,-82,0,10.1.2.2,17.185,17.7606,1.5
4,-82,0,10.1.3.1,12.8372,28.7027,1.5
5,-82,0,10.1.3.2,17.5315,23.5101,1.5
6,-82,0,10.1.4.1,36.7646,30.3805,1.5
7,-82,0,10.1.4.2,31.5043,25.7621,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,12.6002,41.0759,1.5
1,-82,0,10.1.1.2,12.9933,48.0648,1.5
2,-82,0,10.1.2.1,35.5715,35.7989,1.5
3,-82,0,10.1.2.2,37.7406,42.4543,1.5
4,-82,0,10.1.3.1,31.6815,27.5357,1.5
5,-82,0,10.1.3.2,26.8241,32.5761,1.5
6,-82,0,10.1.4.1,9.56067,15.1838,1.5
7,-82,0,10.1.4.2,2.73843,16.7513,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,33.0153,42.6641,1.5
1,-82,0,10.1.1.2,39.9107,43.8699,1.5
2,-82,0,10.1.2.1,28.8031,35.2755,1.5
3,-82,0,10.1.2.2,21.855,34.425,1.5
4,-82,0,10.1.3.1,22.7053,25.2972,1.5
5,-82,0,10.1.3.2,28.1857,20.9422,1.5
6,-82,0,10.1.4.1,40.086,36.5277,1.5
7,-82,0,10.1.4.2,37.1282,30.1833,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,21.8917,33.635,1.5
1,-82,0,10.1.1.2,27.4515,29.3819,1.5
2,-82,0,10.1.2.1,8.01323,37.964,1.5
3,-82,0,10.1.2.2,14.6733,35.8091,1.5
4,-82,0,10.1.3.1,22.367,20.9605,1.5
5,-82,0,10.1.3.2,28.775,23.7778,1.5
6,-82,0,10.1.4.1,19.9904,38.1837,1.5
7,-82,0,10.1.4.2,13.6053,41.0526,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,34.6078,39.0811,1.5
1,-82,0,10.1.1.2,39.5084,34.0827,1.5
2,-82,0,10.1.2.1,11.8004,7.38404,1.5
3,-82,0,10.1.2.2,14.5485,0.946001,1.5
4,-82,0,10.1.3.1,26.1595,12.4889,1.5
5,-82,0,10.1.3.2,33.1422,12.9812,1.5
6,-82,0,10.1.4.1,34.7122,42.5752,1.5
7,-82,0,10.1.4.2,27.904,44.2025,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,26.4722,37.6622,1.5
1,-82,0,10.1.1.2,30.1681,31.7175,1.5
2,-82,0,10.1.2.1,13.936,33.7112,1.5
3,-82,0,10.1.2.2,20.7235,31.9997,1.5
4,-82,0,10.1.3.1,18.1415,39.2541,1.5
5,-82,0,10.1.3.2,12.003,35.8897,1.5
6,-82,0,10.1.4.1,24.9906,13.6758,1.5
7,-82,0,10.1.4.2,24.4085,20.6515,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,38.7606,15.5735,1.5
1,-82,0,10.1.1.2,44.6366,11.7692,1.5
2,-82,0,10.1.2.1,39.2041,34.0211,1.5
3,-82,0,10.1.2.2,40.2843,27.1049,1.5
4,-82,0,10.1.3.1,33.6213,7.79185,1.5
5,-82,0,10.1.3.2,28.8717,2.6498,1.5
6,-82,0,10.1.4.1,10.8156,13.8508,1.5
7,-82,0,10.1.4.2,3.82738,14.2569,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,32.7584,41.0944,1.5
1,-82,0,10.1.1.2,39.7485,41.466,1.5
2,-82,0,10.1.2.1,35.2693,22.2868,1.5
3,-82,0,10.1.2.2,32.3387,28.6438,1.5
4,-82,0,10.1.3.1,28.8359,10.9669,1.5
5,-82,0,10.1.3.2,29.4738,17.9378,1.5
6,-82,0,10.1.4.1,31.5181,12.3936,1.5
7,-82,0,10.1.4.2,35.488,18.159,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,33.8005,29.8312,1.5
1,-82,0,10.1.1.2,35.7786,36.5459,1.5
2,-82,0,10.1.2.1,12.4103,32.2214,1.5
3,-82,0,10.1.2.2,17.871,27.8418,1.5
4,-82,0,10.1.3.1,19.6031,31.2828,1.5
5,-82,0,10.1.3.2,17.6431,38.0028,1.5
6,-82,0,10.1.4.1,12.3003,9.99805,1.5
7,-82,0,10.1.4.2,16.5746,4.45453,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,26.5153,24.2846,1.5
1,-82,0,10.1.1.2,28.7396,17.6474,1.5
2,-82,0,10.1.2.1,33.6925,29.5787,1.5
3,-82,0,10.1.2.2,27.048,31.7811,1.5
4,-82,0,10.1.3.1,25.8972,30.555,1.5
5,-82,0,10.1.3.2,19.0726,28.9976,1.5
6,-82,0,10.1.4.1,31.3744,38.0508,1.5
7,-82,0,10.1.4.2,37.9969,35.7832,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,9.49977,20.3418,1.5
1,-82,0,10.1.1.2,10.6854,13.4429,1.5
2,-82,0,10.1.2.1,36.5166,30.1969,1.5
3,-82,0,10.1.2.2,41.2628,25.0517,1.5
4,-82,0,10.1.3.1,9.06999,36.4963,1.5
5,-82,0,10.1.3.2,3.08025,32.8737,1.5
6,-82,0,10.1.4.1,18.6994,40.9434,1.5
7,-82,0,10.1.4.2,12.243,38.2388,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,28.1588,8.80427,1.5
1,-82,0,10.1.1.2,22.8752,13.396,1.5
2,-82,0,10.1.2.1,12.532,11.3875,1.5
3,-82,0,10.1.2.2,18.9985,14.0678,1.5
4,-82,0,10.1.3.1,27.4292,26.8408,1.5
5,-82,0,10.1.3.2,28.3792,19.9056,1.5
6,-82,0,10.1.4.1,9.62463,20.0579,1.5
7,-82,0,10.1.4.2,5.29066,14.561,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,8.69796,14.9321,1.5
1,-82,0,10.1.1.2,6.23406,8.38002,1.5
2,-82,0,10.1.2.1,12.9926,34.9222,1.5
3,-82,0,10.1.2.2,17.3714,29.4608,1.5
4,-82,0,10.1.3.1,11.7705,40.4099,1.5
5,-82,0,10.1.3.2,4.77373,40.1988,1.5
6,-82,0,10.1.4.1,30.0471,10.1309,1.5
7,-82,0,10.1.4.2,29.2794,3.17309,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,10.7499,9.28639,1.5
1,-82,0,10.1.1.2,17.7345,8.82317,1.5
2,-82,0,10.1.2.1,24.573,10.1161,1.5
3,-82,0,10.1.2.2,31.4439,8.77779,1.5
4,-82,0,10.1.3.1,19.027,28.5379,1.5
5,-82,0,10.1.3.2,12.0397,28.9604,1.5
6,-82,0,10.1.4.1,10.8485,8.90811,1.5
7,-82,0,10.1.4.2,17.4887,6.69283,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,24.5852,12.9138,1.5
1,-82,0,10.1.1.2,30.4228,16.7767,1.5
2,-82,0,10.1.2.1,26.4463,14.5339,1.5
3,-82,0,10.1.2.2,24.0143,7.96997,1.5
4,-82,0,10.1.3.1,24.265,41.8197,1.5
5,-82,0,10.1.3.2,24.6907,48.8067,1.5
6,-82,0,10.1.4.1,21.784,16.6581,1.5
7,-82,0,10.1.4.2,14.784,16.6813,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,33.0987,36.6543,1.5
1,-82,0,10.1.1.2,35.2177,29.9827,1.5
2,-82,0,10.1.2.1,8.42476,39.1606,1.5
3,-82,0,10.1.2.2,12.1905,33.2598,1.5
4,-82,0,10.1.3.1,13.3211,38.497,1.5
5,-82,0,10.1.3.2,9.66634,32.5269,1.5
6,-82,0,10.1.4.1,17.1179,33.09,1.5
7,-82,0,10.1.4.2,17.9989,26.1457,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,11.8346,15.7752,1.5
1,-82,0,10.1.1.2,17.4784,19.9162,1.5
2,-82,0,10.1.2.1,40.4425,22.3918,1.5
3,-82,0,10.1.2.2,33.4451,22.5834,1.5
4,-82,0,10.1.3.1,14.3279,34.1402,1.5
5,-82,0,10.1.3.2,17.9551,40.1271,1.5
6,-82,0,10.1.4.1,13.5595,40.0729,1.5
7,-82,0,10.1.4.2,6.63052,39.0786,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,23.3034,24.1765,1.5
1,-82,0,10.1.1.2,18.6502,29.4059,1.5
2,-82,0,10.1.2.1,24.5562,25.3952,1.5
3,-82,0,10.1.2.2,20.1372,30.8241,1.5
4,-82,0,10.1.3.1,35.2327,25.5135,1.5
5,-82,0,10.1.3.2,41.7318,28.1138,1.5
6,-82,0,10.1.4.1,42.9906,32.5725,1.5
7,-82,0,10.1.4.2,49.8588,33.9247,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,23.4929,10.6402,1.5
1,-82,0,10.1.1.2,30.2538,8.82595,1.5
2,-82,0,10.1.2.1,31.9979,21.4385,1.5
3,-82,0,10.1.2.2,27.0497,26.3898,1.5
4,-82,0,10.1.3.1,28.6822,18.1057,1.5
5,-82,0,10.1.3.2,30.9339,11.4777,1.5
6,-82,0,10.1.4.1,28.7284,25.4237,1.5
7,-82,0,10.1.4.2,33.7958,30.2529,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,35.5668,13.3201,1.5
1,-82,0,10.1.1.2,32.7498,19.7282,1.5
2,-82,0,10.1.2.1,40.4813,25.9764,1.5
3,-82,0,10.1.2.2,47.0974,28.2628,1.5
4,-82,0,10.1.3.1,30.8021,10.8053,1.5
5,-82,0,10.1.3.2,36.4856,14.8916,1.5
6,-82,0,10.1.4.1,28.2805,39.2352,1.5
7,-82,0,10.1.4.2,31.1953,45.5995,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,24.2985,11.4752,1.5
1,-82,0,10.1.1.2,19.6507,6.2409,1.5
2,-82,0,10.1.2.1,25.6768,29.5148,1.5
3,-82,0,10.1.2.2,21.3128,34.9879,1.5
4,-82,0,10.1.3.1,33.8115,18.8041,1.5
5,-82,0,10.1.3.2,37.5376,24.73,1.5
6,-82,0,10.1.4.1,11.1745,17.6397,1.5
7,-82,0,10.1.4.2,18.1634,17.245,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,19.3143,37.5814,1.5
1,-82,0,10.1.1.2,18.5585,30.6224,1.5
2,-82,0,10.1.2.1,24.8503,20.8605,1.5
3,-82,0,10.1.2.2,23.7575,27.7747,1.5
4,-82,0,10.1.3.1,25.3037,30.2208,1.5
5,-82,0,10.1.3.2,20.7499,24.9045,1.5
6,-82,0,10.1.4.1,20.3978,30.334,1.5
7,-82,0,10.1.4.2,15.5475,25.2868,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,17.5611,34.9096,1.5
1,-82,0,10.1.1.2,10.7812,33.1681,1.5
2,-82,0,10.1.2.1,28.9536,36.6225,1.5
3,-82,0,10.1.2.2,26.1572,30.2053,1.5
4,-82,0,10.1.3.1,37.6225,14.0628,1.5
5,-82,0,10.1.3.2,42.4819,9.02429,1.5
6,-82,0,10.1.4.1,13.7805,8.61156,1.5
7,-82,0,10.1.4.2,15.1532,15.4757,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,38.8856,38.7144,1.5
1,-82,0,10.1.1.2,43.3049,33.2858,1.5
2,-82,0,10.1.2.1,22.6709,18.4374,1.5
3,-82,0,10.1.2.2,17.685,13.5241,1.5
4,-82,0,10.1.3.1,25.1129,11.7167,1.5
5,-82,0,10.1.3.2,21.8769,5.50961,1.5
6,-82,0,10.1.4.1,39.2832,23.2227,1.5
7,-82,0,10.1.4.2,36.6171,16.7503,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,15.7411,17.2383,1.5
1,-82,0,10.1.1.2,21.0271,12.6493,1.5
2,-82,0,10.1.2.1,19.4725,36.968,1.5
3,-82,0,10.1.2.2,22.5982,30.7046,1.5
4,-82,0,10.1.3.1,40.3315,13.8557,1.5
5,-82,0,10.1.3.2,37.6264,20.3118,1.5
6,-82,0,10.1.4.1,32.0279,18.4389,1.5
7,-82,0,10.1.4.2,25.0374,18.8029,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,30.6638,19.8041,1.5
1,-82,0,10.1.1.2,25.9843,14.5981,1.5
2,-82,0,10.1.2.1,22.1627,19.2196,1.5
3,-82,0,10.1.2.2,25.0596,25.5921,1.5
4,-82,0,10.1.3.1,22.4738,21.9907,1.5
5,-82,0,10.1.3.2,24.108,15.1841,1.5
6,-82,0,10.1.4.1,20.5052,21.6422,1.5
7,-82,0,10.1.4.2,14.8986,17.4509,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,13.7177,13.0459,1.5
1,-82,0,10.1.1.2,7.48026,9.86875,1.5
2,-82,0,10.1.2.1,33.8719,38.1792,1.5
3,-82,0,10.1.2.2,35.001,45.0876,1.5
4,-82,0,10.1.3.1,26.5306,27.7332,1.5
5,-82,0,10.1.3.2,21.5461,32.648,1.5
6,-82,0,10.1.4.1,13.6491,22.8934,1.5
7,-82,0,10.1.4.2,6.71333,23.8396,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,33.8681,41.663,1.5
1,-82,0,10.1.1.2,27.8828,45.293,1.5
2,-82,0,10.1.2.1,29.986,31.1893,1.5
3,-82,0,10.1.2.2,22.988,31.3564,1.5
4,-82,0,10.1.3.1,20.7828,16.3607,1.5
5,-82,0,10.1.3.2,23.7366,22.7069,1.5
6,-82,0,10.1.4.1,11.2301,30.5327,1.5
7,-82,0,10.1.4.2,16.9403,26.4839,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,35.3843,12.7971,1.5
1,-82,0,10.1.1.2,30.9295,18.1966,1.5
2,-82,0,10.1.2.1,10.338,15.2099,1.5
3,-82,0,10.1.2.2,13.0881,8.77281,1.5
4,-82,0,10.1.3.1,32.9928,32.5005,1.5
5,-82,0,10.1.3.2,39.9813,32.0989,1.5
6,-82,0,10.1.4.1,22.0722,30.4805,1.5
7,-82,0,10.1.4.2,17.6891,25.0226,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,26.5058,39.5651,1.5
1,-82,0,10.1.1.2,21.8516,34.3365,1.5
2,-82,0,10.1.2.1,29.5573,23.7358,1.5
3,-82,0,10.1.2.2,30.7184,30.6389,1.5
4,-82,0,10.1.3.1,31.9559,33.1979,1.5
5,-82,0,10.1.3.2,31.3437,40.171,1.5
6,-82,0,10.1.4.1,20.6916,19.0313,1.5
7,-82,0,10.1.4.2,13.7817,17.9117,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,40.2816,10.4144,1.5
1,-82,0,10.1.1.2,40.8007,3.4337,1.5
2,-82,0,10.1.2.1,7.79636,36.9818,1.5
3,-82,0,10.1.2.2,14.7934,36.778,1.5
4,-82,0,10.1.3.1,38.7015,26.6267,1.5
5,-82,0,10.1.3.2,33.0735,30.7891,1.5
6,-82,0,10.1.4.1,7.49574,27.0056,1.5
7,-82,0,10.1.4.2,12.599,22.2142,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,29.7752,27.4549,1.5
1,-82,0,10.1.1.2,33.1946,33.5629,1.5
2,-82,0,10.1.2.1,42.9199,12.0083,1.5
3,-82,0,10.1.2.2,37.6784,7.36867,1.5
4,-82,0,10.1.3.1,26.7769,17.7127,1.5
5,-82,0,10.1.3.2,33.1751,20.5524,1.5
6,-82,0,10.1.4.1,20.0535,36.9859,1.5
7,-82,0,10.1.4.2,27.0401,37.4189,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,29.7793,13.5375,1.5
1,-82,0,10.1.1.2,34.3673,8.2507,1.5
2,-82,0,10.1.2.1,33.7757,27.1451,1.5
3,-82,0,10.1.2.2,37.7587,32.9015,1.5
4,-82,0,10.1.3.1,15.8357,14.3956,1.5
5,-82,0,10.1.3.2,18.0191,7.74484,1.5
6,-82,0,10.1.4.1,14.3618,15.7175,1.5
7,-82,0,10.1.4.2,20.0589,19.7848,1.5
