Node,CST,Tx power,IP address,x,y,z
18,-82,0,10.1.10.1,92.3868,79.5617,1.5
19,-82,0,10.1.10.2,89.4151,79.9728,1.5
20,-82,0,10.1.11.1,25.4335,23.3426,1.5
21,-82,0,10.1.11.2,24.4055,20.5242,1.5
22,-82,0,10.1.12.1,64.3804,51.8924,1.5
23,-82,0,10.1.12.2,66.828,50.1577,1.5
24,-82,0,10.1.13.1,88.6861,14.2396,1.5
25,-82,0,10.1.13.2,88.8315,11.2432,1.5
26,-82,0,10.1.14.1,5.04787,47.8458,1.5
27,-82,0,10.1.14.2,6.51839,45.231,1.5
28,-82,0,10.1.15.1,66.519,88.4936,1.5
29,-82,0,10.1.15.2,68.0579,91.0688,1.5
30,-82,0,10.1.16.1,36.3288,93.2545,1.5
31,-82,0,10.1.16.2,37.1634,96.1361,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,9.49573,96.2266,1.5
1,-82,0,10.1.1.2,7.4716,98.4409,1.5
2,-82,0,10.1.2.1,33.9249,22.3121,1.5
3,-82,0,10.1.2.2,33.5393,25.2872,1.5
4,-82,0,10.1.3.1,86.9266,53.6718,1.5
5,-82,0,10.1.3.2,85.8312,50.879,1.5
6,-82,0,10.1.4.1,24.2936,23.2974,1.5
7,-82,0,10.1.4.2,22.9975,26.003,1.5
8,-82,0,10.1.5.1,21.096,51.8726,1.5
9,-82,0,10.1.5.2,23.2822,53.927,1.5
10,-82,0,10.1.6.1,82.8517,78.1208,1.5
11,-82,0,10.1.6.2,84.5637,80.5843,1.5
12,-82,0,10.1.7.1,77.1093,94.7331,1.5
13,-82,0,10.1.7.2,75.48,92.2141,1.5
14,-82,0,10.1.8.1,69.748,6.53458,1.5
15,-82,0,10.1.8.2,68.314,9.16967,1.5
16,-82,0,10.1.9.1,40.7382,76.761,1.5
17,-82,0,10.1.9.2,37.8519,77.5792,1.5
18,-82,0,10.1.10.1,8.04441,30.2833,1.5
19,-82,0,10.1.10.2,5.569,31.9781,1.5
20,-82,0,10.1.11.1,60.5344,68.4967,1.5
21,-82,0,10.1.11.2,60.4866,65.4971,1.5
22,-82,0,10.1.12.1,94.6634,85.3797,1.5
23,-82,0,10.1.12.2,95.2773,88.3163,1.5
24,-82,0,10.1.13.1,50.5373,49.7389,1.5
25,-82,0,10.1.13.2,48.196,47.8632,1.5
26,-82,0,10.1.14.1,30.0089,80.5715,1.5
27,-82,0,10.1.14.2,27.5606,82.3052,1.5
28,-82,0,10.1.15.1,77.0496,70.7746,1.5
29,-82,0,10.1.15.2,76.4967,73.7232,1.5
30,-82,0,10.1.16.1,35.4655,52.7453,1.5
31,-82,0,10.1.16.2,34.5439,49.8903,1.5
Node,CST,Tx power,IP address,x,y,z
