0,-46.7324
1,-46.7324
2,-72.942,-71.5358,-46.7324
3,-71.77,-70.2616,-46.7324
4,-71.6458,-70.1867,-46.7324
5,-70.9883,-69.524,-46.7324
6,-46.7324
7,-46.7324
8,-46.7324
9,-46.7324
10,-71.5358,-70.2616,-46.7324
11,-72.942,-71.77,-46.7324
12,-46.7324
13,-46.7324
14,-70.1867,-69.524,-46.7324
15,-71.6458,-70.9883,-46.7324
