Node,Aggregate thput,Throughput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,12.473,3.02062,4.80498,6.48634,26.0618,22.6569,0.22032,0,10.517,0.001824,0,11.9178,320992,484055936,130364,196588912,15023,22654684,1048,3609,0,0,0,0
1,0,0,1.23182,12.4203,0.33352,46.0191,6.54162,0,10.0259,11.9497,0,17.5019,0,0,0,0,0,0,0,0,15611,23541388,0,0
2,0,1.60632,7.70337,10.8081,17.8312,23.6616,0.140808,0,10.2556,0.003204,0,13.262,320998,484064984,83301,125617908,7989,12047412,654,2322,0,0,0,0
3,0,0,1.12682,24.5859,0.215488,34.0761,4.00416,0,9.0348,4.41058,0,16.6265,0,0,0,0,0,0,0,0,8304,12522432,0,0
4,0,0.91807,7.55731,11.2516,30.7349,10.461,0.259868,0,0.338116,0.00156,0,9.86143,321003,484072524,151027,227748716,4566,6885528,376,5029,0,0,0,0
5,0,0,1.41746,12.6755,0.3789,45.5329,2.86962,0,0.55798,20.7187,0,21.3866,0,0,0,0,0,0,0,0,4948,7461584,0,0
6,0,6.92795,1.89147,14.8504,22.519,20.7439,0.17996,0,9.34656,0.003816,0,11.2135,321008,484080064,115830,174671640,34456,51959648,1805,2339,0,0,0,0
7,0,0,4.34635,12.2563,0.304184,43.117,11.4379,0,0.922004,10.5356,0,20.2214,0,0,0,0,0,0,0,0,36811,55510988,0,0
Node,Aggregate thput,Throughput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,0.0209109,0.0146779,3.37817,3.1706,53.0061,0.469644,0.469644,0,0,0,0,0,320992,484055936,273236,412039888,73,110084,73,9688,0,0,0,0
1,0,0,6.32765,0.998216,0.667036,52.0317,0.740552,0,0.182508,51.102,0,0.006576,0,0,0,0,0,0,0,0,73,110084,0,0
2,0,0.0012064,3.58444,1.58695,54.3574,0.52356,0.480552,0,0.041328,0,0,0.00168,320998,484064984,280179,422509932,6,9048,6,10002,0,0,0,0
3,0,0,1.25269,4.82037,0.681552,53.2924,0.392664,0,0.180452,52.7044,0,0.014904,0,0,0,0,0,0,0,0,6,9048,0,0
4,0,0.00462453,9.25459,5.13606,39.8222,5.81421,0.336324,0,0.256296,0.002544,0,5.21904,321003,484072524,195826,295305608,23,34684,23,6972,0,0,0,0
5,0,0,0.456422,13.5929,1.03733,44.9352,0.671236,0,0.435992,31.9902,0,11.8377,0,0,0,0,0,0,0,0,23,34684,0,0
6,0,0.000402133,11.0144,4.94929,21.7384,22.3197,0.16956,0,0.644936,0.002688,0,21.5025,321008,484080064,98905,149148740,2,3016,2,3532,0,0,0,0
7,0,0,0.447892,17.129,0.33894,42.1059,0.19536,0,0.806156,10.0283,0,31.0761,0,0,0,0,0,0,0,0,3,4524,0,0
Node,Aggregate thput,Throughput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,1.03429,0.0462453,4.46989,6.06082,24.0292,25.4549,0.209688,0,17.8796,0.004764,0,7.36091,320992,484055936,120652,181943216,230,346840,230,4080,0,0,0,0
1,0,0,2.23075,16.3273,0.310196,41.1465,1.39015,0,3.76024,15.5863,0,20.4098,0,0,0,0,0,0,0,0,231,348348,0,0
2,0,0.00884693,3.15259,5.88638,49.1052,1.87326,0.434088,0,0.073288,0,0,1.36589,320998,484064984,253092,381662736,44,66352,34,9006,0,0,0,0
3,0,0,10.3511,0.507196,0.615604,48.5873,0.506348,0,0.138296,47.9426,0,0,0,0,0,0,0,0,0,0,44,66352,0,0
4,0,0.0488592,4.80344,5.35775,26.3381,23.5208,0.229524,0,17.8119,0,0,5.47936,321003,484072524,132276,199472208,243,366444,243,4482,0,0,0,0
5,0,0,2.22967,17.1508,0.329008,40.3052,1.4638,0,3.5017,17.4803,0,17.8594,0,0,0,0,0,0,0,0,243,366444,0,0
6,0,0.930335,12.0423,5.62127,22.0067,20.3497,0.170556,0,0.4726,0.000828,0,19.7057,321008,484080064,99042,149355336,4627,6977516,385,3155,0,0,0,0
7,0,0,0.678502,17.1774,0.261068,41.8975,2.43406,0,2.66788,7.1838,0,29.6117,0,0,0,0,0,0,0,0,4771,7194668,0,0
Node,Aggregate thput,Throughput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,1.19715,1.10305,13.5832,11.1008,24.4231,10.9106,0.189504,0,0.877068,0.000684,0,9.84334,320992,484055936,109676,165391408,5486,8272888,484,3435,0,0,0,0
1,0,0,0.739577,13.5047,0.284376,45.489,3.03683,0,2.7407,8.48193,0,31.2296,0,0,0,0,0,0,0,0,5632,8493056,0,0
2,0,0.0454411,4.62946,6.13445,21.1937,28.1014,0.183192,0,3.31707,2.4e-05,0,24.6011,320998,484064984,105470,159048760,226,340808,226,3542,0,0,0,0
3,0,0,2.22476,13.0305,0.280924,44.5176,1.36536,0,3.61212,14.0062,0,25.5339,0,0,0,0,0,0,0,0,230,346840,0,0
