Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,179.041,58.1777,182.139,60.3972,3.61324,0.883122,94.4773,1.12576,0.221272,0,0.010052,0,0,0.894432,534988,806761904,490738,740032904,482242,727220936,17228,303,0,0,0,0
1,0,0,0,0,0.302425,4.12721,0.571924,95.0925,91.7111,0,0.235416,0,0,3.14597,0,0,0,0,0,0,0,0,482270,727263160,0,0
2,0,29.6923,0,30.3168,2.36135,1.40816,50.2514,46.0597,0.130988,0,16.3401,0,0,29.5886,534996,806773968,260897,393432676,246123,371153484,8808,514,0,0,0,0
3,0,0,0,0,0.624132,5.17447,0.31788,93.9587,46.9168,0,10.4498,0.457864,0,36.1343,0,0,0,0,0,0,0,0,246291,371406828,0,0
4,0,30.9588,0,30.7916,2.54762,1.20615,52.4399,43.8815,0.137172,0,16.4707,1.2e-05,0,27.2736,535005,806787540,272217,410503236,256621,386984468,9175,548,0,0,0,0
5,0,0,0,0,0.624194,5.24433,0.332208,93.8745,48.9106,0,16.5664,0.378196,0,28.0193,0,0,0,0,0,0,0,0,256819,387283052,0,0
6,0,60.212,0,60.6337,2.38544,1.66588,95.8043,0.214096,0.214096,0,0,0,0,0,535013,806799604,499161,752734788,499105,752650340,17838,1,0,0,0,0
7,0,0,0,0,1.75262,2.60904,0.570876,95.1319,94.9013,0,0.230572,0,0,0,0,0,0,0,0,0,0,0,499105,752650340,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,181.075,56.5099,184.928,58.929,4.50796,0.984209,92.9412,1.5774,0.258004,0,0.01502,0,0,1.30438,534988,806761904,481284,725776272,468418,706374344,16769,424,0,0,0,0
1,0,0,0,0,0.261877,4.56679,0.617044,94.5598,89.2926,0,0.235732,0,0,5.03142,0,0,0,0,0,0,0,0,468418,706374344,0,0
2,0,32.7793,0,33.9197,2.35656,1.28757,53.4798,42.9035,0.127496,0,27.2398,0,0,15.5362,534996,806773968,277856,419006848,271712,409741696,9717,208,0,0,0,0
3,0,0,0,0,1.89218,1.93278,0.32644,95.8707,51.743,0,29.4465,0.389416,0,14.2918,0,0,0,0,0,0,0,0,271768,409826144,0,0
4,0,61.0417,0,61.0559,2.3984,0.289312,97.1151,0.21698,0.21698,0,0,0,0,0,535005,806787540,506010,763063080,505982,763020856,18082,0,0,0,0,0
5,0,0,0,0,2.40231,0.594272,0.57862,96.4392,96.2089,0,0.230336,0,0,0,0,0,0,0,0,0,0,0,505982,763020856,0,0
6,0,30.7445,0,31.0238,2.33839,1.18342,50.0987,46.4604,0.11886,0,1.73173,0,0,44.6098,535013,806799604,260195,392374060,254845,384306260,9121,176,0,0,0,0
7,0,0,0,0,1.96183,1.90039,0.305332,95.9134,48.5601,0,1.94574,0.399492,0,45.0081,0,0,0,0,0,0,0,0,254898,384386184,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,232.387,57.9871,240.22,60.3586,3.2714,1.04101,94.8949,0.820088,0.229364,0,0.002032,0,0,0.588692,534988,806761904,493245,743813460,480662,724838296,17170,447,0,0,0,0
1,0,0,0,0,0.883763,3.88029,0.58258,94.6754,91.4353,0,0.227588,0,0,3.01251,0,0,0,0,0,0,0,0,480746,724964968,0,0
2,0,58.0555,0,60.0256,3.23697,1.16516,94.4877,1.1679,0.223496,0,0.003392,0,0,0.941016,534996,806773968,491253,740809524,481229,725693332,17193,358,0,0,0,0
3,0,0,0,0,1.09993,3.60295,0.574612,94.7749,91.5258,0,0.227516,0,0,3.0216,0,0,0,0,0,0,0,0,481285,725777780,0,0
4,0,57.8431,0,59.8266,3.39907,1.33577,94.3748,0.895408,0.229472,0,0.004428,0,0,0.661508,535005,806787540,490304,739378432,479469,723039252,17135,382,0,0,0,0
5,0,0,0,0,0.949868,3.98985,0.58224,94.4778,91.2279,0,0.228876,0,0,3.02101,0,0,0,0,0,0,0,0,479581,723208148,0,0
6,0,58.5014,0,60.0087,3.0169,1.46795,94.944,0.65196,0.22328,0,0.002376,0,0,0.426304,535013,806799604,493941,744863028,484925,731266900,17323,321,0,0,0,0
7,0,0,0,0,1.15052,3.45888,0.576192,94.8899,92.2219,0,0.231904,0,0,2.43604,0,0,0,0,0,0,0,0,484953,731309124,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,234.018,58.9167,240.61,59.9436,2.92488,1.20515,95.1957,0.70926,0.253672,0,0.003012,0,0,0.452576,534988,806761904,495256,746846048,488368,736458944,17476,218,0,0,0,0
1,0,0,0,0,0.156756,4.39921,0.621608,94.852,93.0572,0,0.232052,0,0,1.56282,0,0,0,0,0,0,0,0,488424,736543392,0,0
2,0,59.0435,0,60.5323,2.71964,1.40464,95.0675,0.889064,0.219524,0,0.00404,0,0,0.6655,534996,806773968,495066,746559528,489419,738043852,17486,201,0,0,0,0
3,0,0,0,0,0.163998,4.94798,0.573384,94.3901,93.0722,0,0.230168,0,0,1.0878,0,0,0,0,0,0,0,0,489447,738086076,0,0
4,0,57.5863,0,59.9231,4.01973,0.94058,94.0644,1.02372,0.247324,0,0.00442,0,0,0.77198,535005,806787540,487815,735625020,477340,719828720,17075,353,0,0,0,0
5,0,0,0,0,0.239147,4.48129,0.606664,94.716,90.9283,0,0.227884,0,0,3.55982,0,0,0,0,0,0,0,0,477480,720039840,0,0
6,0,58.4719,0,60.2114,2.91982,1.11978,95.1988,0.850184,0.228472,0,0.001524,0,0,0.620188,535013,806799604,495412,747081296,484681,730898948,17344,352,0,0,0,0
7,0,0,0,0,0.369313,4.37193,0.583864,94.7582,92.3403,0,0.230708,0.015972,0,2.17122,0,0,0,0,0,0,0,0,484709,730941172,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,235.381,59.4069,240.393,60.4189,2.66547,1.02205,95.585,0.762812,0.231328,0,0.004408,0,0,0.527076,534988,806761904,497684,750507472,492431,742585948,17606,178,0,0,0,0
1,0,0,0,0,1.11601,2.98381,0.591808,95.3384,93.6954,0,0.234396,0,0,1.40855,0,0,0,0,0,0,0,0,492431,742585948,0,0
2,0,58.3734,0,59.6372,2.8138,1.54464,94.6527,1.02595,0.222248,0,0.0051,0,0,0.7986,534996,806773968,492490,742674920,483864,729666912,17289,308,0,0,0,0
3,0,0,0,0,1.48803,3.3882,0.57422,94.5813,92.0197,0,0.233836,0,0,2.3278,0,0,0,0,0,0,0,0,483892,729709136,0,0
4,0,58.9154,0,60.1776,2.77289,1.05515,95.8992,0.356496,0.228012,0,0.000472,0,0,0.128012,535005,806787540,499221,752825268,488357,736442356,17445,389,0,0,0,0
5,0,0,0,0,0.953013,3.7869,0.584788,94.7537,92.8769,0,0.2279,0,0,1.64889,0,0,0,0,0,0,0,0,488385,736484580,0,0
6,0,58.685,0,60.1589,2.98068,0.819045,95.217,1.07576,0.233456,0,0.001868,0,0,0.84044,535013,806799604,495364,747008912,486447,733562076,17383,311,0,0,0,0
7,0,0,0,0,1.00383,3.32837,0.591604,95.1687,92.5741,0,0.230692,0,0,2.3639,0,0,0,0,0,0,0,0,486559,733730972,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,175.693,32.2368,184.079,32.8503,2.2177,0.769374,52.5151,44.5935,0.124748,0,39.1761,0,0,5.29269,534988,806761904,272932,411581456,267215,402960220,9560,188,0,0,0,0
1,0,0,0,0,2.02368,1.32709,0.320128,96.4194,50.8974,0,39.1453,0.702768,0,5.67404,0,0,0,0,0,0,0,0,267215,402960220,0,0
