0,-81.4594,-81.1174,-80.618,-78.9228,-78.8828,-78.1837,-77.9788,-76.9487,-76.559,-76.3297,-76.0359,-76.0031,-75.3633,-75.1457,-74.9484,-73.4447,-72.7966,-72.0247,-71.7817,-71.6053,-70.7336,-69.6665,-68.9317,-65.8263,-60.1789,-57.9194
1,-81.4176,-81.3676,-81.3289,-81.2362,-80.9269,-80.4986,-78.7266,-77.8206,-77.7594,-77.1725,-76.8868,-76.2993,-76.2104,-68.7567,-68.7322,-68.2353,-67.4881,-65.8263,-64.2495,-61.3568
2,-80.9269,-80.8808,-79.5258,-79.2216,-77.9748,-76.559,-76.4881,-76.1138,-75.9103,-74.0641,-72.8466,-69.904,-69.5263,-65.8263,-61.091,-60.8981,-56.1783
3,-81.7874,-80.6226,-79.6078,-79.3263,-75.5049,-74.2961,-74.1665,-73.8582,-71.8397,-65.8263,-63.4646
4,-81.4176,-80.1844,-79.8364,-79.4199,-76.3297,-74.6585,-70.7496,-70.6442,-66.3357,-65.9384,-65.8263,-65.8125,-65.49,-63.6413,-62.1501,-57.0717,-54.6632,-52.9076,-52.6648,-46.7324
5,-81.6821,-80.0072,-78.7495,-78.7266,-76.7772,-76.5006,-75.3633,-74.2848,-73.3353,-71.358,-70.9919,-69.2759,-69.2554,-69.0804,-67.9203,-66.038,-65.8263,-65.4867,-60.7335,-55.9072
6,-81.324,-81.1496,-80.0188,-77.9788,-75.7351,-70.5186,-69.6838,-69.2554,-67.8107,-65.8263,-65.2614,-64.2003,-62.4916,-61.765,-58.5036,-53.2202,-52.6648,-49.1781,-46.7324
7,-81.9001,-81.0811,-80.5131,-80.4986,-78.7732,-78.6531,-78.4717,-77.9748,-77.2081,-76.5862,-76.4823,-75.1057,-74.4429,-74.2848,-73.4447,-72.7082,-72.2161,-69.9006,-68.122,-66.5288,-66.1333,-65.8263,-65.49,-64.7035,-58.6759
8,-81.9969,-81.0391,-80.6226,-79.3846,-76.4881,-75.1124,-72.6804,-71.7817,-69.7389,-68.7567,-65.8263,-65.3541,-64.7141,-64.4735,-60.2313,-57.4823,-54.5776
9,-77.1725,-76.0359,-73.8582,-73.8317,-72.9847,-72.7898,-72.0792,-71.8961,-69.904,-69.666,-65.8263,-64.2097,-63.7219,-60.745,-46.7324
10,-81.9355,-81.8713,-80.2833,-78.8828,-76.7631,-71.7549,-71.358,-71.1322,-67.0148,-66.2449,-66.1333,-65.8263,-61.2974,-61.1008,-58.8986,-57.3082,-57.0717,-49.6838,-49.1781
11,-80.618,-75.1057,-72.9657,-71.8935,-69.6486,-67.945,-67.0307,-65.8263,-65.4867,-64.5152,-64.2003,-63.6413,-63.4283,-61.6475,-59.157,-58.2107
12,-78.7732,-77.3408,-74.7992,-74.4493,-71.3141,-71.1322,-70.9919,-70.7496,-70.5186,-69.9803,-67.862,-67.7211,-65.8263,-64.0555,-58.2107
13,-81.0811,-80.1797,-78.6667,-77.2047,-76.7631,-75.7351,-75.4295,-75.0015,-74.6585,-74.6569,-72.5093,-71.3104,-67.9203,-67.0307,-65.8263
14,-81.3289,-80.9278,-80.919,-80.3019,-76.9487,-71.3104,-71.0707,-69.9516,-69.9006,-67.7211,-65.9153,-65.8263,-63.3146,-61.1008,-60.7335,-59.157,-58.5036,-58.1605,-55.5551,-54.6632
15,-75.1382,-74.6569,-74.4429,-74.4293,-73.3353,-66.4664,-65.8263,-65.8125,-65.0196,-64.0555,-62.4916,-61.7147,-61.6475,-61.2974,-56.0406
16,-81.5175,-81.3195,-80.2871,-78.1837,-75.4295,-69.9803,-69.6942,-69.0804,-67.3769,-66.5288,-65.8263,-63.4283,-62.0566,-61.7147,-58.1605,-53.6528,-52.9076,-49.6838,-46.7324
17,-81.5627,-81.4247,-81.0391,-80.2087,-79.2563,-79.2216,-78.7672,-78.6667,-77.7594,-77.3408,-77.1058,-74.8349,-74.7241,-74.4293,-73.8515,-72.9657,-71.5688,-69.6665,-69.2759,-67.0148,-65.9153,-65.8263,-65.5086,-65.2614,-62.1501,-61.1395,-58.6759
18,-81.938,-80.2087,-79.3846,-78.9228,-78.8673,-78.4717,-78.0768,-77.4106,-76.2304,-73.8317,-73.6709,-67.903,-65.8263,-63.4646,-56.1783
