Action,CST,Tx pow,Repeat,Duration (ns),Tx ok bytes,Tx bytes,Mean,Std
6,-74.0,23.0,0,500000000,464464,464464,0.0571648,0.7071067811865476
0,-64.0,23.0,0,500000000,675584,802256,0.0831488,0.7071067811865476
1,-63.0,23.0,0,500000000,1857856,1984528,0.2286592,0.7071067811865476
8,-70.0,23.0,0,500000000,1351168,1351168,0.1662976,0.7071067811865476
7,-71.0,23.0,0,500000000,1013376,1055600,0.1247232,0.7071067811865476
9,-62.0,23.0,0,500000000,3631264,3757936,0.44692479999999996,0.7071067811865476
8,-70.0,23.0,0,500000000,1773408,1815632,0.25637546666666666,0.5773502691896257
9,-62.0,23.0,0,500000000,1520064,1773408,0.42267306666666665,0.5773502691896257
9,-62.0,23.0,0,500000000,844480,1477840,0.3689728,0.5
0,-64.0,23.0,0,500000000,506688,548912,0.09700693333333332,0.5773502691896257
1,-63.0,23.0,0,500000000,3251248,3251248,0.4192085333333333,0.5773502691896257
8,-70.0,23.0,0,500000000,1013376,1182272,0.2546432,0.5
3,-79.0,23.0,0,500000000,0,0,0.0,0.7071067811865476
4,-78.0,23.0,0,500000000,0,0,0.0,0.7071067811865476
2,-82.0,23.0,0,500000000,0,0,0.0,0.7071067811865476
3,-79.0,23.0,0,500000000,43732,43732,0.0035882666666666664,0.5773502691896257
8,-70.0,23.0,0,500000000,211120,211120,0.21410816000000002,0.4472135954999579
2,-82.0,23.0,0,500000000,0,0,0.0,0.5773502691896257
3,-79.0,23.0,0,500000000,0,1508,0.0026912,0.5
2,-82.0,23.0,0,500000000,0,0,0.0,0.5
9,-62.0,23.0,0,500000000,3124576,3251248,0.44900351999999993,0.4472135954999579
5,-75.0,23.0,0,500000000,211120,168896,0.025984,0.7071067811865476
5,-75.0,23.0,0,500000000,168896,168896,0.031180799999999998,0.5773502691896257
3,-79.0,23.0,0,500000000,168896,168896,0.010467839999999999,0.4472135954999579
8,-70.0,23.0,0,500000000,1266720,1308944,0.23039146666666668,0.408248290463863
6,-74.0,23.0,0,500000000,0,0,0.038109866666666666,0.5773502691896257
5,-75.0,23.0,0,500000000,0,0,0.0233856,0.5
1,-63.0,23.0,0,500000000,1479348,1690468,0.4054432,0.5
9,-62.0,23.0,0,500000000,3040128,3293472,0.49889279999999997,0.408248290463863
9,-62.0,23.0,0,500000000,3124576,3209024,0.5374976,0.3779644730092272
0,-64.0,23.0,0,500000000,3504592,3546816,0.28842239999999997,0.5
4,-78.0,23.0,0,500000000,42224,0,0.0034645333333333333,0.5773502691896257
9,-62.0,23.0,0,500000000,2070484,2112708,0.5340176,0.3535533905932738
1,-63.0,23.0,0,500000000,1140048,1351168,0.38048000000000004,0.4472135954999579
1,-63.0,23.0,0,500000000,1857856,1900080,0.39328640000000004,0.408248290463863
0,-64.0,23.0,0,500000000,2406768,2702336,0.34922496000000003,0.4472135954999579
1,-63.0,23.0,0,500000000,1351168,1435616,0.38461622857142863,0.3779644730092272
6,-74.0,23.0,0,500000000,168896,168896,0.038976,0.5
0,-64.0,23.0,0,500000000,2660112,2744560,0.40015360000000005,0.408248290463863
9,-62.0,23.0,0,500000000,1055600,1266720,0.5035534222222222,0.3333333333333333
9,-62.0,23.0,0,500000000,2026752,2237872,0.50308736,0.31622776601683794
1,-63.0,23.0,0,500000000,3209024,3209024,0.43527840000000007,0.3535533905932738
4,-78.0,23.0,0,500000000,295568,253344,0.020787200000000002,0.5
9,-62.0,23.0,0,500000000,2364544,2575664,0.5102650181818181,0.30151134457776363
9,-62.0,23.0,0,500000000,3504592,3589040,0.539632,0.28867513459481287
