Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
2,0,2.17795,0,1.39339,6.52866,7.2616,29.9465,16.2684,0.256236,0,0.401864,0,0,15.6103,320998,484064984,148404,223793232,10832,16334656,1061,4241,0,0,0,0
3,0,0,0,0,1.26035,13.0369,0.380852,45.327,5.83772,0,3.20327,15.9136,0,20.3724,0,0,0,0,0,0,0,0,10835,16339180,0,0
4,0,61.0378,0,61.039,1.44831,0.173648,58.2678,0.130232,0.130232,0,0,0,0,0,321003,484072524,303598,457825784,303570,457783560,10853,0,0,0,0,0
5,0,0,0,0,1.45066,0.356704,0.347292,57.86,57.7217,0,0.138296,0,0,0,0,0,0,0,0,0,0,0,303570,457783560,0,0
6,0,3.03007,0,1.76195,6.64816,7.487,32.8582,13.0119,0.282224,0,0.411376,0,0,12.3183,321008,484080064,163162,246048296,15070,22725560,1487,4345,0,0,0,0
7,0,0,0,0,1.25883,15.8854,0.424028,42.437,8.10068,0,0.566084,17.8147,0,15.9555,0,0,0,0,0,0,0,0,15070,22725560,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,56.7119,13.451,55.089,12.3017,4.62027,4.82211,35.5841,14.9761,0.252072,0,0.216352,0,0,14.5077,320992,484055936,180484,272169872,66898,100882184,3422,3024,0,0,0,0
1,0,0,0,0,1.82794,8.04491,0.408736,49.7157,18.3815,0,0.35572,11.1859,0,19.7926,0,0,0,0,0,0,0,0,66902,100888216,0,0
2,0,11.4855,0,12.4307,7.11602,4.42214,37.6622,10.8568,0.28404,0,0.179004,0,0,10.3937,320998,484064984,188124,283690992,57123,86141484,3286,3437,0,0,0,0
3,0,0,0,0,1.88841,9.41168,0.451748,48.3055,17.6652,0,0.379332,11.5059,0,18.755,0,0,0,0,0,0,0,0,57120,86136960,0,0
4,0,17.9547,0,17.0133,6.82292,2.53723,39.6301,11.0124,0.253356,0,0.149228,0,0,10.6098,321003,484072524,198797,299785876,89297,134659876,3885,3220,0,0,0,0
5,0,0,0,0,1.82529,8.02628,0.417332,49.7284,20.8115,0,0.339472,9.09891,0,19.4785,0,0,0,0,0,0,0,0,89297,134659876,0,0
6,0,13.8207,0,13.3434,7.79267,5.77456,40.1599,6.3355,0.292092,0,0.116608,0,0,5.9268,321008,484080064,200261,301993588,68737,103655396,3597,3556,0,0,0,0
7,0,0,0,0,1.88595,9.56702,0.467888,48.1364,19.3372,0,0.35298,10.6908,0,17.7555,0,0,0,0,0,0,0,0,68737,103655396,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,36.8453,1.34695,33.3588,0.402938,5.16858,13.6155,33.9812,7.2689,0.29274,0,0.129676,0,0,6.84648,320992,484055936,171291,258306828,6699,10102092,559,5562,0,0,0,0
1,0,0,0,0,0.86849,18.8065,0.424048,39.9299,3.19454,0,0.29956,25.5356,0,10.9001,0,0,0,0,0,0,0,0,6701,10105108,0,0
2,0,15.4373,0,15.6265,3.30621,4.89335,48.5546,3.27978,0.467232,0,0.047564,0,0,2.76499,320998,484064984,249491,376232428,76777,115779716,6116,2805,0,0,0,0
3,0,0,0,0,0.886772,10.7779,0.754324,47.6096,32.8331,0,0.172632,12.8485,0,1.75532,0,0,0,0,0,0,0,0,76801,115815908,0,0
4,0,17.082,0,14.1957,4.30231,3.59492,47.2247,4.92652,0.339936,0,0.137112,0,0,4.44947,321003,484072524,241608,364344864,84957,128115156,4508,4128,0,0,0,0
5,0,0,0,0,1.14981,8.81105,0.549636,49.5326,24.1853,0,0.323924,17.5428,0,7.48058,0,0,0,0,0,0,0,0,84962,128122696,0,0
