230.05408608000005,0.608992430375052,49.585573440000005,18.45261184,10.1952864,27.4992848,10.18792736,28.61773824,17.54696736,57.78076928,59.7735008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.3332,-68.917,-68.2198,-68.8078,-68.203,-68.3682,-68.2464,-68.1204,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
284.66021376,0.7326530702176431,31.55508096,27.83454336,27.4088048,58.2160384,57.834816,29.16496128,26.66095744,28.12769856,29.41239392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.686,-68.3108,-68.1274,-68.0546,-68.2744,-68.1862,-68.2912,-68.168,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
237.13770496,0.6158411792657814,57.4439424,27.9920992,30.1310464,28.18838048,17.9717408,0.90214592,16.29086368,57.31534016,58.34608832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.2422,-68.196,-68.2366,-68.4242,-71.8318,-68.5362,-68.1288,-68.0588,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
203.05171744,0.5452572286207695,58.633090880000005,58.63912288,21.24482464,59.76433216,19.56189664,5.832944,27.89486336,1.13124128,8.98249248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.0616,-68.3318,-68.0602,-68.3346,-69.5078,-68.21,-72.5052,-69.3986,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
401.21992768,0.7848045207639359,41.1255728,59.97509024,37.34785184,60.34364544,54.94862464,58.61258208,19.21807264,59.98655104,50.78750976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.0602,-68.0882,-69.0724,-68.4956,-68.0686,-68.5334,-68.0784,-68.0728,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
354.77485472,0.7223276420564431,44.02419008,60.60097056,28.2973184,60.3218096,40.16443392,60.19115648,28.36994368,16.57678048,60.2524416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.6126,-68.3668,-68.0574,-68.1848,-68.056,-68.3976,-68.5124,-68.1232,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
313.51585408,0.6405667360710504,57.31582272,60.37863104,28.18620896,59.12180352,28.121184,59.8392496,3.06280832,14.59225248,60.21371616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.7248,-68.2002,-68.0658,-68.1834,-68.0504,-71.1444,-68.7406,-68.105,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
378.44188928,0.7198250277549731,59.75612864,49.60692672,57.7757024,0.18204576,59.81608672,59.9381744,48.67992896,54.95960288,47.48342144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.056,-68.0672,-74.0088,-68.1302,-68.0714,-68.084,-68.1372,-68.0644,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
289.16539392,0.6560689542931492,51.34088544,24.82554048,57.2702208,28.9843632,28.19368864,60.4189248,19.61039392,60.60157376,9.26068832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.1568,-68.0602,-68.1736,-68.2422,-68.112,-68.5362,-68.1232,-69.1956,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
328.192072,0.6396790095320942,59.93129792,59.99559904,10.3340224,0.3643328,60.29563072,27.97026336,59.8151216,59.5798736,49.83722848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.0896,-68.8624,-73.8716,-68.2044,-68.1946,-68.0714,-68.0616,-68.0686,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
289.32644832,0.6873121061194817,51.37140736,56.70429856,23.22814624,46.84402944,52.02069184,48.11099072,27.67192064,29.41347968,5.3328912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.1624,-68.5068,-68.2716,-68.1792,-68.1092,-77.38,-73.068,-74.258,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
276.6751728,0.6424557086882712,50.76145152,58.45840416,7.78164192,58.54309344,25.02218368,20.74079072,35.89800032,14.91798048,55.31307808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.084,-69.645,-68.1414,-68.2478,-68.4606,-68.1554,-68.6566,-68.0658,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
218.46396,0.6004017248499168,59.04881632,42.35959936,59.50893728,27.70654432,23.6532816,0.46012096,28.82403264,33.278544,2.67289984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.1064,-68.0658,-68.3374,-68.3206,-73.3704,-68.2702,-68.1484,-71.2536,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
324.18429055999997,0.6706312215699394,59.04350816,53.2583376,59.75045856,59.65503232,28.24773536,59.30517632,28.17161152,0.7069504,35.08898848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.0658,-68.0728,-68.063,-68.2184,-68.0532,-68.1974,-73.089,-68.1834,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
265.98272896,0.5950819855883237,58.89777504,0.09554688,58.99332192,36.75406176,58.3740768,54.54182656,4.10755072,14.37522112,38.7411232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.713,-68.0658,-68.1652,-68.0686,-68.049,-70.3086,-68.6118,-71.185,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
234.70620576,0.6189464498473874,57.024959679999995,28.24399552,43.40892608,6.13647424,44.50373408,0.83048576,57.85544544,25.40750784,28.3196368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.3318,-68.1106,-69.561,-68.1092,-73.3326,-68.0672,-68.2828,-68.2282,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
281.03100064,0.6474843396860143,59.64284768,18.11397536,60.0358928,28.5597104,38.4431424,48.80684224,58.06668608,28.61170624,0.39304512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.336,-68.049,-68.2492,-68.1302,-68.1008,-68.1736,-68.8526,-73.768,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
278.35484352,0.6260767811297512,59.85469152,0.86583328,28.96530208,60.22179904,60.7205248,29.86491456,25.15669728,56.64301344,15.91675904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.8272,-68.2618,-68.1526,-72.9882,-68.238,-68.2702,-68.161,-68.511,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
418.79669312,0.7258024508687617,60.97676416,60.20430624,58.48036064,59.14219168,60.27427744,0.05959616,59.61136064,61.03636032,59.98824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.1456,-68.0784,-68.0476,-68.1134,-75.063,-68.042,-74.4764,-68.0728,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
348.40144352,0.7229488854201855,45.96794176,55.77199264,14.78431136,28.09319552,58.13931136,60.75225312,41.88693184,60.28646208,28.6869856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.084,-68.6398,-68.2492,-68.1036,-74.2118,-68.0784,-68.0826,-68.2562,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
284.93286015999996,0.6768112908069521,53.132510079999996,27.81572352,59.17500576,24.93037664,28.14386432,7.32912128,60.46163136,45.3805456,31.69659168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.266,-68.0672,-68.2114,-68.2072,-69.6156,-68.1764,-68.1008,-68.1484,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
356.90077279999997,0.6647433515645892,55.596944,9.06645792,60.25268288,60.0165904,43.06835936,4.65573888,60.24266976,59.6407968,59.9574768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.938,-68.1274,-68.077,-68.112,-70.3828,-68.1078,-68.0602,-68.0616,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
297.3468368,0.6187626597522725,59.92333568,46.34518304,41.03521344,0.2195648,60.14290048,59.6679408,59.78049792,4.837664,25.31787232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.0938,-68.0854,-74.3644,-68.1568,-68.0644,-68.0658,-70.0776,-68.2674,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
264.18965663999995,0.6429265519141146,58.61945856,22.6917808,58.3885536,42.03411264,28.82017216,23.9391984,59.44801408,28.03926944,0.82855552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.406,-68.4564,-68.0798,-70.8182,-68.238,-68.3108,-68.1974,-73.943,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
134.33939584,0.4906859350980858,58.39012192,60.34581696,1.95569504,13.92028768,8.7831952,9.81358144,14.55593984,3.818256,21.14662368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.68,-71.108,-68.8512,-69.0276,-69.2166,-68.7602,-70.7314,-68.4914,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
308.07100896,0.6046631605745795,59.62861216,58.92745248,4.78349664,14.61264064,59.9930656,0.36445344,59.84178304,59.526792,50.02132512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.056,-70.0412,-68.6538,-68.1302,-73.5524,-68.0714,-68.0574,-68.0574,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
238.62592,0.5910037195111038,56.12727744,16.26456416,4.06472352,9.0021568,28.13662592,56.64602944,60.19200096,47.52986784,16.78995136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.6104,-70.3744,-69.0766,-68.21,-68.0714,-69.5022,-68.0826,-68.4298,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
267.70426176,0.6290720487665659,49.07924736,10.18611776,57.7467488,24.98140736,56.39992384,59.26536512,11.85203552,29.07230976,18.2003536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.106,-68.1806,-68.4368,-68.0938,-68.3066,-68.6622,-68.4158,-68.364,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
328.27555487999996,0.6600311679093932,60.05266176,60.16642528,60.07425632,21.16701184,59.2879248,39.22681984,0.11376352,29.61808512,58.62126816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.077,-68.0322,-68.3528,-68.0658,-68.1358,-74.5534,-68.2786,-68.07,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
