Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,38.0771,4.43968,1.5
1,-82,0,10.1.1.2,39.3997,1.74696,1.5
2,-82,0,10.1.2.1,70.6791,58.1668,1.5
3,-82,0,10.1.2.2,70.7108,55.1669,1.5
4,-82,0,10.1.3.1,17.9524,22.3562,1.5
5,-82,0,10.1.3.2,18.6288,25.2789,1.5
6,-82,0,10.1.4.1,88.7205,25.0114,1.5
7,-82,0,10.1.4.2,89.3956,27.9345,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,57.4208,89.8306,1.5
1,-82,0,10.1.1.2,54.5123,90.5661,1.5
2,-82,0,10.1.2.1,24.3434,78.2068,1.5
3,-82,0,10.1.2.2,22.8808,75.5875,1.5
4,-82,0,10.1.3.1,54.4965,33.14,1.5
5,-82,0,10.1.3.2,56.371,35.4822,1.5
6,-82,0,10.1.4.1,59.5353,60.604,1.5
7,-82,0,10.1.4.2,62.5207,60.3082,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,88.6135,79.2709,1.5
1,-82,0,10.1.1.2,86.1324,77.5845,1.5
2,-82,0,10.1.2.1,30.269,7.89339,1.5
3,-82,0,10.1.2.2,28.1783,5.74195,1.5
4,-82,0,10.1.3.1,44.8238,48.9272,1.5
5,-82,0,10.1.3.2,44.715,51.9252,1.5
6,-82,0,10.1.4.1,88.4422,51.9537,1.5
7,-82,0,10.1.4.2,91.1297,50.6206,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,20.2448,85.9511,1.5
1,-82,0,10.1.1.2,22.5678,84.0529,1.5
2,-82,0,10.1.2.1,48.4885,36.2392,1.5
3,-82,0,10.1.2.2,51.4067,36.9348,1.5
4,-82,0,10.1.3.1,5.14112,85.96,1.5
5,-82,0,10.1.3.2,8.03502,86.7507,1.5
6,-82,0,10.1.4.1,78.1678,29.6911,1.5
7,-82,0,10.1.4.2,76.7097,32.3129,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,35.5762,8.34258,1.5
1,-82,0,10.1.1.2,38.5752,8.26532,1.5
2,-82,0,10.1.2.1,63.6087,51.3603,1.5
3,-82,0,10.1.2.2,60.9289,52.7088,1.5
4,-82,0,10.1.3.1,46.9991,53.385,1.5
5,-82,0,10.1.3.2,48.7798,50.9706,1.5
6,-82,0,10.1.4.1,37.1812,52.8525,1.5
7,-82,0,10.1.4.2,39.1316,55.1319,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,46.6417,40.8048,1.5
1,-82,0,10.1.1.2,47.1022,43.7692,1.5
2,-82,0,10.1.2.1,26.8137,54.3285,1.5
3,-82,0,10.1.2.2,26.8944,57.3274,1.5
4,-82,0,10.1.3.1,86.7886,60.4585,1.5
5,-82,0,10.1.3.2,89.1997,58.6733,1.5
6,-82,0,10.1.4.1,48.2423,26.1358,1.5
7,-82,0,10.1.4.2,49.5086,28.8555,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,40.0528,9.41845,1.5
1,-82,0,10.1.1.2,37.0536,9.48963,1.5
2,-82,0,10.1.2.1,32.9057,13.1218,1.5
3,-82,0,10.1.2.2,32.3622,16.0722,1.5
4,-82,0,10.1.3.1,18.2416,59.6683,1.5
5,-82,0,10.1.3.2,20.2534,57.4428,1.5
6,-82,0,10.1.4.1,80.7188,64.049,1.5
7,-82,0,10.1.4.2,78.4643,62.0697,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,17.6228,91.9758,1.5
1,-82,0,10.1.1.2,17.7913,94.9711,1.5
2,-82,0,10.1.2.1,77.6033,78.1971,1.5
3,-82,0,10.1.2.2,78.5329,81.0494,1.5
4,-82,0,10.1.3.1,67.446,56.621,1.5
5,-82,0,10.1.3.2,65.3643,58.7811,1.5
6,-82,0,10.1.4.1,9.68618,24.3687,1.5
7,-82,0,10.1.4.2,6.76237,25.0405,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,70.9288,96.1229,1.5
1,-82,0,10.1.1.2,73.884,96.6397,1.5
2,-82,0,10.1.2.1,59.9304,76.8305,1.5
3,-82,0,10.1.2.2,56.9526,76.466,1.5
4,-82,0,10.1.3.1,44.0083,50.776,1.5
5,-82,0,10.1.3.2,46.357,48.9096,1.5
6,-82,0,10.1.4.1,89.3913,80.1001,1.5
7,-82,0,10.1.4.2,88.1236,77.381,1.5
