Simulation time: 100.0 s
Seed: 1
Waiting for simulation script to connect on port: tcp://localhost:50002
Please start proper ns-3 simulation script using ./waf --run "..."
Start
Progress: 0% 10% 20% 30% 40% 50% 60% 70% 80% 90% 100%
Done
Final step: 5232
Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   0  -63.0        23    0.249354757398668719    0.301511344577763629          1.42                10
   0  -81.0        23    0.011259733333333343    0.333333333333333315          4.00                 8
   0  -80.0        23    0.029228077533134288    0.377964473009227198          2.97                 6
   0  -79.0        23    0.078469490288590529    0.277350098112614574          5.39                12
   0  -78.0        23    0.039811200000000019    0.301511344577763629          5.00                10
   0  -77.0        23    0.143963104382909185    0.288675134594812866          5.12                11
   0  -76.0        23    0.144667466666666716    0.288675134594812866          5.50                11
   0  -75.0        23    0.203141253424461737    0.277350098112614574          5.44                12
   0  -73.0        23    0.183929965964263531    0.267261241912424397          5.97                13
   0  -72.0        23    0.379887651214093514    0.218217890235992362          8.47                20
   0  -70.0        23    0.435714887026411091    0.185695338177051861          9.79                28
   0  -69.0        23    0.570968851119456611    0.156173761888606072         14.52                40
   0  -68.0        23    0.563124468877920226    0.179605302026774910          7.43                30
   0  -66.0        23    0.593224976313792784    0.179605302026774910          6.54                30
   0  -65.0        23    0.478832926311745288    0.213200716355610442          5.56                21
   0  -62.0        23    0.499391976265175008    0.185695338177051861          6.78                28
                                                                              99.90               290    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   1  -82.0        23    0.000000000000000000    0.353553390593273786          3.50                 7
   1  -81.0        23    0.003070836363636366    0.301511344577763629          5.00                10
   1  -80.0        23    0.012516400000000004    0.353553390593273786          3.50                 7
   1  -78.0        23    0.000000000000000000    0.333333333333333315          4.00                 8
   1  -77.0        23    0.033645155555555577    0.333333333333333315          4.00                 8
   1  -76.0        23    0.053975238500883031    0.333333333333333315          3.72                 8
   1  -73.0        23    0.113225952292335258    0.277350098112614574          5.98                12
   1  -72.0        23    0.159922454054699181    0.277350098112614574          5.55                12
   1  -71.0        23    0.137828145313832834    0.267261241912424397          5.78                13
   1  -70.0        23    0.207451385688439016    0.235702260395515839          6.45                17
   1  -67.0        23    0.394746768378751944    0.166666666666666657         12.83                35
   1  -66.0        23    0.353375825178971481    0.200000000000000011          9.19                24
   1  -65.0        23    0.532043693999311618    0.140028008402800969         16.79                50
   1  -62.0        23    0.578900800952619976    0.138675049056307287         13.47                51
                                                                              99.77               262    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   2  -64.0        23    0.475494360830375939    0.158113883008418971         14.14                39
   2  -82.0        23    0.011259733333333343    0.333333333333333315          4.00                 8
   2  -80.0        23    0.003257279999999998    0.316227766016837941          4.50                 9
   2  -79.0        23    0.043048075732428449    0.277350098112614574          5.56                12
   2  -78.0        23    0.013511680000000012    0.316227766016837941          4.50                 9
   2  -77.0        23    0.026272711111111135    0.333333333333333315          4.00                 8
   2  -76.0        23    0.025388874951012285    0.301511344577763629          4.97                10
   2  -73.0        23    0.098666285714285720    0.267261241912424397          6.50                13
   2  -72.0        23    0.118410438975800586    0.277350098112614574          5.48                12
   2  -71.0        23    0.130810664938904725    0.242535625036332969          7.20                16
   2  -70.0        23    0.121066316146036274    0.316227766016837941          3.99                 9
   2  -69.0        23    0.142003324916662593    0.288675134594812866          3.95                11
   2  -67.0        23    0.245555983188373378    0.258198889747161098          6.01                14
   2  -66.0        23    0.272811608171754150    0.218217890235992362          8.26                20
   2  -62.0        23    0.621360586697883854    0.142857142857142849         16.58                48
                                                                              99.64               238    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   3  -64.0        23    0.436975439885256500    0.176776695296636893         10.40                31
   3  -63.0        23    0.489197925204478801    0.156173761888606072         12.99                40
   3  -82.0        23    0.003070836363636366    0.301511344577763629          5.00                10
   3  -79.0        23    0.002814933333333336    0.288675134594812866          5.50                11
   3  -78.0        23    0.006141672727272732    0.301511344577763629          4.50                10
   3  -77.0        23    0.004222400000000004    0.353553390593273786          3.50                 7
   3  -75.0        23    0.012173672727272733    0.301511344577763629          5.00                10
   3  -74.0        23    0.028249866666666693    0.288675134594812866          5.50                11
   3  -73.0        23    0.013632320000000017    0.316227766016837941          4.50                 9
   3  -70.0        23    0.087805244537879537    0.277350098112614574          5.07                12
   3  -69.0        23    0.189455107145447194    0.277350098112614574          5.41                12
   3  -67.0        23    0.118702732711467404    0.301511344577763629          4.96                10
   3  -66.0        23    0.257317153869774440    0.250000000000000000          6.77                15
   3  -65.0        23    0.330894160087236322    0.196116135138184045         10.14                25
   3  -62.0        23    0.501990709824140735    0.160128153805087131         10.35                38
                                                                              99.60               251    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   4  -64.0        23    0.496450683062331810    0.164398987305357291         10.39                36
   4  -63.0        23    0.513489678968024110    0.156173761888606072          9.02                40
   4  -82.0        23    0.000000000000000000    0.333333333333333315          4.00                 8
   4  -81.0        23    0.000000000000000000    0.333333333333333315          4.00                 8
   4  -79.0        23    0.000000000000000000    0.353553390593273786          3.50                 7
   4  -78.0        23    0.002412799999999994    0.277350098112614574          6.00                12
   4  -75.0        23    0.000000000000000000    0.333333333333333315          4.00                 8
   4  -74.0        23    0.008444800000000008    0.353553390593273786          3.50                 7
   4  -73.0        23    0.018957714285714290    0.377964473009227198          3.00                 6
   4  -72.0        23    0.013752960000000005    0.316227766016837941          4.50                 9
   4  -71.0        23    0.030521919999999991    0.316227766016837941          4.50                 9
   4  -70.0        23    0.030489018181818192    0.301511344577763629          5.00                10
   4  -69.0        23    0.073750143915681118    0.288675134594812866          5.14                11
   4  -68.0        23    0.122310400000000014    0.277350098112614574          6.00                12
   4  -66.0        23    0.500252071475686066    0.160128153805087131         14.25                38
   4  -65.0        23    0.450555648162133282    0.182574185835055358          9.38                29
   4  -62.0        23    0.427614312936292151    0.223606797749978964          3.70                19
                                                                              99.89               269    Tot

Node    CST    Tx pow                    Mean                     Std    Played (s)    Played (count)
   5  -63.0        23    0.599707021741906265    0.147441956154897136         10.52                45
   5  -82.0        23    0.004825600000000000    0.288675134594812866          5.50                11
   5  -81.0        23    0.003753244444444448    0.333333333333333315          4.00                 8
   5  -79.0        23    0.000000000000000000    0.333333333333333315          4.00                 8
   5  -78.0        23    0.004222400000000004    0.353553390593273786          3.50                 7
   5  -75.0        23    0.020810400000000007    0.353553390593273786          3.50                 7
   5  -74.0        23    0.003257279999999998    0.316227766016837941          4.50                 9
   5  -73.0        23    0.012064000000000019    0.301511344577763629          4.50                10
   5  -71.0        23    0.059013066666666690    0.288675134594812866          5.50                11
   5  -70.0        23    0.076877520423824952    0.301511344577763629          4.68                10
   5  -69.0        23    0.141034797975125803    0.250000000000000000          7.28                15
