Action,CST,Tx pow,Repeat,Duration (ns),Tx ok bytes,Tx bytes,Mean,Std
0,-82,23,0,500000000,464464,508196,0.0571648,0.7071067811865476
1,-77,23,0,500000000,253344,295568,0.0311808,0.7071067811865476
4,-62,23,0,500000000,422240,844480,0.051968,0.7071067811865476
4,-62,23,0,500000000,295568,422240,0.058897066666666664,0.5773502691896257
2,-72,23,0,500000000,675584,760032,0.0831488,0.7071067811865476
4,-62,23,0,500000000,760032,802256,0.090944,0.5
4,-62,23,0,500000000,675584,928928,0.10601471999999998,0.4472135954999579
3,-67,23,0,500000000,168896,168896,0.0207872,0.7071067811865476
3,-67,23,0,500000000,506688,633360,0.05543253333333333,0.5773502691896257
2,-72,23,0,500000000,168896,168896,0.06929066666666667,0.5773502691896257
0,-82,23,0,500000000,0,84448,0.038109866666666666,0.5773502691896257
1,-77,23,0,500000000,378508,422240,0.05184426666666667,0.5773502691896257
1,-77,23,0,500000000,378508,464464,0.06217600000000001,0.5
3,-67,23,0,500000000,253344,337792,0.0571648,0.5
3,-67,23,0,500000000,168896,253344,0.054046720000000006,0.4472135954999579
2,-72,23,0,500000000,295568,295568,0.0701568,0.5
3,-67,23,0,500000000,802256,928928,0.07795200000000001,0.408248290463863
4,-62,23,0,500000000,631852,760032,0.11426773333333333,0.408248290463863
0,-82,23,0,500000000,464464,506688,0.0571648,0.5
4,-62,23,0,500000000,547404,591136,0.11719314285714286,0.3779644730092272
1,-77,23,0,500000000,422240,506688,0.07052800000000001,0.4472135954999579
1,-77,23,0,500000000,126672,211120,0.06397013333333335,0.408248290463863
2,-72,23,0,500000000,84448,84448,0.060282880000000004,0.4472135954999579
3,-67,23,0,500000000,675584,844480,0.0905728,0.3779644730092272
3,-67,23,0,500000000,548912,633360,0.0961408,0.3535533905932738
1,-77,23,0,500000000,84448,168896,0.05780114285714287,0.3779644730092272
4,-62,23,0,500000000,927420,1182272,0.13108,0.3535533905932738
3,-67,23,0,500000000,294060,422240,0.09350115555555555,0.3333333333333333
2,-72,23,0,500000000,464464,548912,0.06929066666666667,0.408248290463863
4,-62,23,0,500000000,674076,1097824,0.13495182222222224,0.3333333333333333
3,-67,23,0,500000000,378508,464464,0.09346816,0.31622776601683794
3,-67,23,0,500000000,380016,506688,0.0934749090909091,0.30151134457776363
4,-62,23,0,500000000,844480,1224496,0.14224384000000004,0.31622776601683794
3,-67,23,0,500000000,464464,591136,0.0952128,0.28867513459481287
2,-72,23,0,500000000,84448,84448,0.0623616,0.3779644730092272
1,-77,23,0,500000000,422240,506688,0.06356800000000001,0.3535533905932738
3,-67,23,0,500000000,380016,422240,0.0950843076923077,0.2773500981126146
1,-77,23,0,500000000,0,0,0.0565048888888889,0.3333333333333333
2,-72,23,0,500000000,0,42224,0.0545664,0.3535533905932738
4,-62,23,0,500000000,547404,675584,0.14156218181818184,0.30151134457776363
3,-67,23,0,500000000,675584,886704,0.10017097142857144,0.2672612419124244
4,-62,23,0,500000000,841464,928928,0.14702613333333334,0.28867513459481287
2,-72,23,0,500000000,802256,971152,0.07044551111111111,0.3333333333333333
0,-82,23,0,500000000,42224,42224,0.04781056,0.4472135954999579
0,-82,23,0,500000000,380016,506688,0.05543253333333334,0.408248290463863
