Action,CST,Tx pow,Repeat,Duration (ns),Tx ok bytes,Tx bytes,Mean,Std
0,-82,23,0,500000000,633360,683124,0.07795200000000001,0.7071067811865476
1,-77,23,0,500000000,312156,506688,0.0384192,0.7071067811865476
4,-62,23,0,500000000,928928,1055600,0.1143296,0.7071067811865476
4,-62,23,0,500000000,478036,2111200,0.11544320000000001,0.5773502691896257
2,-72,23,0,500000000,131196,337792,0.0161472,0.7071067811865476
4,-62,23,0,500000000,194532,971152,0.0985536,0.5
4,-62,23,0,500000000,634868,2660112,0.11009792,0.4472135954999579
3,-67,23,0,500000000,675584,760032,0.0831488,0.7071067811865476
3,-67,23,0,500000000,928928,1055600,0.13165226666666666,0.5773502691896257
2,-72,23,0,500000000,885196,971152,0.08339626666666666,0.5773502691896257
0,-82,23,0,500000000,0,0,0.05196800000000001,0.5773502691896257
1,-77,23,0,500000000,0,0,0.0256128,0.5773502691896257
1,-77,23,0,500000000,588120,675584,0.0554016,0.5
3,-67,23,0,500000000,728364,1097824,0.1435616,0.5
3,-67,23,0,500000000,208104,506688,0.1250944,0.4472135954999579
2,-72,23,0,500000000,58812,84448,0.0661664,0.5
3,-67,23,0,500000000,21112,211120,0.10511146666666667,0.408248290463863
4,-62,23,0,500000000,607724,2634476,0.11668053333333334,0.408248290463863
0,-82,23,0,500000000,422240,464464,0.06496,0.5
4,-62,23,0,500000000,153816,802256,0.1054208,0.3779644730092272
1,-77,23,0,500000000,304616,464464,0.05931776,0.4472135954999579
1,-77,23,0,500000000,52780,84448,0.0515968,0.408248290463863
2,-72,23,0,500000000,758524,844480,0.09027584,0.4472135954999579
3,-67,23,0,500000000,844480,1140048,0.11979154285714287,0.3779644730092272
3,-67,23,0,500000000,1087268,1224496,0.138272,0.3535533905932738
1,-77,23,0,500000000,464464,717808,0.060558628571428574,0.3779644730092272
4,-62,23,0,500000000,493116,2026752,0.107416,0.3535533905932738
3,-67,23,0,500000000,137228,337792,0.12666168888888887,0.3333333333333333
2,-72,23,0,500000000,1508,42224,0.07529173333333333,0.408248290463863
4,-62,23,0,500000000,502164,2296684,0.10921528888888889,0.3333333333333333
3,-67,23,0,500000000,380016,464464,0.12334976,0.31622776601683794
3,-67,23,0,500000000,123656,464464,0.11490327272727273,0.30151134457776363
4,-62,23,0,500000000,24128,380016,0.09888768,0.31622776601683794
3,-67,23,0,500000000,2322320,2491216,0.15296533333333331,0.28867513459481287
2,-72,23,0,500000000,126672,84448,0.06899017142857143,0.3779644730092272
1,-77,23,0,500000000,548912,760032,0.06987840000000001,0.3535533905932738
3,-67,23,0,500000000,972660,1224496,0.159616,0.2773500981126146
1,-77,23,0,500000000,82940,42224,0.06438257777777778,0.3333333333333333
2,-72,23,0,500000000,547404,674076,0.0772096,0.3535533905932738
4,-62,23,0,500000000,318188,1740232,0.09701818181818184,0.30151134457776363
3,-67,23,0,500000000,548912,633360,0.15786605714285715,0.2672612419124244
4,-62,23,0,500000000,708760,1942304,0.10347200000000001,0.28867513459481287
2,-72,23,0,500000000,969644,1055600,0.09515093333333333,0.3333333333333333
3,-67,23,0,500000000,126672,168896,0.14942037333333333,0.2581988897471611
0,-82,23,0,500000000,0,0,0.051968,0.4472135954999579
0,-82,23,0,500000000,0,0,0.04330666666666667,0.408248290463863
3,-67,23,0,500000000,842972,928928,0.1530504,0.25
4,-62,23,0,500000000,508196,1972464,0.10513526153846155,0.2773500981126146
2,-72,23,0,500000000,21112,0,0.08615552,0.31622776601683794
3,-67,23,0,500000000,429780,633360,0.15027049411764706,0.24253562503633297
3,-67,23,0,500000000,1063140,1266720,0.1564608,0.23570226039551584
1,-77,23,0,500000000,506688,633360,0.07041664,0.31622776601683794
2,-72,23,0,500000000,190008,337792,0.08257512727272727,0.30151134457776363
0,-82,23,0,500000000,248820,422240,0.04586971428571429,0.3779644730092272
1,-77,23,0,500000000,506688,548912,0.0753536,0.30151134457776363
4,-62,23,0,500000000,232232,1140048,0.10170880000000002,0.2672612419124244
3,-67,23,0,500000000,354380,506688,0.15281717894736846,0.22941573387056177
2,-72,23,0,500000000,0,0,0.07569386666666666,0.28867513459481287
2,-72,23,0,500000000,0,0,0.06987126153846154,0.2773500981126146
2,-72,23,0,500000000,0,0,0.06488045714285715,0.2672612419124244
0,-82,23,0,500000000,337792,591136,0.05052960000000001,0.3535533905932738
0,-82,23,0,500000000,523276,675584,0.05922702222222223,0.3333333333333333
4,-62,23,0,500000000,340808,1554748,0.10052096000000002,0.2581988897471611
0,-82,23,0,500000000,7540,0,0.05348992,0.31622776601683794
4,-62,23,0,500000000,548912,1915160,0.10268320000000002,0.25
4,-62,23,0,500000000,174928,1752296,0.09917590588235296,0.24253562503633297
4,-62,23,0,500000000,373984,1773408,0.09878044444444446,0.23570226039551584
0,-82,23,0,500000000,0,0,0.0486272,0.30151134457776363
1,-77,23,0,500000000,0,0,0.06907413333333334,0.28867513459481287
3,-67,23,0,500000000,0,0,0.14517632000000003,0.22360679774997896
0,-82,23,0,500000000,0,0,0.04457493333333334,0.28867513459481287
1,-77,23,0,500000000,0,0,0.06376073846153847,0.2773500981126146
1,-77,23,0,500000000,0,0,0.059206400000000006,0.2672612419124244
3,-67,23,0,500000000,0,0,0.13826316190476193,0.21821789023599236
4,-62,23,0,500000000,407160,2103660,0.0988564210526316,0.22941573387056177
1,-77,23,0,500000000,0,0,0.055259306666666674,0.2581988897471611
0,-82,23,0,500000000,0,0,0.04114609230769231,0.2773500981126146
1,-77,23,0,500000000,0,0,0.05180560000000001,0.25
1,-77,23,0,500000000,211120,337792,0.05181515294117648,0.24253562503633297
4,-62,23,0,500000000,218660,1055600,0.09660480000000002,0.22360679774997896
3,-67,23,0,500000000,1266720,1435616,0.14615156363636367,0.21320071635561044
4,-62,23,0,500000000,464464,1857856,0.09744883809523812,0.21821789023599236
1,-77,23,0,500000000,105560,168896,0.050380088888888896,0.23570226039551584
2,-72,23,0,500000000,1140048,1224496,0.07926357333333334,0.2581988897471611
4,-62,23,0,500000000,188500,1266720,0.09512843636363638,0.21320071635561044
2,-72,23,0,500000000,39208,42224,0.0749128,0.25
0,-82,23,0,500000000,0,0,0.038207085714285716,0.2672612419124244
4,-62,23,0,500000000,465972,1940796,0.09597940869565219,0.20851441405707477
3,-67,23,0,500000000,147784,506688,0.14137878260869566,0.20851441405707477
4,-62,23,0,500000000,550420,2406768,0.09762560000000002,0.2041241452319315
4,-62,23,0,500000000,488592,1592448,0.09853132800000002,0.2
2,-72,23,0,500000000,0,0,0.07050616470588235,0.24253562503633297
2,-72,23,0,500000000,0,0,0.06658915555555556,0.23570226039551584
2,-72,23,0,500000000,591136,760032,0.0707429052631579,0.22941573387056177
3,-67,23,0,500000000,1518556,1646736,0.15106293333333334,0.2041241452319315
3,-67,23,0,500000000,16588,168896,0.14518374400000003,0.2
4,-62,23,0,500000000,386048,1765868,0.09839655384615385,0.19611613513818404
2,-72,23,0,500000000,542880,675584,0.07388736,0.22360679774997896
3,-67,23,0,500000000,0,42224,0.13959975384615386,0.19611613513818404
1,-77,23,0,500000000,0,0,0.0477285052631579,0.22941573387056177
3,-67,23,0,500000000,31668,337792,0.1347181037037037,0.19245008972987526
4,-62,23,0,500000000,666536,2346448,0.10082891851851852,0.19245008972987526
0,-82,23,0,500000000,0,0,0.03565994666666667,0.2581988897471611
4,-62,23,0,500000000,176436,1137032,0.09877897142857144,0.1889822365046136
3,-67,23,0,500000000,132704,380016,0.13107337142857142,0.1889822365046136
4,-62,23,0,500000000,170404,1308944,0.09681920000000001,0.18569533817705186
0,-82,23,0,500000000,420732,464464,0.039904,0.25
1,-77,23,0,500000000,42224,0,0.04586176000000001,0.22360679774997896
3,-67,23,0,500000000,380016,506688,0.12977919999999998,0.18569533817705186
3,-67,23,0,500000000,886704,1055600,0.13272874666666665,0.18257418583505536
2,-72,23,0,500000000,84448,84448,0.07135878095238095,0.21821789023599236
2,-72,23,0,500000000,0,0,0.06811519999999999,0.21320071635561044
2,-72,23,0,500000000,548912,591136,0.07102831304347824,0.20851441405707477
0,-82,23,0,500000000,633360,760032,0.04672752941176471,0.24253562503633297
3,-67,23,0,500000000,809796,1055600,0.13487731612903225,0.1796053020267749
4,-62,23,0,500000000,437320,2068976,0.09718016000000002,0.18257418583505536
