0,-78.0481,-76.4775,-74.3331,-70.9827,-67.0733,-65.1539,-57.4608,-56.1807,-41.5707
1,-78.983,-76.8166,-73.3364,-69.0915,-63.5016,-61.0443,-52.9387,-51.5347,-41.5707
2,-81.4648,-80.1297,-75.9064,-72.9224,-72.3475,-68.5873,-67.7519,-65.8005,-61.879,-57.4608,-54.2312,-52.9387,-31.7324
3,-81.4248,-80.0741,-76.0644,-73.1471,-72.1852,-68.5671,-68.1916,-66.2049,-62.3859,-56.1807,-55.3388,-51.5347,-31.7324
4,-76.8166,-76.4775,-71.9158,-71.3114,-71.0657,-69.979,-69.6511,-68.5873,-68.5671,-65.5078,-62.8293,-59.5407,-54.6651,-53.9502,-51.1558
5,-78.983,-78.0481,-75.9328,-75.8944,-73.8328,-73.7434,-72.3475,-72.1852,-71.7313,-67.789,-65.5345,-64.7906,-58.8213,-54.0601,-51.1558
6,-81.285,-80.7688,-80.2939,-80.1297,-80.0741,-78.4437,-76.917,-75.9484,-73.4359,-70.6714,-67.9582,-67.7716,-64.274,-59.5407,-58.446,-54.0601,-52.5339,-39.4222
7,-81.7916,-81.4648,-81.4248,-79.5959,-78.7732,-76.7244,-75.4736,-74.5809,-72.3693,-70.9544,-69.498,-67.845,-63.9911,-62.8293,-58.8213,-55.1717,-47.5216,-39.4222
8,-81.3478,-81.0907,-77.5559,-73.7161,-71.7313,-71.3114,-70.4354,-68.607,-68.0997,-68.0069,-63.8646,-62.3597,-62.1877,-61.9065,-58.446,-55.1717,-51.9393
9,-81.9801,-81.7121,-80.487,-78.0643,-75.0738,-73.7705,-72.0209,-71.9158,-71.6083,-70.1177,-69.6071,-69.1313,-67.789,-62.8877,-52.5339,-51.9393,-47.5216
10,-81.5366,-79.8038,-79.7301,-73.8986,-73.4359,-70.9544,-69.7138,-69.4253,-68.9886,-68.5484,-68.4093,-62.8877,-62.3597,-59.3939,-52.2484,-50.3045
11,-80.4448,-78.4437,-77.6993,-76.7244,-76.1234,-74.8515,-74.7566,-72.6923,-70.4354,-69.1313,-67.0785,-65.2058,-64.9855,-64.3949,-61.3735,-52.2484
12,-81.7121,-81.5086,-81.0907,-79.6202,-76.8239,-74.8457,-74.5068,-72.4067,-71.0556,-69.5079,-68.9886,-64.3949,-63.4065,-62.0197,-59.2179,-55.1288,-52.1565,-31.7324
13,-81.9801,-81.7609,-81.3478,-79.1977,-76.3344,-75.1588,-74.2596,-72.841,-70.5609,-69.4253,-68.899,-64.9855,-62.9145,-61.7514,-58.1959,-55.152,-53.2792,-31.7324
14,-81.5366,-77.6993,-74.3019,-74.0218,-72.7224,-71.1018,-63.5605,-63.5384,-63.4065,-62.9145,-62.4953,-56.0262,-54.9643,-48.2762,-45.6042
15,-79.8038,-76.2211,-74.8515,-74.5683,-74.1812,-72.8192,-70.5818,-67.0792,-66.3127,-65.4752,-62.0197,-61.7514,-59.1493,-56.3184,-45.6042
16,-81.1617,-79.9767,-77.9452,-75.1243,-71.0556,-70.5609,-69.0336,-64.6892,-64.6015,-63.4167,-59.1493,-53.1685,-50.0015,-48.2762,-39.353
17,-80.5907,-76.8148,-75.3607,-74.5068,-74.266,-74.2596,-65.87,-63.178,-62.8246,-60.0502,-56.3184,-54.9643,-53.1685
18,-80.6681,-76.2211,-72.7224,-68.9561,-65.9264,-65.87,-65.131,-64.6892,-54.7158,-40.8002
19,-80.7687,-74.5683,-71.1018,-68.1534,-68.0188,-65.9698,-63.4167,-62.8246,-59.9977,-40.8002
20,-81.4561,-79.3782,-70.2416,-66.2049,-65.9022,-65.8005,-65.1539,-61.0443,-36.6009
21,-81.8272,-79.8061,-70.7729,-68.1916,-67.7519,-67.0733,-66.6931,-63.5016,-36.6009
22,-77.1018,-76.1045,-75.9328,-70.9827,-69.979,-69.0915,-66.6931,-65.9383,-65.9022,-61.4593,-55.3388,-54.2312,-44.8487
23,-81.7916,-80.2939,-74.3331,-73.7434,-73.3364,-73.293,-72.0819,-70.7729,-70.2416,-65.5078,-62.3859,-61.879,-59.9083,-52.6795,-44.8487
24,-81.8272,-81.4561,-78.0643,-77.1373,-76.0644,-75.9064,-75.3963,-73.7161,-69.498,-67.9582,-65.9383,-64.7906,-59.9083,-56.6743,-56.1425,-54.6651,-42.5517
25,-80.487,-79.8061,-79.4566,-79.3782,-77.9423,-77.5559,-73.1471,-72.9224,-72.3693,-70.6714,-65.5345,-61.906,-61.4593,-61.1297,-53.9502,-52.6795,-42.5517
26,-76.6125,-76.1045,-75.8944,-75.0738,-74.1049,-72.0819,-71.0657,-68.0069,-67.845,-67.7716,-67.6536,-64.9966,-61.1297,-56.6743,-43.1512
27,-79.7301,-77.1018,-74.1796,-73.8328,-73.293,-71.8146,-71.6083,-69.6511,-65.7174,-64.274,-63.9911,-62.8906,-61.9065,-61.906,-56.1425,-43.1512
28,-77.9423,-76.1234,-75.9484,-75.3963,-74.9906,-74.5809,-74.1161,-69.7138,-69.6071,-64.9966,-62.8906,-62.1877,-59.7967,-50.2204,-39.5878
29,-81.7609,-81.5086,-79.4566,-77.1373,-76.917,-75.4736,-74.7566,-72.7207,-71.8166,-70.1177,-68.4093,-67.6536,-65.7174,-63.8646,-56.7829,-45.7742,-39.5878
30,-81.285,-81.1627,-79.5959,-76.8024,-75.1588,-74.8457,-74.1049,-73.7705,-71.8146,-68.0997,-67.0785,-66.3783,-64.2945,-59.3939,-50.2204,-45.7742,-45.0323
31,-80.7688,-80.5352,-78.7732,-76.6125,-75.7674,-74.1796,-72.841,-72.4067,-72.0209,-68.607,-65.4196,-61.3735,-60.4951,-59.7967,-56.7829,-50.3045,-45.0323
32,-81.1617,-78.6904,-76.6787,-74.3019,-74.1161,-72.8192,-71.8166,-69.0448,-68.5484,-65.2058,-64.2945,-61.0144,-60.4951,-53.2792,-52.1565,-48.3379
33,-79.9767,-76.9713,-75.2123,-74.9906,-74.1812,-74.0218,-73.8986,-72.7207,-72.6923,-66.3783,-65.4196,-64.8529,-55.152,-55.1288,-53.6545,-48.3379
34,-81.9836,-80.4448,-76.8024,-75.7674,-75.3607,-69.0336,-66.5744,-65.4752,-64.1898,-63.5384,-61.0144,-59.2179,-58.1959,-53.6545,-50.6337
