Action,CST,Tx pow,Repeat,Duration (ns),Tx ok bytes,Tx bytes,Mean,Std
6,-69.0,23.0,0,491065,0,1508,0.0,0.7071067811865476
2,-81.0,23.0,0,2695438,12064,12064,0.2754283348383454,0.7071067811865476
5,-74.0,23.0,0,1875032,13572,13572,0.4454323979537416,0.7071067811865476
0,-64.0,23.0,0,11193157,42224,42224,0.23214183451549905,0.7071067811865476
6,-69.0,23.0,0,5460032,42224,42224,0.317263097847534,0.5773502691896257
7,-62.0,23.0,0,22175217,42224,42224,0.11717585446852673,0.7071067811865476
1,-63.0,23.0,0,5541032,42224,42224,0.4689379162581988,0.7071067811865476
5,-74.0,23.0,0,16954219,42224,42224,0.399128123589882,0.5773502691896257
4,-78.0,23.0,0,33209278,42224,42224,0.07824319456749407,0.7071067811865476
1,-63.0,23.0,0,5469032,42224,42224,0.6293662778628722,0.5773502691896257
1,-63.0,23.0,0,16883190,42224,42224,0.5489769905191939,0.5
2,-81.0,23.0,0,11654999,42224,42224,0.3322475312732091,0.5773502691896257
5,-74.0,23.0,0,5505032,42224,42224,0.5353483538963427,0.5
2,-81.0,23.0,0,16749209,42224,42224,0.3267534906139007,0.5
6,-69.0,23.0,0,22184256,42224,42224,0.29651137890322116,0.5
3,-80.0,23.0,0,44692484,42224,42224,0.05813952968020305,0.7071067811865476
1,-63.0,23.0,0,21891175,42224,42224,0.4866600854610687,0.4472135954999579
6,-69.0,23.0,0,16652222,42224,42224,0.299624797556629,0.4472135954999579
5,-74.0,23.0,0,5487032,42224,42224,0.6176998492411281,0.4472135954999579
1,-63.0,23.0,0,5532032,42224,42224,0.5621170132260874,0.408248290463863
6,-69.0,23.0,0,11674547,0,42224,0.24968733129719087,0.408248290463863
4,-78.0,23.0,0,6077064,42224,42224,0.33721205952426075,0.5773502691896257
0,-64.0,23.0,0,5460032,42224,42224,0.47202432085786666,0.5773502691896257
6,-69.0,23.0,0,5478032,42224,42224,0.3495408347127915,0.3779644730092272
0,-64.0,23.0,0,5559032,42224,42224,0.5877279944278718,0.5
