Action,CST,Tx pow,Repeat,Duration (ns),Tx ok bytes,Tx bytes,Mean,Std
6,-70.0,23.0,0,500042,0,1508,0.0,0.7071067811865476
1,-79.0,23.0,0,419720510,39208,42224,0.005748587315878369,0.7071067811865476
3,-76.0,23.0,0,72732964,40716,42224,0.0344493041697022,0.7071067811865476
2,-78.0,23.0,0,367692974,42224,42224,0.007066765436752676,0.7071067811865476
7,-65.0,23.0,0,5866716,0,42224,0.0,0.7071067811865476
2,-78.0,23.0,0,33066731,42224,42224,0.057098171809750374,0.5773502691896257
7,-65.0,23.0,0,11094102,42224,42224,0.15614302686839066,0.5773502691896257
5,-71.0,23.0,0,10902081,42224,42224,0.23833981787513778,0.7071067811865476
5,-71.0,23.0,0,5514008,42224,42224,0.47305065722091233,0.5773502691896257
8,-62.0,23.0,0,16720798,0,42224,0.0,0.7071067811865476
0,-81.0,23.0,0,170627703,42224,42224,0.01522847670287163,0.7071067811865476
2,-78.0,23.0,0,100905957,42224,42224,0.05569898367903059,0.5
4,-74.0,23.0,0,22181187,42224,42224,0.11714431693849386,0.7071067811865476
6,-70.0,23.0,0,5451008,42224,42224,0.3177883185397392,0.5773502691896257
0,-81.0,23.0,0,72747699,42224,42224,0.03396429660644907,0.5773502691896257
7,-65.0,23.0,0,11234137,42224,42224,0.23275478272836053,0.5
5,-71.0,23.0,0,146585413,42224,42224,0.3636510849069726,0.5
0,-81.0,23.0,0,382834039,42224,42224,0.028866860082759436,0.5
6,-70.0,23.0,0,11842313,42224,42224,0.34804953659968885,0.5
1,-79.0,23.0,0,149411076,42224,42224,0.015426355746858368,0.5773502691896257
3,-76.0,23.0,0,79384972,42224,42224,0.04478729338454044,0.5773502691896257
3,-76.0,23.0,0,27557262,42224,42224,0.080735937538043,0.5
5,-71.0,23.0,0,22109131,42224,42224,0.3379313089962832,0.4472135954999579
2,-78.0,23.0,0,10938070,42224,42224,0.13958143492664385,0.4472135954999579
4,-74.0,23.0,0,95242618,42224,42224,0.09628414756542357,0.5773502691896257
8,-62.0,23.0,0,10968059,42224,42224,0.15793739500003295,0.5773502691896257
5,-71.0,23.0,0,5920816,0,42224,0.2816094241635693,0.408248290463863
5,-71.0,23.0,0,5778016,42224,42224,0.3698665164999627,0.3779644730092272
4,-74.0,23.0,0,5633438,42224,42224,0.3028360446621581,0.5
4,-74.0,23.0,0,77606753,42224,42224,0.2556614846916022,0.4472135954999579
1,-79.0,23.0,0,121909492,0,42224,0.011569766810143775,0.5
0,-81.0,23.0,0,248582736,42224,42224,0.02727463120078146,0.4472135954999579
4,-74.0,23.0,0,55857714,42224,42224,0.22855730205140654,0.408248290463863
3,-76.0,23.0,0,16410090,42224,42224,0.12792539230357244,0.4472135954999579
8,-62.0,23.0,0,5960087,42224,42224,0.33643644145885304,0.5
0,-81.0,23.0,0,131549449,42224,42224,0.029312948738519678,0.408248290463863
5,-71.0,23.0,0,5528666,0,42224,0.32363320193746736,0.3535533905932738
8,-62.0,23.0,0,16539475,42224,42224,0.3319903255743082,0.4472135954999579
8,-62.0,23.0,0,16835169,42224,42224,0.32810645962867474,0.408248290463863
2,-78.0,23.0,0,40050558,42224,42224,0.1379438615905754,0.408248290463863
6,-70.0,23.0,0,16694102,42224,42224,0.3406987433069686,0.4472135954999579
7,-65.0,23.0,0,10968078,42224,42224,0.28096609902575176,0.4472135954999579
6,-70.0,23.0,0,5460008,42224,42224,0.4425478656267529,0.408248290463863
4,-74.0,23.0,0,16835264,42224,42224,0.24000417147329237,0.3779644730092272
3,-76.0,23.0,0,12656758,42224,42224,0.17503697316230712,0.408248290463863
6,-70.0,23.0,0,5451008,42224,42224,0.5155217356256764,0.3779644730092272
7,-65.0,23.0,0,5487008,42224,42224,0.391990078060012,0.408248290463863
1,-79.0,23.0,0,35052342,42224,42224,0.038907469819606535,0.4472135954999579
7,-65.0,23.0,0,16709157,42224,42224,0.38042222289492417,0.3779644730092272
8,-62.0,23.0,0,5496008,42224,42224,0.4163139698545157,0.3779644730092272
4,-74.0,23.0,0,67161490,1508,42224,0.21034908609184497,0.3535533905932738
8,-62.0,23.0,0,5831060,42224,42224,0.47567813912519996,0.3535533905932738
5,-71.0,23.0,0,5586008,42224,42224,0.39104334418557674,0.3333333333333333
7,-65.0,23.0,0,5460008,42224,42224,0.45184362968626796,0.3535533905932738
1,-79.0,23.0,0,78356177,42224,42224,0.04347668927032228,0.408248290463863
6,-70.0,23.0,0,23060639,42224,42224,0.47925072942157054,0.3535533905932738
6,-70.0,23.0,0,16946220,42224,42224,0.4600744549358517,0.3333333333333333
7,-65.0,23.0,0,22264855,0,42224,0.4016387819433493,0.3333333333333333
8,-62.0,23.0,0,22615694,42224,42224,0.44835693840431534,0.3333333333333333
5,-71.0,23.0,0,5528666,0,42224,0.3519390097670191,0.31622776601683794
8,-62.0,23.0,0,20005496,42224,42224,0.4294981061223275,0.31622776601683794
8,-62.0,23.0,0,5541008,42224,42224,0.4757146323636858,0.30151134457776363
7,-65.0,23.0,0,5726756,42224,42224,0.4522208688294194,0.31622776601683794
6,-70.0,23.0,0,5732145,42224,42224,0.5047276609086897,0.31622776601683794
8,-62.0,23.0,0,11261103,42224,42224,0.4745286067907127,0.28867513459481287
8,-62.0,23.0,0,11070103,42224,42224,0.4741375288255518,0.2773500981126146
5,-71.0,23.0,0,5684098,42224,42224,0.40306000442553525,0.30151134457776363
6,-70.0,23.0,0,5487008,42224,42224,0.5449442347562008,0.30151134457776363
6,-70.0,23.0,0,39453450,42224,42224,0.510508864045608,0.28867513459481287
7,-65.0,23.0,0,5718098,42224,42224,0.49373112362819777,0.30151134457776363
7,-65.0,23.0,0,10842074,42224,42224,0.4925300205729453,0.28867513459481287
6,-70.0,23.0,0,11748197,42224,42224,0.5052657766624381,0.2773500981126146
8,-62.0,23.0,0,5813008,42224,42224,0.5041273471266158,0.2672612419124244
7,-65.0,23.0,0,5451008,42224,42224,0.5279788617303509,0.2773500981126146
7,-65.0,23.0,0,22457053,0,42224,0.49026608589246873,0.2672612419124244
8,-62.0,23.0,0,16677518,42224,42224,0.49129253199406675,0.2581988897471611
0,-81.0,23.0,0,500000000,0,0,0.025125384633016865,0.3779644730092272
8,-62.0,23.0,0,8589312,1508,1508,0.46193726436198645,0.25
5,-71.0,23.0,0,28327561,42224,42224,0.3847594911844299,0.28867513459481287
4,-74.0,23.0,0,305923654,42224,42224,0.18886443705919673,0.3333333333333333
6,-70.0,23.0,0,5568008,42224,42224,0.5358419349250563,0.2672612419124244
3,-76.0,23.0,0,68264889,42224,42224,0.16090697447477667,0.3779644730092272
8,-62.0,23.0,0,5510666,0,42224,0.43476448410539903,0.24253562503633297
5,-71.0,23.0,0,33616645,42224,42224,0.36705415222894067,0.2773500981126146
7,-65.0,23.0,0,22606203,42224,42224,0.47290726727765287,0.2581988897471611
