0,-81.9381,-81.029,-79.6092,-79.38,-79.2992,-78.5874,-56.2748
1,-81.4325,-81.2387,-81.1009,-80.2487,-56.2748
2,-81.1009,-79.6092,-56.2748
3,-81.9381,-56.2748
4,-81.2387,-79.38,-57.411,-56.2748,-54.4078
5,-80.2487,-78.5874,-64.021,-61.4186,-56.2748
6,-81.029,-61.4186,-56.2748,-54.4078
7,-81.4325,-79.2992,-64.021,-57.411,-56.2748
