Action,CST,Tx pow,Repeat,Duration (ns),Tx ok bytes,Tx bytes,Mean,Std
6,-70.0,23.0,0,500000000,547404,677092,0.0673728,0.7071067811865476
0,-63.0,23.0,0,500000000,2237872,2280096,0.27543039999999996,0.7071067811865476
1,-81.0,23.0,0,500000000,42224,84448,0.0051968,0.7071067811865476
8,-65.0,23.0,0,500000000,42224,84448,0.0051968,0.7071067811865476
7,-68.0,23.0,0,500000000,126672,126672,0.0155904,0.7071067811865476
9,-62.0,23.0,0,500000000,503672,675584,0.0619904,0.7071067811865476
8,-65.0,23.0,0,500000000,1138540,1308944,0.0968832,0.5773502691896257
3,-78.0,23.0,0,500000000,674076,802256,0.0829632,0.7071067811865476
9,-62.0,23.0,0,500000000,1562288,1984528,0.16951466666666667,0.5773502691896257
0,-63.0,23.0,0,500000000,1476332,1520064,0.30475519999999995,0.5773502691896257
1,-81.0,23.0,0,500000000,42224,0,0.0069290666666666665,0.5773502691896257
2,-79.0,23.0,0,500000000,43732,43732,0.0053824,0.7071067811865476
3,-78.0,23.0,0,500000000,126672,126672,0.06570240000000001,0.5773502691896257
4,-75.0,23.0,0,500000000,0,0,0.0,0.7071067811865476
2,-79.0,23.0,0,500000000,42224,42224,0.0070528000000000006,0.5773502691896257
3,-78.0,23.0,0,500000000,295568,295568,0.06746560000000001,0.5
8,-65.0,23.0,0,500000000,422240,464464,0.0986464,0.5
2,-79.0,23.0,0,500000000,0,0,0.0052896,0.5
3,-78.0,23.0,0,500000000,42224,42224,0.05605120000000001,0.4472135954999579
0,-63.0,23.0,0,500000000,1728168,2237872,0.33491519999999997,0.5
9,-62.0,23.0,0,500000000,419224,548912,0.1529344,0.5
5,-73.0,23.0,0,500000000,253344,253344,0.0311808,0.7071067811865476
5,-73.0,23.0,0,500000000,126672,126672,0.031180799999999998,0.5773502691896257
3,-78.0,23.0,0,500000000,167388,211120,0.05357653333333334,0.408248290463863
8,-65.0,23.0,0,500000000,464464,464464,0.10178304,0.4472135954999579
6,-70.0,23.0,0,500000000,0,42224,0.044915199999999995,0.5773502691896257
5,-73.0,23.0,0,500000000,506688,633360,0.0545664,0.5
1,-81.0,23.0,0,500000000,84448,84448,0.0103936,0.5
3,-78.0,23.0,0,500000000,506688,633360,0.06374034285714288,0.3779644730092272
7,-68.0,23.0,0,500000000,1477840,1688960,0.13165226666666666,0.5773502691896257
0,-63.0,23.0,0,500000000,844480,1013376,0.30950656,0.4472135954999579
4,-75.0,23.0,0,500000000,251836,253344,0.020663466666666668,0.5773502691896257
7,-68.0,23.0,0,500000000,1055600,1224496,0.1636992,0.5
4,-75.0,23.0,0,500000000,844480,844480,0.0674656,0.5
1,-81.0,23.0,0,500000000,0,0,0.00831488,0.4472135954999579
0,-63.0,23.0,0,500000000,1011868,1393392,0.2994346666666667,0.408248290463863
1,-81.0,23.0,0,500000000,0,0,0.0069290666666666665,0.408248290463863
6,-70.0,23.0,0,500000000,167388,168896,0.0439872,0.5
0,-63.0,23.0,0,500000000,506688,591136,0.2744758857142857,0.3779644730092272
9,-62.0,23.0,0,500000000,591136,717808,0.15144960000000002,0.4472135954999579
9,-62.0,23.0,0,500000000,125164,168896,0.13134293333333336,0.408248290463863
2,-79.0,23.0,0,500000000,0,0,0.00423168,0.4472135954999579
4,-75.0,23.0,0,500000000,422240,464464,0.07475968,0.4472135954999579
9,-62.0,23.0,0,500000000,1222988,1477840,0.1555858285714286,0.3779644730092272
9,-62.0,23.0,0,500000000,3082352,3209024,0.23097920000000005,0.3535533905932738
4,-75.0,23.0,0,500000000,126672,168896,0.06749653333333333,0.408248290463863
7,-68.0,23.0,0,500000000,295568,464464,0.14551039999999998,0.4472135954999579
3,-78.0,23.0,0,500000000,126672,168896,0.05967040000000002,0.3535533905932738
7,-68.0,23.0,0,500000000,844480,886704,0.15590400000000001,0.408248290463863
6,-70.0,23.0,0,500000000,42224,42224,0.03726848,0.4472135954999579
9,-62.0,23.0,0,500000000,547404,633360,0.22028657777777783,0.3333333333333333
0,-63.0,23.0,0,500000000,211120,211120,0.2466624,0.3535533905932738
0,-63.0,23.0,0,500000000,886704,971152,0.2435072,0.3333333333333333
0,-63.0,23.0,0,500000000,714792,802256,0.23675136000000002,0.31622776601683794
8,-65.0,23.0,0,500000000,84448,211120,0.08828373333333334,0.408248290463863
7,-68.0,23.0,0,500000000,1182272,1351168,0.1752064,0.3779644730092272
5,-73.0,23.0,0,500000000,0,0,0.043653120000000004,0.4472135954999579
3,-78.0,23.0,0,500000000,0,0,0.05304035555555557,0.3333333333333333
6,-70.0,23.0,0,500000000,0,0,0.031057066666666664,0.408248290463863
5,-73.0,23.0,0,500000000,0,0,0.0363776,0.408248290463863
9,-62.0,23.0,0,500000000,85956,128180,0.20037376000000004,0.31622776601683794
6,-70.0,23.0,0,500000000,295568,337792,0.03701394285714286,0.3779644730092272
2,-79.0,23.0,0,500000000,126672,126672,0.0087232,0.408248290463863
7,-68.0,23.0,0,500000000,844480,886704,0.17928960000000002,0.3535533905932738
0,-63.0,23.0,0,500000000,506688,633360,0.22656698181818183,0.30151134457776363
0,-63.0,23.0,0,500000000,126672,126672,0.21028480000000002,0.28867513459481287
7,-68.0,23.0,0,500000000,84448,168896,0.16167822222222225,0.3333333333333333
9,-62.0,23.0,0,500000000,126672,168896,0.18499258181818187,0.30151134457776363
3,-78.0,23.0,0,500000000,211120,211120,0.052933120000000014,0.31622776601683794
7,-68.0,23.0,0,500000000,211120,337792,0.1507072,0.31622776601683794
7,-68.0,23.0,0,500000000,168896,168896,0.14078603636363637,0.30151134457776363
5,-73.0,23.0,0,500000000,714792,760032,0.056316342857142855,0.3779644730092272
9,-62.0,23.0,0,500000000,126672,126672,0.17217493333333336,0.28867513459481287
2,-79.0,23.0,0,500000000,42224,42224,0.008961828571428573,0.3779644730092272
1,-81.0,23.0,0,500000000,0,0,0.0059391999999999995,0.3779644730092272
0,-63.0,23.0,0,500000000,168896,168896,0.19730707692307695,0.2773500981126146
