Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,282.241,40.7012,284.849,40.1303,2.26482,21.0323,72.4012,4.32953,0.21644,0,0.032952,0.01206,0,4.06808,534988,806761904,376447,567682076,337377,508764516,12097,1351,0,0,0,0
1,0,0,0,0,0.0346511,8.89738,0.52024,90.5703,69.7914,0,0.337952,0.3993,0,20.0416,0,0,0,0,0,0,0,0,365517,551199636,0,0
2,0,26.6396,0,27.2664,1.81309,24.5047,45.2751,28.4651,0.123348,0,0.218688,0.00132,0,28.1217,534996,806773968,235007,354390556,220819,332995052,7891,505,0,0,0,0
3,0,0,0,0,0.0663344,50.2347,0.296628,49.4547,42.6188,0,0.262584,0.574996,0,5.99829,0,0,0,0,0,0,0,0,223898,337638184,0,0
4,0,27.89,0,27.4625,2.18305,1.31779,51.2113,45.2968,0.158532,0,44.4174,0,0,0.720804,535005,806787540,265778,400793224,231184,348625472,8259,1233,0,0,0,0
5,0,0,0,0,0.0148625,4.59774,0.348472,95.0425,44.0155,0,45.1215,0.527076,0,5.3785,0,0,0,0,0,0,0,0,231184,348625472,0,0
6,0,13.0496,0,13.6987,1.15507,67.4632,26.8674,4.57365,0.10458,0,0.0139,0.008316,0,4.44685,535013,806799604,138657,209094756,108170,163120360,3879,1074,0,0,0,0
7,0,0,0,0,0.0693432,69.884,0.228616,29.8774,24.3902,0,0.238804,0.788144,0,4.46025,0,0,0,0,0,0,0,0,127546,192339368,0,0
8,0,27.6617,0,28.5096,2.14759,1.25062,51.0972,45.5082,0.15972,0,44.7459,0,0,0.602648,535022,806813176,265190,399906520,229291,345770828,8194,1278,0,0,0,0
9,0,0,0,0,0.00883109,9.91004,0.34918,89.7355,43.6709,0,44.4944,0.719124,0,0.85112,0,0,0,0,0,0,0,0,229291,345770828,0,0
10,0,28.7379,0,29.1997,2.91549,3.7305,55.0521,38.3935,0.183444,0,0.167564,0.0078,0,38.0347,535031,806826748,285127,429971516,238212,359223696,8511,1674,0,0,0,0
11,0,0,0,0,0.094683,9.50618,0.408412,90.077,48.8342,0,0.397416,1.85295,0,38.9924,0,0,0,0,0,0,0,0,256410,386666280,0,0
12,0,58.6377,0,58.7082,3.16381,0.691151,95.5729,0.577304,0.226476,0,0.003768,0,0,0.34706,535039,806838812,496871,749281468,486055,732970940,17385,362,0,0,0,0
13,0,0,0,0,0.0249966,4.31765,0.581616,95.0755,92.5573,0,0.227692,0.260876,0,2.02971,0,0,0,0,0,0,0,0,486055,732970940,0,0
14,0,58.9231,0,59.8736,2.7958,1.04131,95.8075,0.40446,0.226844,0,0.00154,0,0,0.176076,535048,806852384,498652,751967216,488421,736538868,17460,354,0,0,0,0
15,0,0,0,0,0.0659581,4.5317,0.583264,94.8628,92.9381,0,0.226644,0.393976,0,1.30407,0,0,0,0,0,0,0,0,488421,736538868,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,226.981,28.5168,228.571,29.3216,2.49683,1.41387,51.7064,44.4036,0.165384,0,0.346452,7.2e-05,0,43.8917,534988,806761904,268384,404723072,236379,356459532,8894,693,0,0,0,0
1,0,0,0,0,0.0762491,7.51243,0.367964,92.0641,47.4276,0,0.512852,0.682236,0,43.4414,0,0,0,0,0,0,0,0,236517,356667636,0,0
2,0,29.6398,0,31.1245,2.91187,1.59589,55.2407,40.3024,0.177052,0,38.8288,0.001824,0,1.29478,534996,806773968,286327,431781116,245688,370497504,8787,1445,0,0,0,0
3,0,0,0,0,0.0633822,10.268,0.39008,89.3294,47.6182,0,1.71643,1.79951,0,38.1953,0,0,0,0,0,0,0,0,249906,376858248,0,0
4,0,36.2119,0,36.7687,10.7519,0.994082,86.3582,1.96518,0.36534,0,0.005432,0.023832,0,1.57058,535005,806787540,438233,660855364,300165,452648820,10741,4912,0,0,0,0
5,0,0,0,0,0.0944654,11.8238,0.742232,87.4036,67.9359,0,0.244976,1.01194,0,18.2108,0,0,0,0,0,0,0,0,355773,536505684,0,0
6,0,26.572,0,26.1445,4.65992,15.2339,77.444,2.68462,0.401552,0,0.008152,0.055476,0,2.21944,535013,806799604,399284,602120272,220259,332150572,7879,6389,0,0,0,0
7,0,0,0,0,0.0373854,19.2732,0.835352,79.8765,66.7758,0,0.290812,1.46942,0,11.3404,0,0,0,0,0,0,0,0,349838,527555704,0,0
8,0,27.8699,0,27.3081,2.54697,1.40289,51.4057,44.6706,0.161588,0,0.303624,0.000132,0,44.2052,535022,806813176,266785,402311780,231017,348373636,8266,1262,0,0,0,0
9,0,0,0,0,0.0597641,7.83574,0.353328,91.7719,44.1085,0,0.512444,3.28491,0,43.8661,0,0,0,0,0,0,0,0,231320,348830560,0,0
10,0,7.93908,0,8.7464,1.58721,5.66298,22.4671,70.295,0.114476,0,0.273452,0.012024,0,69.895,535031,806826748,115347,173943276,65808,99238464,2356,1768,0,0,0,0
11,0,0,0,0,0.00978021,13.3218,0.242308,86.4331,17.4423,0,0.477616,2.59811,0,65.915,0,0,0,0,0,0,0,0,91278,137647224,0,0
12,0,24.0882,0,23.6032,2.87958,1.7789,45.3637,50.034,0.148428,0,48.9687,0,0,0.916828,535039,806838812,234864,354174912,199670,301102360,7145,1243,0,0,0,0
13,0,0,0,0,0.106178,7.95722,0.320508,91.6669,38.0886,0,24.6806,3.53514,0,25.3626,0,0,0,0,0,0,0,0,199670,301102360,0,0
