0,-56.2748
1,-56.2748
2,-74.9341,-70.9023,-56.2748
3,-71.6882,-66.7798,-56.2748
4,-73.7562,-69.5533,-56.2748
5,-72.047,-68.0016,-56.2748
6,-56.2748
7,-56.2748
8,-56.2748
9,-56.2748
10,-70.9023,-66.7798,-56.2748
11,-74.9341,-71.6882,-56.2748
12,-56.2748
13,-56.2748
14,-69.5533,-68.0016,-56.2748
15,-73.7562,-72.047,-56.2748
