10.0002,3
10.0005,2
10.0019,1
10.0184,0
10.0238,6
10.0239,0
10.0293,11
10.0295,0
10.0349,2
10.0405,1
10.046,0
10.0462,5
10.0573,0
10.0627,3
10.0649,0
10.0758,8
10.0763,7
10.0991,1
10.0991,0
10.1045,9
10.1046,0
10.11,12
10.1101,8
10.1101,4
10.1156,0
10.127,10
10.1274,0
10.1328,12
10.1329,6
10.1329,0
10.1384,15
10.1388,0
10.1442,9
10.1667,2
10.1721,0
10.1775,11
10.1778,10
10.1836,8
10.1951,2
10.1953,0
10.2007,6
10.201,0
10.2064,5
10.2065,0
10.2119,3
10.212,0
10.2231,6
10.2232,0
10.2286,12
10.2288,0
10.2396,4
10.2397,0
10.2451,10
10.2452,0
10.2506,8
10.2508,0
10.2562,6
10.2563,0
10.2617,8
10.2621,4
10.2624,3
10.2688,0
10.2742,2
10.2742,1
10.2744,0
10.2798,12
10.2802,6
10.2805,5
10.286,2
10.2863,0
10.2917,1
10.2921,0
10.2975,11
10.3012,7
10.3015,6
10.308,5
10.308,0
10.3134,4
10.3195,0
10.3249,7
10.3585,6
10.3969,3
10.4632,0
10.4686,10
10.5203,9
10.5261,8
10.5263,5
10.5482,3
10.5484,0
10.5538,9
10.5599,2
10.5601,0
10.5655,7
10.5656,4
10.5877,3
10.6155,0
10.6212,11
10.6213,8
10.6436,4
10.6439,0
10.6495,4
10.678,0
10.6834,9
10.6835,2
10.8086,1
10.8377,0
10.8378,13
10.8825,2
10.8881,0
10.8935,6
10.9498,4
10.9834,3
10.9945,2
11.0002,1
11.04,0
11.0983,6
11.1435,5
11.1435,3
11.151,2
11.1713,1
11.1767,0
11.3646,6
11.3646,4
11.3703,0
11.3757,10
11.3759,0
11.3813,13
11.3814,3
11.3816,1
11.3818,0
11.3872,10
11.3873,0
11.3927,13
11.3986,10
11.4044,9
11.4104,4
11.4162,0
11.4216,15
11.4217,12
11.4219,10
11.4274,5
11.4274,0
11.4328,9
11.433,0
11.4384,8
11.4385,2
11.4388,0
11.4499,14
11.4501,0
11.4555,13
11.4555,11
11.461,5
11.4665,1
11.472,0
11.4774,3
11.4774,0
11.4829,15
11.483,0
11.4884,9
11.4886,0
11.494,8
11.4941,0
11.4995,13
11.4997,0
11.5051,10
11.5109,9
11.5164,4
11.5218,0
11.5272,7
11.5331,6
11.5333,0
11.5387,15
11.5388,8
11.5391,0
11.5445,4
11.5446,1
11.5557,0
11.5611,6
11.5612,0
11.5667,2
11.5667,0
11.5721,15
11.5722,6
11.5725,0
11.5781,7
11.5781,5
11.5839,0
11.5893,15
11.5894,7
11.5993,1
11.5999,0
11.6053,12
11.6054,3
11.6109,0
11.6164,9
11.6167,0
11.6168,3
11.6169,2
11.6171,1
11.6225,0
11.6282,5
11.6283,0
11.6392,11
11.6392,5
11.6398,4
11.6562,0
11.6617,15
11.6618,5
11.662,1
11.6675,0
11.6729,8
11.6786,7
11.6788,4
11.6899,2
11.6959,1
11.708,0
11.7191,1
11.7413,0
11.8312,9
11.8498,5
11.8499,2
11.8553,1
11.8576,0
11.863,10
12.1532,8
12.1645,7
12.1758,6
12.1759,0
12.1813,8
12.1813,7
12.1922,6
12.1977,0
12.2031,6
12.2034,5
12.2037,0
12.2091,11
12.2092,0
12.2146,4
12.2147,0
12.2201,13
12.2203,0
12.2257,12
12.2258,0
12.2312,13
12.2319,9
12.2322,6
12.2439,1
12.2442,0
12.2496,8
12.2498,0
12.2552,6
12.2553,0
12.2607,4
12.2607,0
12.2662,9
12.2663,0
12.2717,6
12.2718,0
12.2772,2
12.2773,0
12.2827,4
12.2827,0
12.2881,3
12.2882,0
12.2936,11
12.2937,6
12.2992,5
12.2992,0
12.3046,14
12.3047,4
12.3102,0
12.3159,15
12.316,6
12.3215,0
12.3442,11
12.3443,0
12.3498,7
12.3501,4
12.3556,0
12.361,10
12.3611,0
12.3666,9
12.3667,0
12.3669,3
12.3669,0
12.3723,10
12.3725,0
12.3779,12
12.378,4
12.3835,0
12.3943,6
12.3944,0
12.3998,8
12.4,0
12.4111,5
12.4112,0
12.4166,10
12.4167,0
12.4221,12
12.4222,8
12.4279,7
12.4281,2
12.4283,0
12.4338,1
12.4344,0
12.4345,7
12.4346,5
12.4607,0
12.4661,4
12.4662,2
12.4719,0
12.4773,10
12.4907,8
12.5017,7
12.5019,6
12.5128,5
12.5128,0
12.5183,12
12.5183,11
12.5238,5
12.5238,3
12.5611,1
12.5665,0
12.572,11
12.5721,2
12.5725,0
12.5781,10
12.5782,1
12.5865,0
12.5919,1
12.592,0
12.5974,3
12.5975,0
12.6029,14
12.603,0
12.6084,6
12.6085,0
12.6139,9
12.6141,0
12.6195,13
12.6197,0
12.6198,7
12.6199,0
12.6253,6
12.6254,0
12.6309,9
12.6368,3
12.6426,0
12.648,10
12.6481,0
12.6535,15
12.6537,6
12.6594,0
12.6815,1
12.6816,0
12.6817,9
12.6818,0
12.6872,6
12.6873,0
12.6982,10
12.6983,0
12.7037,6
12.7038,0
12.7092,3
12.7093,0
12.7147,12
12.7149,0
12.7258,11
12.7259,0
12.7313,15
12.7315,0
12.7369,3
12.7394,0
12.7448,10
12.7565,0
12.762,14
12.7679,13
12.7736,8
12.7955,7
12.8174,6
12.8235,5
12.8235,4
12.829,0
12.8344,14
12.8406,12
12.8461,5
12.8462,0
12.8516,8
12.852,0
12.8574,5
12.8632,3
12.8634,0
12.8688,13
12.869,0
12.8744,12
12.8745,0
12.8799,14
12.8857,11
12.8912,6
12.9007,5
12.951,3
12.9753,2
12.9754,1
12.9757,0
12.9811,12
12.9812,0
12.9866,9
12.9868,0
12.9922,10
12.9923,3
13.0032,0
13.0141,14
13.0143,0
13.0144,13
13.0145,12
13.0199,11
13.0202,0
13.0256,6
13.0257,0
13.0311,12
13.0313,0
13.0367,1
13.0367,0
13.0594,4
13.0595,0
13.0649,5
13.065,4
13.0653,1
13.0753,0
13.0807,12
13.0808,6
13.0811,0
13.0865,4
13.0869,2
13.0925,0
13.0979,8
13.098,0
13.1034,4
13.1035,0
13.1089,9
13.1091,0
13.1145,14
13.1146,4
13.1201,0
13.1309,13
13.1311,0
13.1365,10
13.1366,1
13.1421,0
13.1475,3
13.1476,0
13.153,15
13.1531,9
13.1534,8
13.1588,3
13.1591,0
13.1645,10
13.1647,0
13.181,6
13.1811,0
13.1865,3
13.1866,0
13.192,3
13.192,0
13.1975,11
13.1976,3
13.1977,2
13.2033,0
13.2087,11
13.2087,9
13.2197,6
13.2197,5
13.2252,0
13.2307,11
13.2308,6
13.2363,2
13.2418,0
13.2419,6
13.242,0
13.2475,2
13.2475,0
13.2529,12
13.253,5
13.2533,1
13.2535,0
13.2589,1
13.2593,0
13.2701,1
13.2702,0
13.2756,12
13.2757,0
13.2812,14
13.2813,0
13.2867,5
13.2868,0
13.2922,6
13.2923,0
13.3032,6
13.3033,0
13.3087,15
13.3089,0
13.3143,5
13.3144,0
13.3198,6
13.3199,0
13.3253,2
13.3253,0
13.3307,7
13.3309,0
13.3363,9
13.3364,0
13.3472,3
13.3473,0
13.3527,4
13.3528,0
13.3582,9
13.3583,0
13.3637,2
13.3641,0
13.3695,1
13.3695,0
13.3749,1
13.38,0
13.3908,1
13.3914,0
13.3916,14
13.3916,11
13.3974,10
13.4029,9
13.4083,3
13.4138,0
13.4192,10
13.4193,8
13.4195,6
13.5803,1
13.7232,0
13.7287,7
13.7287,6
13.7467,1
13.7528,0
13.7582,8
13.7583,1
13.7735,0
13.7789,15
13.7789,14
13.8012,13
13.8067,5
13.8987,2
13.9044,1
13.9574,0
13.9629,13
13.9629,8
14.0259,0
14.0313,15
14.0371,12
14.0371,3
14.0426,0
14.048,12
14.0545,0
14.0941,1
14.0942,0
14.0996,10
14.0997,0
14.1051,11
14.1164,9
14.3085,0
14.3194,4
14.3579,0
14.3633,3
14.4318,0
14.4375,12
14.4375,10
14.4378,0
14.4597,11
14.4598,9
14.5159,6
14.5542,0
14.5596,9
14.5597,7
14.5599,5
14.5709,0
14.5763,12
14.5767,9
14.594,8
14.6055,5
14.6055,0
14.6164,9
14.6165,0
14.6219,15
14.622,7
14.6275,5
14.6275,0
14.6439,11
14.6439,9
14.6494,5
14.6494,4
14.6749,0
14.6804,6
14.6807,2
14.6862,0
14.6916,3
14.706,0
14.7114,12
14.7169,0
14.717,7
14.7171,6
14.7173,0
14.7227,6
14.7228,0
14.7282,2
14.7283,0
14.7337,12
14.7338,11
14.8046,6
14.8158,0
14.8212,3
14.8556,1
14.8558,0
14.8612,9
14.8613,0
14.8777,14
14.8778,10
14.8833,9
14.8833,6
14.8893,1
14.9067,0
14.9121,3
14.9121,0
14.923,7
14.9234,0
14.9288,6
14.9289,0
14.9343,7
14.9344,0
14.9398,4
14.9399,0
14.9453,8
14.9454,2
14.9457,1
14.9632,0
14.9686,8
14.9687,0
14.9741,8
14.9742,6
14.98,4
14.9971,2
14.9971,1
14.9977,0
15.0031,1
15.0032,0
15.0086,4
15.0087,0
15.0141,15
15.0142,0
15.0197,10
15.0198,0
15.02,9
15.0201,4
15.0202,0
15.0204,58
15.0254,41
15.0258,32
15.0313,30
15.0368,28
15.048,22
15.0536,0
15.0537,1
15.0538,0
15.054,64
15.0542,36
15.0593,0
15.0594,1
15.0595,0
15.0649,12
15.065,0
15.0704,9
15.0705,0
15.076,2
15.0761,0
15.0762,7
15.0763,4
15.0765,3
15.0816,0
15.087,15
15.0872,0
15.0926,10
15.0927,0
15.0982,4
15.0982,0
15.1037,4
15.1041,0
15.1042,4
15.1043,0
15.1097,10
15.1098,0
15.1152,8
15.1153,0
15.1207,15
15.1209,0
15.1263,12
15.1275,1
15.1277,0
15.1331,6
15.1333,4
15.1388,0
15.1442,12
15.1443,11
15.1445,4
15.1447,0
15.1501,12
15.1556,8
15.1559,7
15.1617,5
15.1722,0
15.1776,14
15.1776,11
15.1831,5
15.1832,0
15.1886,15
15.1888,0
15.1942,10
15.1945,7
15.2005,3
15.2008,0
15.2062,6
15.2066,0
15.2121,2
15.2175,1
15.2232,0
15.2288,23
15.2291,0
15.2292,57
15.2297,8
15.2352,6
15.2352,0
15.2354,15
15.2356,0
15.241,10
15.241,7
15.2465,6
15.2465,1
15.2523,0
15.2578,6
15.2632,5
15.2633,1
15.2797,0
15.2798,1
15.2799,0
15.2855,10
15.2858,7
15.286,0
15.2862,13
15.2862,11
15.2917,8
15.2972,4
15.3027,0
15.3028,11
15.3032,0
15.3086,8
15.309,4
15.3092,0
15.3146,6
15.3147,1
15.3202,0
15.3256,14
15.3259,10
15.3314,6
15.3315,0
15.3369,2
15.3372,0
15.3427,7
15.3481,5
15.3482,0
15.3483,11
15.3484,6
15.3539,0
15.3541,36
15.3542,31
15.3545,20
15.3547,13
15.3547,9
15.355,0
15.3552,19
15.3554,0
15.3555,249
15.3564,157
15.3571,97
15.3578,38
15.3582,0
15.3583,44
15.3588,0
15.3589,1013
15.3594,970
15.3648,966
15.372,947
15.3776,931
15.3832,904
15.3852,707
15.3854,695
15.3887,686
15.3909,674
15.3912,664
15.3967,649
15.4023,638
15.4084,622
15.4144,588
15.4147,581
15.4201,576
15.4259,566
15.4261,560
15.4317,547
15.4372,533
15.4377,506
15.4382,458
15.4386,419
15.4388,404
15.4415,119
15.442,75
15.442,74
15.4475,72
15.4481,16
15.4482,0
15.4483,11
15.4485,0
15.4539,8
15.454,2
15.4597,1
15.4652,0
15.4706,9
15.4707,0
15.4761,6
15.4762,0
15.4818,14
15.4819,13
15.4879,5
15.4881,2
15.4936,1
15.499,0
15.5044,10
15.5047,6
15.5104,4
15.5159,0
15.5213,15
15.5214,14
15.5271,12
15.538,10
15.5381,0
15.5439,3
15.544,1
15.5606,0
15.566,14
15.5661,13
15.5717,0
15.5772,15
15.5827,12
15.5828,0
15.583,9
15.5831,0
15.5885,13
15.5887,0
15.5995,6
15.5996,3
15.5998,0
15.6115,1
15.6115,0
15.6169,1
15.6173,0
15.6227,5
15.6228,0
15.6282,11
15.6283,3
15.656,0
15.6668,12
15.667,0
15.6724,8
15.6725,0
15.6779,12
15.6781,0
15.6835,11
15.6836,3
15.7002,0
15.7056,8
15.8844,5
15.8901,4
15.8959,3
15.907,2
15.9188,1
15.9522,0
15.9576,13
15.9577,9
16.0494,7
16.0495,3
16.2404,0
16.2458,11
16.2628,8
16.263,4
16.2794,3
16.2901,0
16.2955,10
16.2957,4
16.3012,0
16.3208,4
16.3208,0
16.3262,12
16.3402,6
16.3485,2
16.3488,1
16.3543,0
16.3597,12
16.3598,6
16.3653,5
16.3653,0
16.3707,2
16.3708,0
16.3762,12
16.3764,8
16.3767,7
16.3822,5
16.3877,4
16.4095,0
16.4149,14
16.4152,12
16.4154,9
16.4156,7
16.4211,5
16.4211,0
16.4265,12
16.4269,11
16.4328,0
16.4437,14
16.4484,10
16.4487,8
16.4542,6
16.4542,5
16.4597,0
16.4706,9
16.4707,0
16.4761,9
16.4762,0
16.4817,8
16.4818,6
16.4821,0
16.4822,12
16.4823,7
16.4827,0
16.4881,12
16.4883,0
16.4991,15
16.4993,0
16.5047,7
16.5048,0
16.5102,3
16.5103,0
16.5157,1
16.5158,0
16.5212,11
16.5213,0
16.5267,4
16.5268,0
16.5322,2
16.5323,0
16.5377,3
16.538,0
16.5434,1
16.5435,0
16.5489,6
16.549,0
16.5544,13
16.5545,7
16.5549,0
16.5603,2
16.5603,0
16.5657,6
16.5722,3
16.578,0
16.5834,3
16.589,1
16.5945,0
16.5999,3
16.6055,0
16.6109,11
16.611,5
16.6172,3
16.6621,2
16.6734,1
16.6735,0
16.6789,13
16.6957,5
16.6957,3
16.7121,1
16.7406,0
16.746,5
16.7461,0
16.7515,9
16.7519,8
16.7631,7
16.7744,6
16.7799,5
16.7799,0
16.7853,3
16.7854,2
16.8019,0
16.8074,15
16.8075,5
16.8245,4
16.8247,2
16.8247,0
16.8355,5
16.8356,0
16.841,4
16.8417,2
16.8419,0
16.8473,1
16.8473,0
16.8527,2
16.8528,0
16.8582,14
16.8584,0
16.8638,12
16.8639,6
16.8642,5
16.8697,0
16.8751,6
16.8752,0
16.8806,7
16.8807,0
16.8861,11
16.8862,5
16.8865,0
16.8919,2
16.892,0
16.8974,9
16.8975,0
16.9029,2
16.9033,0
16.9254,6
16.9255,0
16.931,10
16.9364,9
16.9423,0
16.9424,7
16.9533,0
16.9642,14
16.9701,5
16.9701,0
16.9755,7
16.9756,0
16.981,13
16.9811,5
16.9814,0
16.9868,14
16.9928,0
16.9982,3
17.0038,0
17.0092,9
17.0101,4
17.0156,2
17.0318,0
17.0372,6
17.0373,0
17.0427,3
17.0428,0
17.0482,10
17.0487,0
17.0542,12
17.0542,11
17.0597,9
17.0708,8
17.1433,6
17.1434,4
17.179,1
17.2807,0
17.5495,14
17.5548,3
17.5551,0
17.5605,10
17.5608,7
17.5611,0
17.5811,12
17.5812,0
17.5866,5
17.5867,0
17.5976,7
17.5983,3
17.5986,2
17.615,1
17.6204,0
17.6258,3
17.6259,0
17.6313,4
17.6314,0
17.6423,8
17.6426,7
17.6481,5
17.6481,2
17.6536,0
17.659,4
17.6591,0
17.6645,13
17.6649,4
17.6651,0
17.6705,1
17.6705,0
17.6759,15
17.6763,8
17.6818,5
17.6818,3
17.6873,0
17.7092,7
17.7093,0
17.7147,11
17.7148,8
17.7202,5
17.7203,0
17.7257,3
17.7257,0
17.7312,13
17.7312,10
17.7367,5
17.7367,1
17.7422,0
17.7476,1
17.7477,0
17.7585,2
17.7586,0
17.7755,8
17.7756,3
17.7814,0
17.7868,4
17.7869,0
17.7923,14
17.7925,0
17.798,6
17.798,4
17.8035,0
17.8037,5
17.8037,0
17.8091,14
17.8092,10
17.8257,9
17.8313,0
17.8367,13
17.8368,3
17.8371,0
17.8425,4
17.8426,0
17.848,1
17.848,0
17.8534,8
17.8535,0
17.859,15
17.859,9
17.8709,7
17.899,3
17.8992,0
17.9048,11
17.905,0
17.9104,13
17.9105,0
17.9159,7
17.916,0
17.9214,14
17.9215,13
17.9684,12
17.9687,6
17.9688,0
17.9742,15
17.9744,0
17.9798,11
17.9799,7
17.9806,5
17.9808,2
17.9918,0
17.9972,14
18.0243,13
18.0307,11
18.0419,9
18.0476,7
18.0585,0
18.064,1
18.064,0
18.0694,6
18.07,2
18.0755,0
18.0809,6
18.081,4
18.0867,1
18.1032,0
18.1086,2
18.1199,0
18.1584,3
18.171,1
18.1933,0
18.1987,4
18.2263,0
18.2317,8
18.2318,6
18.232,5
18.244,3
18.2727,0
18.2781,12
18.2785,0
18.284,3
18.3382,0
18.3383,4
18.3384,0
18.3438,10
18.3498,9
18.3667,8
18.3788,6
18.3888,3
18.389,0
18.3944,9
18.4057,1
18.4298,0
18.4626,9
18.4627,7
18.4629,5
18.4631,2
18.4743,0
18.4797,8
18.4804,0
18.486,10
18.4915,7
18.5082,4
18.5137,2
18.5191,0
18.5355,10
18.5519,9
18.5701,4
18.5704,2
18.5706,0
18.5761,7
18.5884,0
18.5938,13
18.5939,9
18.5999,2
18.6053,0
18.6107,11
18.6108,3
18.6241,2
18.6296,0
18.635,14
18.6351,9
18.646,5
18.646,0
18.6571,2
18.6571,1
18.6955,0
18.701,15
18.7011,13
18.7176,12
18.7176,5
18.7453,2
18.7511,0
18.7677,1
18.7677,0
18.7731,10
18.7733,0
18.7787,13
18.7788,7
18.7904,3
18.8013,2
18.8125,0
18.818,2
18.8243,1
18.8297,0
18.8352,2
18.8353,0
18.8354,30
18.8409,19
18.8573,5
18.8628,0
18.863,12
18.8631,2
18.8686,0
18.874,10
18.874,7
18.8798,2
18.8801,1
18.8858,0
18.8971,2
18.9084,0
18.9138,9
18.9139,0
18.9193,14
18.9194,12
18.9257,9
18.9259,3
18.9313,1
18.9532,0
18.9586,12
18.9643,4
18.9926,1
18.9982,0
19.0036,1
19.0037,0
19.0145,14
19.0147,5
19.0205,4
19.0318,3
19.0427,0
19.0482,10
19.0483,0
19.0485,5
19.0486,0
19.054,10
19.0707,9
19.0878,8
19.0939,2
19.1103,0
19.1157,2
19.1159,0
19.1213,11
19.1215,3
19.1269,0
19.1597,1
19.1598,0
19.1652,9
19.1706,8
19.1881,3
19.1941,1
19.2332,0
19.2443,11
19.2499,8
19.2628,7
19.2792,5
19.2912,3
19.2969,1
19.3081,0
19.3135,5
19.3403,4
19.3626,0
19.368,2
19.3681,0
19.6921,2
19.6921,0
19.6975,1
19.6976,0
19.703,8
19.709,6
19.7199,5
19.72,0
19.7254,6
19.7254,5
19.7309,0
19.7363,1
19.7364,0
19.7598,4
19.7599,0
19.7653,8
19.7657,5
19.7821,0
19.7929,3
19.793,0
19.7984,6
19.7985,2
19.8048,0
19.816,10
19.8161,0
19.8217,4
19.8218,0
19.8272,10
19.8273,4
19.8276,0
19.833,6
19.8331,0
19.866,1
19.8661,0
19.8715,11
19.9051,7
19.9167,6
20.0721,5
20.1053,3
20.1113,0
20.1114,3
20.117,0
20.1224,6
20.1398,3
20.14,0
20.1617,15
20.1952,14
20.2187,12
20.2299,8
20.2353,7
20.2909,5
20.291,2
20.3073,0
20.3802,8
20.3802,3
20.4363,0
20.442,7
20.4421,0
20.4475,3
20.4476,0
20.453,1
20.4531,0
20.4639,13
20.464,8
20.4753,5
20.4814,0
20.4868,2
20.4869,1
20.4978,0
20.5032,13
20.5034,0
20.5088,9
20.5089,0
20.5143,5
20.5144,0
20.52,11
20.5206,6
20.5208,2
20.5318,0
20.5376,1
20.5376,0
20.543,12
20.5432,0
20.5486,3
20.5763,0
20.5765,5
20.5766,1
20.5767,0
20.5821,6
20.5822,2
20.5881,0
20.5935,15
20.6274,11
20.6276,6
20.6781,0
20.6835,8
20.6836,1
20.6838,0
20.6892,13
20.6894,0
20.7002,4
20.7003,0
20.7057,13
20.7059,2
20.7115,1
20.717,0
20.7224,8
20.728,0
20.7334,7
20.734,1
20.7835,0
20.7889,14
20.7896,9
20.7951,6
20.7951,3
20.7953,0
20.8674,14
20.8681,5
20.8737,0
20.8792,13
20.8793,0
20.8847,7
20.8902,0
20.8956,9
20.9016,5
20.9181,0
20.9289,4
20.929,0
20.9344,11
20.9409,6
20.9518,2
20.963,0
20.9684,9
20.9741,0
20.9795,4
20.9795,0
20.985,13
20.985,12
20.9905,6
20.9905,3
20.9965,0
21.0019,3
21.002,0
21.0074,2
21.0075,0
21.0129,13
21.013,7
21.0239,5
21.0239,3
21.0294,0
21.0348,5
21.0352,0
21.0406,10
21.0409,9
21.0521,5
21.0521,2
21.1252,0
21.2254,12
21.2255,8
21.4114,6
21.5015,0
21.507,11
21.5576,6
21.5577,0
21.5689,13
21.5745,5
21.5745,0
21.5747,4
21.5747,0
21.5801,6
21.5802,0
21.5856,10
21.5858,0
21.5966,7
21.5967,0
21.6022,6
21.6022,0
21.6079,14
21.608,8
21.6083,6
21.6086,5
21.6141,0
21.6195,1
21.6196,0
21.6305,10
21.6308,9
21.6363,8
21.6474,5
21.6474,4
21.6476,1
21.6702,0
21.6866,1
21.687,0
21.6924,12
21.6939,3
21.6994,1
21.7048,0
21.7104,10
21.7105,4
21.716,2
21.7214,0
21.7269,3
21.7269,1
21.7436,0
21.749,5
21.7491,4
21.7548,3
21.7606,1
21.766,0
21.7714,4
21.7715,3
21.7717,1
21.7943,0
21.7997,14
21.7998,13
