Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,0.492091,0.00651456,0.500053,0.006032,3.41564,47.6269,16.073,32.8821,0.137016,0,1.80031,0.001932,0,30.9428,534988,806761904,79535,119938780,54,81432,54,2788,0,0,0,0
1,0,0,0,0,1.31486,48.4357,0.204332,50.0427,0.400064,0,2.15341,12.6527,0,34.8365,0,0,0,0,0,0,0,0,55,82940,0,0
2,0,0.00820352,0,0.0042224,5.68115,40.0884,13.5371,40.6954,0.109128,0,2.15602,0.000372,0,38.4299,534996,806773968,63421,95638868,68,102544,38,2228,0,0,0,0
3,0,0,0,0,1.33224,36.7796,0.164308,61.7258,0.304576,0,2.45297,7.27532,0,51.6929,0,0,0,0,0,0,0,0,71,107068,0,0
4,0,0.00024128,0,0.0006032,5.50808,27.7584,32.0497,34.6911,0.27636,0,21.6022,0,0,12.8126,535005,806787540,161176,243053408,2,3016,2,5755,0,0,0,0
5,0,0,0,0,1.42694,36.8932,0.39324,61.2886,0.2188,0,1.75292,23.8741,0,35.4427,0,0,0,0,0,0,0,0,2,3016,0,0
6,0,0.0373984,0,0.024128,2.04762,39.4551,14.6947,43.8002,0.128364,0,2.36053,0.001608,0,41.3097,535013,806799604,74089,111726212,310,467480,109,2541,0,0,0,0
7,0,0,0,0,2.8145,42.9167,0.201524,54.0885,0.722308,0,2.60746,12.7299,0,38.0288,0,0,0,0,0,0,0,0,319,481052,0,0
8,0,0.00386048,0,0.0066352,6.14114,26.5864,24.691,42.5835,0.208968,0,27.4269,0,0,14.9476,535022,806813176,121720,183553760,32,48256,26,4323,0,0,0,0
9,0,0,0,0,1.23974,36.7916,0.297652,61.6686,0.295564,0,2.75412,15.9323,0,42.6866,0,0,0,0,0,0,0,0,32,48256,0,0
10,0,0.00072384,0,0.0006032,6.7246,38.9908,23.5975,30.7083,0.197208,0,1.85524,0,0,28.6558,535031,806826748,115026,173459208,6,9048,6,4103,0,0,0,0
11,0,0,0,0,1.38579,33.6041,0.281576,64.7307,0.180912,0,7.66663,16.2396,0,40.6435,0,0,0,0,0,0,0,0,6,9048,0,0
12,0,0.00012064,0,0,14.8098,10.7321,64.6518,9.80942,0.546876,0,0.38756,0,0,8.87499,535039,806838812,318990,481036920,1,1508,1,11392,0,0,0,0
13,0,0,0,0,2.32397,21.2814,0.775164,75.617,0.415688,0,4.95297,48.1138,0,22.1346,0,0,0,0,0,0,0,0,1,1508,0,0
